Cas: 0.00, X: 100.00, Y: 70.00, V_X: 0.00, V_Y: 0.00, P: 15.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.05, X: 100.00, Y: 69.99, V_X: 0.00, V_Y: -0.35, P: 15.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.10, X: 99.99, Y: 69.96, V_X: -0.31, V_Y: -0.71, P: 14.97, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.09, X: 99.68, Y: 65.81, V_X: -0.31, V_Y: -7.66, P: 14.97, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.30, X: 99.62, Y: 64.32, V_X: -0.31, V_Y: -6.61, P: 14.76, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.46, X: 99.57, Y: 63.19, V_X: -0.31, V_Y: -7.71, P: 14.76, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.67, X: 99.50, Y: 61.69, V_X: -0.31, V_Y: -6.66, P: 14.55, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.77, X: 99.47, Y: 60.96, V_X: -0.31, V_Y: -7.39, P: 14.55, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.93, X: 99.42, Y: 59.86, V_X: -0.31, V_Y: -6.61, P: 14.40, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.09, X: 99.37, Y: 58.73, V_X: -0.31, V_Y: -7.70, P: 14.40, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.30, X: 99.30, Y: 57.23, V_X: -0.31, V_Y: -6.66, P: 14.19, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.40, X: 99.27, Y: 56.50, V_X: -0.31, V_Y: -7.39, P: 14.19, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.56, X: 99.22, Y: 55.40, V_X: -0.31, V_Y: -6.60, P: 14.03, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.72, X: 99.17, Y: 54.28, V_X: -0.31, V_Y: -7.70, P: 14.03, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.92, X: 99.11, Y: 52.78, V_X: -0.31, V_Y: -6.66, P: 13.82, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.03, X: 99.07, Y: 52.05, V_X: -0.31, V_Y: -7.39, P: 13.82, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.19, X: 99.03, Y: 50.95, V_X: -0.31, V_Y: -6.60, P: 13.67, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.34, X: 98.98, Y: 49.82, V_X: -0.31, V_Y: -7.70, P: 13.67, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.55, X: 98.91, Y: 48.32, V_X: -0.31, V_Y: -6.66, P: 13.46, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.66, X: 98.88, Y: 47.59, V_X: -0.31, V_Y: -7.39, P: 13.46, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.81, X: 98.83, Y: 46.49, V_X: -0.31, V_Y: -6.61, P: 13.30, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.97, X: 98.78, Y: 45.36, V_X: -0.31, V_Y: -7.71, P: 13.30, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.18, X: 98.71, Y: 43.86, V_X: -0.31, V_Y: -6.66, P: 13.09, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.28, X: 98.68, Y: 43.12, V_X: -0.31, V_Y: -7.39, P: 13.09, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.44, X: 98.63, Y: 42.03, V_X: -0.31, V_Y: -6.61, P: 12.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.60, X: 98.58, Y: 40.90, V_X: -0.31, V_Y: -7.70, P: 12.93, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.81, X: 98.52, Y: 39.40, V_X: -0.31, V_Y: -6.66, P: 12.72, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.91, X: 98.48, Y: 38.67, V_X: -0.31, V_Y: -7.39, P: 12.72, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.07, X: 98.44, Y: 37.57, V_X: -0.31, V_Y: -6.60, P: 12.57, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.23, X: 98.39, Y: 36.45, V_X: -0.31, V_Y: -7.70, P: 12.57, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.44, X: 98.32, Y: 34.94, V_X: -0.31, V_Y: -6.66, P: 12.36, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.54, X: 98.29, Y: 34.21, V_X: -0.31, V_Y: -7.39, P: 12.36, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.70, X: 98.24, Y: 33.11, V_X: -0.31, V_Y: -6.61, P: 12.20, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.85, X: 98.19, Y: 31.99, V_X: -0.31, V_Y: -7.71, P: 12.20, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.06, X: 98.12, Y: 30.50, V_X: -0.31, V_Y: -6.67, P: 11.99, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.17, X: 98.09, Y: 29.76, V_X: -0.31, V_Y: -7.40, P: 11.99, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.32, X: 98.04, Y: 28.66, V_X: -0.31, V_Y: -6.62, P: 11.84, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.48, X: 97.99, Y: 27.54, V_X: -0.31, V_Y: -7.72, P: 11.84, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.69, X: 97.93, Y: 26.01, V_X: -0.31, V_Y: -6.65, P: 11.62, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.80, X: 97.89, Y: 25.27, V_X: -0.31, V_Y: -7.39, P: 11.62, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.95, X: 97.84, Y: 24.18, V_X: -0.31, V_Y: -6.61, P: 11.47, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.11, X: 97.80, Y: 23.06, V_X: -0.31, V_Y: -7.70, P: 11.47, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.32, X: 97.73, Y: 21.57, V_X: -0.31, V_Y: -6.66, P: 11.26, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.42, X: 97.70, Y: 20.84, V_X: -0.31, V_Y: -7.39, P: 11.26, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.58, X: 97.65, Y: 19.74, V_X: -0.31, V_Y: -6.60, P: 11.10, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.74, X: 97.60, Y: 18.62, V_X: -0.31, V_Y: -7.70, P: 11.10, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.95, X: 97.53, Y: 17.11, V_X: -0.31, V_Y: -6.65, P: 10.89, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.05, X: 97.50, Y: 16.38, V_X: -0.31, V_Y: -7.39, P: 10.89, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.21, X: 97.45, Y: 15.28, V_X: -0.31, V_Y: -6.60, P: 10.74, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.36, X: 97.40, Y: 14.16, V_X: -0.31, V_Y: -7.70, P: 10.74, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.57, X: 97.34, Y: 12.66, V_X: -0.31, V_Y: -6.65, P: 10.53, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.68, X: 97.30, Y: 11.93, V_X: -0.31, V_Y: -7.38, P: 10.53, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.83, X: 97.26, Y: 10.83, V_X: -0.31, V_Y: -6.60, P: 10.37, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.95, X: 97.22, Y: 10.00, V_X: -0.31, V_Y: -7.43, P: 10.37, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Krach!
