Cas: 0.00, X: 70.00, Y: 100.00, V_X: -1.00, V_Y: 0.00, P: 20.00, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.79, X: 126.97, Y: 44.65, V_X: 4.32, V_Y: -4.42, P: 11.88, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.95, X: 127.65, Y: 44.02, V_X: 4.32, V_Y: -3.63, P: 11.72, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.10, X: 128.33, Y: 43.36, V_X: 4.32, V_Y: -4.72, P: 11.72, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.31, X: 129.23, Y: 42.48, V_X: 4.32, V_Y: -3.68, P: 11.51, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.42, X: 129.69, Y: 42.06, V_X: 4.32, V_Y: -4.41, P: 11.51, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.57, X: 130.36, Y: 41.43, V_X: 4.32, V_Y: -3.63, P: 11.36, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.73, X: 131.04, Y: 40.77, V_X: 4.32, V_Y: -4.73, P: 11.36, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.94, X: 131.95, Y: 39.89, V_X: 4.32, V_Y: -3.69, P: 11.15, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.04, X: 132.40, Y: 39.47, V_X: 4.32, V_Y: -4.42, P: 11.15, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.20, X: 133.07, Y: 38.84, V_X: 4.32, V_Y: -3.64, P: 10.99, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.30, X: 133.52, Y: 38.43, V_X: 4.32, V_Y: -4.37, P: 10.99, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.46, X: 134.20, Y: 37.80, V_X: 4.32, V_Y: -3.59, P: 10.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.62, X: 134.88, Y: 37.15, V_X: 4.32, V_Y: -4.68, P: 10.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.83, X: 135.78, Y: 36.28, V_X: 4.32, V_Y: -3.64, P: 10.63, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.93, X: 136.24, Y: 35.86, V_X: 4.32, V_Y: -4.37, P: 10.63, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.09, X: 136.92, Y: 35.24, V_X: 4.32, V_Y: -3.59, P: 10.47, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.24, X: 137.59, Y: 34.60, V_X: 4.32, V_Y: -4.68, P: 10.47, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.35, X: 138.04, Y: 34.14, V_X: 4.32, V_Y: -4.16, P: 10.37, L: 120.00, R: 160.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 16.45, X: 138.46, Y: 33.73, V_X: 3.70, V_Y: -3.63, P: 10.21, L: 120.00, R: 160.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 16.56, X: 138.81, Y: 33.31, V_X: 3.07, V_Y: -4.37, P: 10.16, L: 120.00, R: 160.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 16.71, X: 139.22, Y: 32.69, V_X: 2.13, V_Y: -3.58, P: 9.92, L: 120.00, R: 160.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 16.87, X: 139.48, Y: 32.04, V_X: 1.19, V_Y: -4.68, P: 9.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 17.08, X: 139.60, Y: 31.17, V_X: -0.06, V_Y: -3.64, P: 9.53, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.24, X: 139.59, Y: 30.52, V_X: -0.06, V_Y: -4.73, P: 9.53, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.44, X: 139.57, Y: 29.64, V_X: -0.06, V_Y: -3.68, P: 9.32, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.55, X: 139.57, Y: 29.21, V_X: -0.06, V_Y: -4.42, P: 9.32, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.71, X: 139.56, Y: 28.58, V_X: -0.06, V_Y: -3.63, P: 9.16, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.86, X: 139.55, Y: 27.93, V_X: -0.06, V_Y: -4.73, P: 9.16, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.07, X: 139.53, Y: 27.05, V_X: -0.06, V_Y: -3.68, P: 8.96, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.18, X: 139.53, Y: 26.63, V_X: -0.06, V_Y: -4.41, P: 8.96, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.33, X: 139.52, Y: 26.00, V_X: -0.06, V_Y: -3.63, P: 8.80, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.49, X: 139.51, Y: 25.35, V_X: -0.06, V_Y: -4.73, P: 8.80, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.70, X: 139.49, Y: 24.47, V_X: -0.06, V_Y: -3.68, P: 8.59, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.80, X: 139.49, Y: 24.05, V_X: -0.06, V_Y: -4.41, P: 8.59, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.96, X: 139.48, Y: 23.42, V_X: -0.06, V_Y: -3.63, P: 8.44, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.11, X: 139.47, Y: 22.77, V_X: -0.06, V_Y: -4.72, P: 8.44, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.32, X: 139.45, Y: 21.90, V_X: -0.06, V_Y: -3.69, P: 8.23, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.42, X: 139.45, Y: 21.47, V_X: -0.06, V_Y: -4.42, P: 8.23, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.58, X: 139.44, Y: 20.84, V_X: -0.06, V_Y: -3.63, P: 8.07, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.74, X: 139.43, Y: 20.19, V_X: -0.06, V_Y: -4.73, P: 8.07, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.95, X: 139.41, Y: 19.31, V_X: -0.06, V_Y: -3.69, P: 7.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.05, X: 139.41, Y: 18.89, V_X: -0.06, V_Y: -4.41, P: 7.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.21, X: 139.40, Y: 18.27, V_X: -0.06, V_Y: -3.64, P: 7.71, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.31, X: 139.39, Y: 17.85, V_X: -0.06, V_Y: -4.37, P: 7.71, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.47, X: 139.38, Y: 17.22, V_X: -0.06, V_Y: -3.58, P: 7.55, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.62, X: 139.37, Y: 16.58, V_X: -0.06, V_Y: -4.67, P: 7.55, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.83, X: 139.36, Y: 15.71, V_X: -0.06, V_Y: -3.63, P: 7.34, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.99, X: 139.35, Y: 15.05, V_X: -0.06, V_Y: -4.73, P: 7.34, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 21.20, X: 139.33, Y: 14.18, V_X: -0.06, V_Y: -3.68, P: 7.13, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 21.30, X: 139.33, Y: 13.76, V_X: -0.06, V_Y: -4.41, P: 7.13, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 21.46, X: 139.32, Y: 13.13, V_X: -0.06, V_Y: -3.63, P: 6.98, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 21.62, X: 139.31, Y: 12.47, V_X: -0.06, V_Y: -4.73, P: 6.98, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 21.83, X: 139.29, Y: 11.59, V_X: -0.06, V_Y: -3.68, P: 6.77, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 21.93, X: 139.29, Y: 11.17, V_X: -0.06, V_Y: -4.41, P: 6.77, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 22.09, X: 139.28, Y: 10.54, V_X: -0.06, V_Y: -3.63, P: 6.61, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 22.22, X: 139.27, Y: 10.00, V_X: -0.06, V_Y: -4.55, P: 6.61, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Zdar!
