Cas: 0.00, X: 100.00, Y: 20.00, V_X: -5.00, V_Y: 0.00, P: 10.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.06, X: 97.11, Y: 16.07, V_X: -1.66, V_Y: -6.71, P: 9.66, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.07, X: 97.11, Y: 16.06, V_X: -1.66, V_Y: -6.72, P: 9.66, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.07, X: 97.11, Y: 16.05, V_X: -1.65, V_Y: -6.71, P: 9.66, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.07, X: 97.10, Y: 16.01, V_X: -1.65, V_Y: -6.68, P: 9.65, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.07, X: 97.10, Y: 16.00, V_X: -1.65, V_Y: -6.69, P: 9.65, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.08, X: 97.09, Y: 15.98, V_X: -1.63, V_Y: -6.71, P: 9.65, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.08, X: 97.08, Y: 15.94, V_X: -1.63, V_Y: -6.67, P: 9.64, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.09, X: 97.07, Y: 15.91, V_X: -1.63, V_Y: -6.71, P: 9.64, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.09, X: 97.06, Y: 15.87, V_X: -1.63, V_Y: -6.68, P: 9.64, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.10, X: 97.06, Y: 15.86, V_X: -1.62, V_Y: -6.67, P: 9.64, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.10, X: 97.05, Y: 15.81, V_X: -1.62, V_Y: -6.64, P: 9.63, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.11, X: 97.04, Y: 15.78, V_X: -1.59, V_Y: -6.68, P: 9.63, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.12, X: 97.03, Y: 15.71, V_X: -1.59, V_Y: -6.62, P: 9.62, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.12, X: 97.02, Y: 15.67, V_X: -1.59, V_Y: -6.66, P: 9.62, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.13, X: 97.01, Y: 15.63, V_X: -1.59, V_Y: -6.63, P: 9.61, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.13, X: 97.00, Y: 15.62, V_X: -1.58, V_Y: -6.62, P: 9.61, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.14, X: 97.00, Y: 15.59, V_X: -1.58, V_Y: -6.60, P: 9.60, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.14, X: 96.99, Y: 15.55, V_X: -1.54, V_Y: -6.57, P: 9.59, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.14, X: 96.99, Y: 15.54, V_X: -1.53, V_Y: -6.58, P: 9.59, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.14, X: 96.98, Y: 15.53, V_X: -1.53, V_Y: -6.60, P: 9.59, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.15, X: 96.98, Y: 15.50, V_X: -1.53, V_Y: -6.57, P: 9.59, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.15, X: 96.97, Y: 15.48, V_X: -1.53, V_Y: -6.60, P: 9.59, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.16, X: 96.96, Y: 15.41, V_X: -1.53, V_Y: -6.54, P: 9.58, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.17, X: 96.95, Y: 15.38, V_X: -1.53, V_Y: -6.57, P: 9.58, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.17, X: 96.94, Y: 15.34, V_X: -1.53, V_Y: -6.54, P: 9.57, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.18, X: 96.94, Y: 15.33, V_X: -1.53, V_Y: -6.54, P: 9.57, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.18, X: 96.93, Y: 15.31, V_X: -1.50, V_Y: -6.56, P: 9.57, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.18, X: 96.93, Y: 15.30, V_X: -1.50, V_Y: -6.57, P: 9.57, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.19, X: 96.91, Y: 15.22, V_X: -1.50, V_Y: -6.50, P: 9.56, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.20, X: 96.90, Y: 15.18, V_X: -1.50, V_Y: -6.54, P: 9.56, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.20, X: 96.90, Y: 15.17, V_X: -1.50, V_Y: -6.53, P: 9.55, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.20, X: 96.90, Y: 15.15, V_X: -1.49, V_Y: -6.52, P: 9.55, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.21, X: 96.89, Y: 15.11, V_X: -1.49, V_Y: -6.49, P: 9.54, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.21, X: 96.88, Y: 15.10, V_X: -1.48, V_Y: -6.48, P: 9.54, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.21, X: 96.88, Y: 15.09, V_X: -1.47, V_Y: -6.49, P: 9.54, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.21, X: 96.88, Y: 15.08, V_X: -1.47, V_Y: -6.50, P: 9.54, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.22, X: 96.87, Y: 15.03, V_X: -1.47, V_Y: -6.46, P: 9.53, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.22, X: 96.86, Y: 15.01, V_X: -1.47, V_Y: -6.48, P: 9.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.23, X: 96.86, Y: 15.00, V_X: -1.47, V_Y: -6.47, P: 9.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.23, X: 96.86, Y: 14.98, V_X: -1.45, V_Y: -6.46, P: 9.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.23, X: 96.85, Y: 14.97, V_X: -1.45, V_Y: -6.45, P: 9.52, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.24, X: 96.85, Y: 14.93, V_X: -1.45, V_Y: -6.49, P: 9.52, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.24, X: 96.84, Y: 14.89, V_X: -1.45, V_Y: -6.46, P: 9.52, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.24, X: 96.83, Y: 14.88, V_X: -1.44, V_Y: -6.45, P: 9.52, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.25, X: 96.83, Y: 14.85, V_X: -1.44, V_Y: -6.43, P: 9.51, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.25, X: 96.83, Y: 14.84, V_X: -1.43, V_Y: -6.42, P: 9.51, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.25, X: 96.82, Y: 14.84, V_X: -1.43, V_Y: -6.42, P: 9.51, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.26, X: 96.81, Y: 14.79, V_X: -1.43, V_Y: -6.47, P: 9.51, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.26, X: 96.81, Y: 14.77, V_X: -1.43, V_Y: -6.45, P: 9.50, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.26, X: 96.81, Y: 14.76, V_X: -1.42, V_Y: -6.44, P: 9.50, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.27, X: 96.80, Y: 14.71, V_X: -1.42, V_Y: -6.41, P: 9.49, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.28, X: 96.79, Y: 14.68, V_X: -1.38, V_Y: -6.38, P: 9.49, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.28, X: 96.79, Y: 14.66, V_X: -1.38, V_Y: -6.36, P: 9.48, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.28, X: 96.78, Y: 14.64, V_X: -1.38, V_Y: -6.39, P: 9.48, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.29, X: 96.77, Y: 14.60, V_X: -1.38, V_Y: -6.36, P: 9.48, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.29, X: 96.77, Y: 14.59, V_X: -1.38, V_Y: -6.37, P: 9.48, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.29, X: 96.76, Y: 14.56, V_X: -1.38, V_Y: -6.35, P: 9.47, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.30, X: 96.76, Y: 14.52, V_X: -1.38, V_Y: -6.39, P: 9.47, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.30, X: 96.75, Y: 14.50, V_X: -1.38, V_Y: -6.37, P: 9.47, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.31, X: 96.75, Y: 14.49, V_X: -1.37, V_Y: -6.36, P: 9.47, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.31, X: 96.74, Y: 14.46, V_X: -1.37, V_Y: -6.34, P: 9.46, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.31, X: 96.74, Y: 14.43, V_X: -1.34, V_Y: -6.31, P: 9.45, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.32, X: 96.73, Y: 14.41, V_X: -1.34, V_Y: -6.30, P: 9.45, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.32, X: 96.73, Y: 14.39, V_X: -1.34, V_Y: -6.32, P: 9.45, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.33, X: 96.72, Y: 14.36, V_X: -1.34, V_Y: -6.30, P: 9.45, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.33, X: 96.72, Y: 14.34, V_X: -1.34, V_Y: -6.32, P: 9.45, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.34, X: 96.70, Y: 14.28, V_X: -1.34, V_Y: -6.27, P: 9.44, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.34, X: 96.70, Y: 14.26, V_X: -1.32, V_Y: -6.30, P: 9.43, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.35, X: 96.69, Y: 14.21, V_X: -1.32, V_Y: -6.26, P: 9.43, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.36, X: 96.68, Y: 14.18, V_X: -1.32, V_Y: -6.30, P: 9.43, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.36, X: 96.68, Y: 14.15, V_X: -1.32, V_Y: -6.28, P: 9.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.36, X: 96.67, Y: 14.14, V_X: -1.31, V_Y: -6.27, P: 9.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.37, X: 96.67, Y: 14.12, V_X: -1.31, V_Y: -6.25, P: 9.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.37, X: 96.66, Y: 14.08, V_X: -1.28, V_Y: -6.22, P: 9.41, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.37, X: 96.66, Y: 14.06, V_X: -1.28, V_Y: -6.21, P: 9.41, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.38, X: 96.65, Y: 14.04, V_X: -1.28, V_Y: -6.24, P: 9.41, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.39, X: 96.64, Y: 13.99, V_X: -1.28, V_Y: -6.20, P: 9.40, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.39, X: 96.64, Y: 13.97, V_X: -1.28, V_Y: -6.22, P: 9.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.39, X: 96.63, Y: 13.94, V_X: -1.28, V_Y: -6.19, P: 9.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.39, X: 96.63, Y: 13.93, V_X: -1.27, V_Y: -6.18, P: 9.39, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.40, X: 96.63, Y: 13.92, V_X: -1.26, V_Y: -6.20, P: 9.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.40, X: 96.62, Y: 13.90, V_X: -1.26, V_Y: -6.18, P: 9.39, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.40, X: 96.62, Y: 13.88, V_X: -1.26, V_Y: -6.20, P: 9.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.41, X: 96.61, Y: 13.85, V_X: -1.26, V_Y: -6.17, P: 9.38, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.41, X: 96.61, Y: 13.83, V_X: -1.25, V_Y: -6.15, P: 9.38, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.41, X: 96.61, Y: 13.82, V_X: -1.24, V_Y: -6.17, P: 9.38, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.41, X: 96.61, Y: 13.81, V_X: -1.24, V_Y: -6.17, P: 9.38, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.42, X: 96.60, Y: 13.77, V_X: -1.24, V_Y: -6.14, P: 9.37, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.43, X: 96.59, Y: 13.73, V_X: -1.24, V_Y: -6.18, P: 9.37, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.43, X: 96.58, Y: 13.69, V_X: -1.24, V_Y: -6.15, P: 9.36, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.44, X: 96.58, Y: 13.68, V_X: -1.23, V_Y: -6.14, P: 9.36, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.44, X: 96.57, Y: 13.65, V_X: -1.23, V_Y: -6.11, P: 9.35, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.45, X: 96.57, Y: 13.62, V_X: -1.19, V_Y: -6.09, P: 9.35, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.45, X: 96.56, Y: 13.60, V_X: -1.19, V_Y: -6.11, P: 9.35, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.46, X: 96.56, Y: 13.56, V_X: -1.19, V_Y: -6.08, P: 9.34, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.46, X: 96.55, Y: 13.55, V_X: -1.19, V_Y: -6.09, P: 9.34, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.46, X: 96.55, Y: 13.51, V_X: -1.19, V_Y: -6.06, P: 9.33, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.47, X: 96.54, Y: 13.50, V_X: -1.19, V_Y: -6.08, P: 9.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.47, X: 96.54, Y: 13.48, V_X: -1.19, V_Y: -6.06, P: 9.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.47, X: 96.54, Y: 13.47, V_X: -1.18, V_Y: -6.05, P: 9.33, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.47, X: 96.54, Y: 13.45, V_X: -1.18, V_Y: -6.07, P: 9.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.48, X: 96.53, Y: 13.41, V_X: -1.18, V_Y: -6.04, P: 9.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.48, X: 96.53, Y: 13.40, V_X: -1.18, V_Y: -6.05, P: 9.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.48, X: 96.52, Y: 13.38, V_X: -1.18, V_Y: -6.04, P: 9.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.49, X: 96.52, Y: 13.37, V_X: -1.17, V_Y: -6.03, P: 9.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.49, X: 96.52, Y: 13.37, V_X: -1.17, V_Y: -6.03, P: 9.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.49, X: 96.52, Y: 13.36, V_X: -1.17, V_Y: -6.04, P: 9.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.50, X: 96.51, Y: 13.31, V_X: -1.17, V_Y: -6.00, P: 9.31, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.50, X: 96.51, Y: 13.30, V_X: -1.16, V_Y: -6.00, P: 9.31, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.50, X: 96.50, Y: 13.29, V_X: -1.15, V_Y: -6.01, P: 9.31, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.50, X: 96.50, Y: 13.28, V_X: -1.15, V_Y: -6.03, P: 9.31, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.51, X: 96.50, Y: 13.25, V_X: -1.15, V_Y: -6.00, P: 9.30, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.51, X: 96.49, Y: 13.23, V_X: -1.14, V_Y: -5.99, P: 9.30, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.52, X: 96.48, Y: 13.19, V_X: -1.14, V_Y: -6.04, P: 9.30, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.52, X: 96.48, Y: 13.15, V_X: -1.14, V_Y: -6.01, P: 9.29, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.53, X: 96.47, Y: 13.13, V_X: -1.12, V_Y: -6.00, P: 9.29, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.53, X: 96.47, Y: 13.10, V_X: -1.12, V_Y: -5.97, P: 9.28, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.54, X: 96.46, Y: 13.06, V_X: -1.08, V_Y: -5.93, P: 9.27, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.54, X: 96.46, Y: 13.05, V_X: -1.08, V_Y: -5.93, P: 9.27, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.54, X: 96.45, Y: 13.02, V_X: -1.08, V_Y: -5.97, P: 9.27, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.56, X: 96.44, Y: 12.95, V_X: -1.08, V_Y: -5.90, P: 9.26, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.56, X: 96.44, Y: 12.94, V_X: -1.08, V_Y: -5.92, P: 9.26, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.56, X: 96.43, Y: 12.90, V_X: -1.08, V_Y: -5.89, P: 9.25, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.57, X: 96.43, Y: 12.90, V_X: -1.08, V_Y: -5.90, P: 9.25, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.57, X: 96.43, Y: 12.89, V_X: -1.08, V_Y: -5.90, P: 9.25, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.57, X: 96.43, Y: 12.89, V_X: -1.07, V_Y: -5.90, P: 9.25, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.57, X: 96.42, Y: 12.85, V_X: -1.07, V_Y: -5.86, P: 9.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.57, X: 96.42, Y: 12.84, V_X: -1.07, V_Y: -5.87, P: 9.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.58, X: 96.42, Y: 12.83, V_X: -1.06, V_Y: -5.88, P: 9.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.58, X: 96.41, Y: 12.80, V_X: -1.06, V_Y: -5.85, P: 9.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.58, X: 96.41, Y: 12.78, V_X: -1.06, V_Y: -5.88, P: 9.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.59, X: 96.40, Y: 12.75, V_X: -1.06, V_Y: -5.84, P: 9.23, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.59, X: 96.40, Y: 12.74, V_X: -1.06, V_Y: -5.84, P: 9.23, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.59, X: 96.40, Y: 12.73, V_X: -1.04, V_Y: -5.86, P: 9.23, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.60, X: 96.39, Y: 12.69, V_X: -1.04, V_Y: -5.82, P: 9.22, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.61, X: 96.39, Y: 12.66, V_X: -1.04, V_Y: -5.85, P: 9.22, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.61, X: 96.39, Y: 12.65, V_X: -1.03, V_Y: -5.86, P: 9.22, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 1
