Cas: 0.00, X: 100.00, Y: 70.00, V_X: 0.00, V_Y: 0.00, P: 15.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.72, X: 100.00, Y: 59.69, V_X: 0.00, V_Y: -12.01, P: 15.00, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 59.58, V_X: 0.00, V_Y: -11.96, P: 14.99, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 59.55, V_X: 0.00, V_Y: -11.98, P: 14.99, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 59.50, V_X: 0.00, V_Y: -11.96, P: 14.99, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 59.47, V_X: 0.00, V_Y: -11.97, P: 14.99, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.74, X: 100.00, Y: 59.42, V_X: 0.00, V_Y: -11.96, P: 14.98, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.74, X: 100.00, Y: 59.41, V_X: 0.00, V_Y: -11.97, P: 14.98, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.74, X: 100.00, Y: 59.37, V_X: 0.00, V_Y: -11.95, P: 14.98, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.74, X: 100.00, Y: 59.35, V_X: 0.00, V_Y: -11.96, P: 14.98, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 100.00, Y: 59.31, V_X: 0.00, V_Y: -11.95, P: 14.98, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.75, X: 100.00, Y: 59.29, V_X: 0.00, V_Y: -11.96, P: 14.98, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 100.00, Y: 59.24, V_X: 0.00, V_Y: -11.94, P: 14.97, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.76, X: 100.00, Y: 59.22, V_X: 0.00, V_Y: -11.95, P: 14.97, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.76, X: 100.00, Y: 59.19, V_X: 0.00, V_Y: -11.93, P: 14.97, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.76, X: 100.00, Y: 59.17, V_X: 0.00, V_Y: -11.94, P: 14.97, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.76, X: 100.00, Y: 59.14, V_X: 0.00, V_Y: -11.93, P: 14.97, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.76, X: 100.00, Y: 59.12, V_X: 0.00, V_Y: -11.94, P: 14.97, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.77, X: 100.00, Y: 59.09, V_X: 0.00, V_Y: -11.93, P: 14.96, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.77, X: 100.00, Y: 59.07, V_X: 0.00, V_Y: -11.94, P: 14.96, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.77, X: 100.00, Y: 59.02, V_X: 0.00, V_Y: -11.92, P: 14.96, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.77, X: 100.00, Y: 59.00, V_X: 0.00, V_Y: -11.93, P: 14.96, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 58.97, V_X: 0.00, V_Y: -11.92, P: 14.96, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 58.95, V_X: 0.00, V_Y: -11.93, P: 14.96, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 58.91, V_X: 0.00, V_Y: -11.91, P: 14.95, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 58.89, V_X: 0.00, V_Y: -11.92, P: 14.95, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.79, X: 100.00, Y: 58.85, V_X: 0.00, V_Y: -11.91, P: 14.95, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.79, X: 100.00, Y: 58.83, V_X: 0.00, V_Y: -11.92, P: 14.95, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.79, X: 100.00, Y: 58.79, V_X: 0.00, V_Y: -11.90, P: 14.95, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.79, X: 100.00, Y: 58.77, V_X: 0.00, V_Y: -11.91, P: 14.95, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.80, X: 100.00, Y: 58.74, V_X: 0.00, V_Y: -11.90, P: 14.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.80, X: 100.00, Y: 58.72, V_X: 0.00, V_Y: -11.91, P: 14.94, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.80, X: 100.00, Y: 58.68, V_X: 0.00, V_Y: -11.89, P: 14.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.80, X: 100.00, Y: 58.66, V_X: 0.00, V_Y: -11.90, P: 14.94, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 58.61, V_X: 0.00, V_Y: -11.88, P: 14.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 58.59, V_X: 0.00, V_Y: -11.90, P: 14.94, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 58.53, V_X: 0.00, V_Y: -11.88, P: 14.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 58.52, V_X: 0.00, V_Y: -11.89, P: 14.93, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.82, X: 100.00, Y: 58.49, V_X: 0.00, V_Y: -11.88, P: 14.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.82, X: 100.00, Y: 58.47, V_X: 0.00, V_Y: -11.89, P: 14.93, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.82, X: 100.00, Y: 58.42, V_X: 0.00, V_Y: -11.87, P: 14.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.82, X: 100.00, Y: 58.40, V_X: 0.00, V_Y: -11.88, P: 14.93, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.83, X: 100.00, Y: 58.37, V_X: 0.00, V_Y: -11.87, P: 14.92, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.83, X: 100.00, Y: 58.35, V_X: 0.00, V_Y: -11.88, P: 14.92, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.83, X: 100.00, Y: 58.31, V_X: 0.00, V_Y: -11.86, P: 14.92, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.83, X: 100.00, Y: 58.29, V_X: 0.00, V_Y: -11.87, P: 14.92, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.84, X: 100.00, Y: 58.25, V_X: 0.00, V_Y: -11.86, P: 14.92, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.84, X: 100.00, Y: 58.23, V_X: 0.00, V_Y: -11.87, P: 14.92, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.84, X: 100.00, Y: 58.20, V_X: 0.00, V_Y: -11.85, P: 14.91, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.84, X: 100.00, Y: 58.18, V_X: 0.00, V_Y: -11.86, P: 14.91, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 58.15, V_X: 0.00, V_Y: -11.85, P: 14.91, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 58.13, V_X: 0.00, V_Y: -11.86, P: 14.91, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 58.08, V_X: 0.00, V_Y: -11.84, P: 14.91, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 58.04, V_X: 0.00, V_Y: -11.85, P: 14.91, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.86, X: 100.00, Y: 58.00, V_X: 0.00, V_Y: -11.84, P: 14.90, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.86, X: 100.00, Y: 57.98, V_X: 0.00, V_Y: -11.85, P: 14.90, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.86, X: 100.00, Y: 57.95, V_X: 0.00, V_Y: -11.83, P: 14.90, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.86, X: 100.00, Y: 57.93, V_X: 0.00, V_Y: -11.84, P: 14.90, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.87, X: 100.00, Y: 57.88, V_X: 0.00, V_Y: -11.82, P: 14.89, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.87, X: 100.00, Y: 57.85, V_X: 0.00, V_Y: -11.84, P: 14.89, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.87, X: 100.00, Y: 57.80, V_X: 0.00, V_Y: -11.82, P: 14.89, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.88, X: 100.00, Y: 57.79, V_X: 0.00, V_Y: -11.83, P: 14.89, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.88, X: 100.00, Y: 57.75, V_X: 0.00, V_Y: -11.81, P: 14.89, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.88, X: 100.00, Y: 57.73, V_X: 0.00, V_Y: -11.82, P: 14.89, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.88, X: 100.00, Y: 57.70, V_X: 0.00, V_Y: -11.81, P: 14.89, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.89, X: 100.00, Y: 57.67, V_X: 0.00, V_Y: -11.82, P: 14.89, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.89, X: 100.00, Y: 57.63, V_X: 0.00, V_Y: -11.80, P: 14.88, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.89, X: 100.00, Y: 57.62, V_X: 0.00, V_Y: -11.81, P: 14.88, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.89, X: 100.00, Y: 57.58, V_X: 0.00, V_Y: -11.80, P: 14.88, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.90, X: 100.00, Y: 57.56, V_X: 0.00, V_Y: -11.81, P: 14.88, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.90, X: 100.00, Y: 57.53, V_X: 0.00, V_Y: -11.80, P: 14.88, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.90, X: 100.00, Y: 57.50, V_X: 0.00, V_Y: -11.81, P: 14.88, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 57.44, V_X: 0.00, V_Y: -11.79, P: 14.87, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 57.42, V_X: 0.00, V_Y: -11.80, P: 14.87, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 57.39, V_X: 0.00, V_Y: -11.78, P: 14.87, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 57.37, V_X: 0.00, V_Y: -11.79, P: 14.87, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 57.34, V_X: 0.00, V_Y: -11.78, P: 14.86, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.92, X: 100.00, Y: 57.32, V_X: 0.00, V_Y: -11.79, P: 14.86, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.92, X: 100.00, Y: 57.28, V_X: 0.00, V_Y: -11.77, P: 14.86, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.92, X: 100.00, Y: 57.26, V_X: 0.00, V_Y: -11.79, P: 14.86, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.92, X: 100.00, Y: 57.21, V_X: 0.00, V_Y: -11.77, P: 14.86, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.93, X: 100.00, Y: 57.20, V_X: 0.00, V_Y: -11.78, P: 14.86, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.93, X: 100.00, Y: 57.16, V_X: 0.00, V_Y: -11.76, P: 14.85, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.93, X: 100.00, Y: 57.14, V_X: 0.00, V_Y: -11.77, P: 14.85, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.93, X: 100.00, Y: 57.10, V_X: 0.00, V_Y: -11.76, P: 14.85, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.94, X: 100.00, Y: 57.06, V_X: 0.00, V_Y: -11.77, P: 14.85, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.94, X: 100.00, Y: 57.01, V_X: 0.00, V_Y: -11.75, P: 14.85, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.94, X: 100.00, Y: 56.99, V_X: 0.00, V_Y: -11.76, P: 14.85, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 100.00, Y: 56.95, V_X: 0.00, V_Y: -11.74, P: 14.84, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.95, X: 100.00, Y: 56.93, V_X: 0.00, V_Y: -11.76, P: 14.84, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 100.00, Y: 56.88, V_X: 0.00, V_Y: -11.74, P: 14.84, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.95, X: 100.00, Y: 56.86, V_X: 0.00, V_Y: -11.75, P: 14.84, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 56.83, V_X: 0.00, V_Y: -11.74, P: 14.84, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 56.81, V_X: 0.00, V_Y: -11.75, P: 14.84, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 56.78, V_X: 0.00, V_Y: -11.73, P: 14.83, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 56.76, V_X: 0.00, V_Y: -11.74, P: 14.83, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.97, X: 100.00, Y: 56.72, V_X: 0.00, V_Y: -11.73, P: 14.83, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
