Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 25.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.04, X: 100.00, Y: 19.99, V_X: 0.00, V_Y: -0.31, P: 25.00, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.41, X: 105.58, Y: 24.22, V_X: 8.18, V_Y: 6.51, P: 22.96, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.47, X: 135.29, Y: 22.71, V_X: 20.58, V_Y: -7.96, P: 21.92, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.48, X: 135.38, Y: 22.68, V_X: 20.61, V_Y: -7.94, P: 21.92, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.48, X: 135.42, Y: 22.67, V_X: 20.62, V_Y: -7.95, P: 21.91, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.48, X: 135.48, Y: 22.64, V_X: 20.63, V_Y: -7.93, P: 21.91, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.48, X: 135.51, Y: 22.63, V_X: 20.64, V_Y: -7.94, P: 21.91, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.49, X: 135.59, Y: 22.60, V_X: 20.67, V_Y: -7.92, P: 21.90, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.49, X: 135.63, Y: 22.59, V_X: 20.68, V_Y: -7.94, P: 21.90, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.49, X: 135.69, Y: 22.56, V_X: 20.69, V_Y: -7.92, P: 21.90, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.49, X: 135.72, Y: 22.55, V_X: 20.70, V_Y: -7.93, P: 21.90, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.50, X: 135.78, Y: 22.53, V_X: 20.72, V_Y: -7.92, P: 21.89, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.50, X: 135.81, Y: 22.52, V_X: 20.73, V_Y: -7.93, P: 21.89, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.50, X: 135.89, Y: 22.49, V_X: 20.75, V_Y: -7.91, P: 21.89, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.50, X: 135.93, Y: 22.47, V_X: 20.76, V_Y: -7.92, P: 21.89, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.51, X: 135.99, Y: 22.45, V_X: 20.78, V_Y: -7.90, P: 21.88, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.51, X: 136.03, Y: 22.43, V_X: 20.79, V_Y: -7.91, P: 21.88, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.51, X: 136.10, Y: 22.41, V_X: 20.81, V_Y: -7.89, P: 21.87, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.51, X: 136.13, Y: 22.39, V_X: 20.82, V_Y: -7.91, P: 21.87, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.52, X: 136.20, Y: 22.37, V_X: 20.84, V_Y: -7.89, P: 21.87, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.52, X: 136.28, Y: 22.34, V_X: 20.86, V_Y: -7.91, P: 21.87, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.53, X: 136.45, Y: 22.27, V_X: 20.91, V_Y: -7.87, P: 21.85, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.53, X: 136.48, Y: 22.26, V_X: 20.92, V_Y: -7.88, P: 21.85, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.53, X: 136.55, Y: 22.23, V_X: 20.94, V_Y: -7.87, P: 21.85, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.54, X: 136.58, Y: 22.22, V_X: 20.95, V_Y: -7.88, P: 21.85, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.54, X: 136.65, Y: 22.20, V_X: 20.97, V_Y: -7.86, P: 21.84, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.54, X: 136.69, Y: 22.18, V_X: 20.98, V_Y: -7.87, P: 21.84, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.54, X: 136.75, Y: 22.16, V_X: 21.00, V_Y: -7.86, P: 21.84, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.55, X: 136.79, Y: 22.15, V_X: 21.01, V_Y: -7.87, P: 21.84, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.55, X: 136.86, Y: 22.12, V_X: 21.03, V_Y: -7.85, P: 21.83, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.55, X: 136.89, Y: 22.11, V_X: 21.04, V_Y: -7.86, P: 21.83, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.55, X: 136.96, Y: 22.08, V_X: 21.06, V_Y: -7.84, P: 21.82, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
