Cas: 0.00, X: 150.00, Y: 120.00, V_X: 0.00, V_Y: -3.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.45, X: 140.44, Y: 96.38, V_X: -5.01, V_Y: -10.96, P: 23.06, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.52, X: 140.11, Y: 95.63, V_X: -4.60, V_Y: -10.62, P: 22.96, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.59, X: 139.77, Y: 94.90, V_X: -5.02, V_Y: -10.26, P: 22.85, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.69, X: 139.33, Y: 93.97, V_X: -4.46, V_Y: -9.80, P: 22.71, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.85, X: 138.54, Y: 92.47, V_X: -5.42, V_Y: -9.00, P: 22.47, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.92, X: 138.17, Y: 91.83, V_X: -4.98, V_Y: -8.64, P: 22.36, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.99, X: 137.80, Y: 91.23, V_X: -5.41, V_Y: -8.28, P: 22.26, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.06, X: 137.43, Y: 90.66, V_X: -4.99, V_Y: -7.93, P: 22.15, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.13, X: 137.06, Y: 90.08, V_X: -5.41, V_Y: -8.42, P: 22.12, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.20, X: 136.69, Y: 89.49, V_X: -4.98, V_Y: -8.06, P: 22.01, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 3.28, X: 136.28, Y: 88.86, V_X: -5.46, V_Y: -7.67, P: 21.89, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 3.35, X: 135.90, Y: 88.30, V_X: -5.03, V_Y: -8.16, P: 21.85, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.42, X: 135.57, Y: 87.76, V_X: -4.62, V_Y: -7.82, P: 21.75, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.49, X: 135.24, Y: 87.21, V_X: -5.04, V_Y: -8.30, P: 21.72, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.57, X: 134.87, Y: 86.57, V_X: -4.57, V_Y: -7.91, P: 21.60, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.65, X: 134.49, Y: 85.93, V_X: -5.04, V_Y: -8.46, P: 21.56, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.74, X: 134.04, Y: 85.15, V_X: -4.47, V_Y: -7.98, P: 21.42, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.81, X: 133.70, Y: 84.56, V_X: -4.89, V_Y: -8.48, P: 21.38, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 3.89, X: 133.30, Y: 83.90, V_X: -5.37, V_Y: -8.09, P: 21.26, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.96, X: 132.93, Y: 83.34, V_X: -4.95, V_Y: -7.73, P: 21.16, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 4.03, X: 132.57, Y: 82.77, V_X: -5.37, V_Y: -8.23, P: 21.12, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 4.09, X: 132.25, Y: 82.28, V_X: -5.00, V_Y: -7.93, P: 21.03, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 4.18, X: 131.86, Y: 81.61, V_X: -4.52, V_Y: -8.49, P: 20.99, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 4.32, X: 131.17, Y: 80.48, V_X: -5.35, V_Y: -7.80, P: 20.78, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 4.38, X: 130.86, Y: 79.98, V_X: -4.98, V_Y: -8.23, P: 20.75, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 4.45, X: 130.47, Y: 79.39, V_X: -5.42, V_Y: -7.86, P: 20.64, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 4.51, X: 130.15, Y: 78.89, V_X: -5.05, V_Y: -8.30, P: 20.61, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 4.59, X: 129.76, Y: 78.23, V_X: -4.56, V_Y: -7.89, P: 20.49, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 4.68, X: 129.34, Y: 77.51, V_X: -5.09, V_Y: -8.51, P: 20.44, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 4.75, X: 128.99, Y: 76.92, V_X: -4.66, V_Y: -8.15, P: 20.34, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 4.82, X: 128.64, Y: 76.34, V_X: -5.10, V_Y: -7.79, P: 20.23, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 4.90, X: 128.26, Y: 75.72, V_X: -4.63, V_Y: -8.33, P: 20.19, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 4.98, X: 127.89, Y: 75.10, V_X: -5.09, V_Y: -7.95, P: 20.07, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 5.05, X: 127.53, Y: 74.49, V_X: -4.65, V_Y: -8.47, P: 20.04, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 5.14, X: 127.11, Y: 73.80, V_X: -5.15, V_Y: -8.04, P: 19.91, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 5.22, X: 126.70, Y: 73.13, V_X: -4.65, V_Y: -7.62, P: 19.78, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 5.31, X: 126.28, Y: 72.45, V_X: -5.16, V_Y: -8.22, P: 19.74, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 5.37, X: 125.95, Y: 71.92, V_X: -4.77, V_Y: -7.89, P: 19.64, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 5.44, X: 125.60, Y: 71.34, V_X: -5.19, V_Y: -8.39, P: 19.61, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 5.51, X: 125.25, Y: 70.78, V_X: -4.78, V_Y: -8.05, P: 19.50, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 5.60, X: 124.83, Y: 70.11, V_X: -5.29, V_Y: -7.62, P: 19.38, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 5.67, X: 124.45, Y: 69.52, V_X: -4.84, V_Y: -8.15, P: 19.34, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 5.75, X: 124.07, Y: 68.93, V_X: -5.28, V_Y: -7.78, P: 19.23, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 5.81, X: 123.74, Y: 68.41, V_X: -4.88, V_Y: -8.24, P: 19.19, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 5.88, X: 123.39, Y: 67.85, V_X: -5.29, V_Y: -7.90, P: 19.09, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 5.94, X: 123.07, Y: 67.34, V_X: -4.92, V_Y: -8.34, P: 19.06, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 6.00, X: 122.76, Y: 66.84, V_X: -5.28, V_Y: -8.04, P: 18.97, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 6.07, X: 122.43, Y: 66.33, V_X: -4.89, V_Y: -7.71, P: 18.87, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 6.14, X: 122.06, Y: 65.76, V_X: -5.33, V_Y: -8.22, P: 18.84, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 6.23, X: 121.63, Y: 65.07, V_X: -4.81, V_Y: -7.79, P: 18.71, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 6.31, X: 121.22, Y: 64.43, V_X: -5.29, V_Y: -8.35, P: 18.67, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 6.37, X: 120.90, Y: 63.92, V_X: -4.92, V_Y: -8.04, P: 18.57, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 6.44, X: 120.53, Y: 63.34, V_X: -5.36, V_Y: -7.68, P: 18.46, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 6.51, X: 120.19, Y: 62.82, V_X: -4.96, V_Y: -8.14, P: 18.43, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 6.59, X: 119.75, Y: 62.15, V_X: -5.47, V_Y: -7.72, P: 18.31, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 6.68, X: 119.31, Y: 61.47, V_X: -4.96, V_Y: -8.31, P: 18.26, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 6.75, X: 118.92, Y: 60.87, V_X: -5.41, V_Y: -7.94, P: 18.15, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 6.83, X: 118.54, Y: 60.27, V_X: -4.97, V_Y: -8.44, P: 18.11, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 6.90, X: 118.16, Y: 59.67, V_X: -5.41, V_Y: -8.08, P: 18.00, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 6.99, X: 117.69, Y: 58.95, V_X: -4.87, V_Y: -7.62, P: 17.87, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 7.08, X: 117.21, Y: 58.20, V_X: -5.43, V_Y: -8.28, P: 17.82, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 7.15, X: 116.84, Y: 57.63, V_X: -5.01, V_Y: -7.93, P: 17.72, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 7.22, X: 116.50, Y: 57.05, V_X: -4.59, V_Y: -8.42, P: 17.68, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 7.31, X: 116.11, Y: 56.38, V_X: -5.08, V_Y: -8.01, P: 17.56, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 7.37, X: 115.79, Y: 55.87, V_X: -4.69, V_Y: -7.69, P: 17.46, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 7.44, X: 115.47, Y: 55.35, V_X: -5.08, V_Y: -8.15, P: 17.43, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 7.51, X: 115.13, Y: 54.79, V_X: -4.66, V_Y: -7.80, P: 17.32, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 7.57, X: 114.82, Y: 54.29, V_X: -5.04, V_Y: -8.23, P: 17.29, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 7.64, X: 114.50, Y: 53.75, V_X: -4.64, V_Y: -7.90, P: 17.19, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 7.72, X: 114.10, Y: 53.08, V_X: -5.13, V_Y: -8.48, P: 17.15, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 7.80, X: 113.72, Y: 52.44, V_X: -4.66, V_Y: -8.09, P: 17.03, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 7.87, X: 113.36, Y: 51.86, V_X: -5.10, V_Y: -7.72, P: 16.92, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 7.94, X: 113.01, Y: 51.29, V_X: -4.67, V_Y: -8.22, P: 16.89, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.00, X: 112.72, Y: 50.79, V_X: -5.04, V_Y: -7.91, P: 16.79, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 8.09, X: 112.31, Y: 50.11, V_X: -4.54, V_Y: -8.50, P: 16.75, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.23, X: 111.61, Y: 48.95, V_X: -5.39, V_Y: -7.79, P: 16.54, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 8.30, X: 111.22, Y: 48.34, V_X: -4.93, V_Y: -8.32, P: 16.50, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.38, X: 110.83, Y: 47.73, V_X: -5.39, V_Y: -7.94, P: 16.39, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 8.45, X: 110.48, Y: 47.18, V_X: -4.98, V_Y: -8.42, P: 16.36, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.53, X: 110.06, Y: 46.52, V_X: -5.46, V_Y: -8.02, P: 16.24, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 8.60, X: 109.67, Y: 45.93, V_X: -5.01, V_Y: -7.64, P: 16.12, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 8.68, X: 109.31, Y: 45.34, V_X: -4.56, V_Y: -8.17, P: 16.09, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.75, X: 108.95, Y: 44.73, V_X: -5.02, V_Y: -7.78, P: 15.97, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 8.84, X: 108.54, Y: 44.05, V_X: -4.52, V_Y: -8.38, P: 15.93, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 8.91, X: 108.18, Y: 43.42, V_X: -4.98, V_Y: -7.99, P: 15.81, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 8.99, X: 107.80, Y: 42.82, V_X: -5.41, V_Y: -8.50, P: 15.78, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 9.07, X: 107.36, Y: 42.11, V_X: -4.90, V_Y: -8.07, P: 15.65, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.16, X: 106.93, Y: 41.46, V_X: -5.40, V_Y: -7.66, P: 15.52, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 9.23, X: 106.54, Y: 40.85, V_X: -4.94, V_Y: -8.19, P: 15.49, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.30, X: 106.20, Y: 40.33, V_X: -5.33, V_Y: -7.87, P: 15.39, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 9.37, X: 105.82, Y: 39.71, V_X: -4.88, V_Y: -8.40, P: 15.35, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.44, X: 105.49, Y: 39.19, V_X: -5.26, V_Y: -8.08, P: 15.25, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 9.50, X: 105.18, Y: 38.70, V_X: -4.89, V_Y: -7.77, P: 15.16, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.57, X: 104.81, Y: 38.15, V_X: -5.33, V_Y: -7.40, P: 15.05, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 9.66, X: 104.38, Y: 37.54, V_X: -4.82, V_Y: -6.98, P: 14.93, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.72, X: 104.04, Y: 37.08, V_X: -5.22, V_Y: -6.65, P: 14.83, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 9.79, X: 103.73, Y: 36.67, V_X: -4.85, V_Y: -6.33, P: 14.73, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 9.85, X: 103.40, Y: 36.28, V_X: -5.23, V_Y: -6.01, P: 14.64, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 9.93, X: 103.02, Y: 35.83, V_X: -4.77, V_Y: -5.63, P: 14.52, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 10.00, X: 102.67, Y: 35.45, V_X: -5.20, V_Y: -5.27, P: 14.41, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 10.08, X: 102.28, Y: 35.05, V_X: -4.72, V_Y: -4.88, P: 14.30, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 10.14, X: 101.95, Y: 34.73, V_X: -5.12, V_Y: -4.55, P: 14.20, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 10.21, X: 101.61, Y: 34.43, V_X: -4.71, V_Y: -4.20, P: 14.09, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 10.28, X: 101.26, Y: 34.15, V_X: -5.14, V_Y: -3.85, P: 13.99, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 10.36, X: 100.90, Y: 33.84, V_X: -4.70, V_Y: -4.36, P: 13.95, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 10.43, X: 100.52, Y: 33.52, V_X: -5.16, V_Y: -3.97, P: 13.83, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 10.50, X: 100.20, Y: 33.25, V_X: -4.77, V_Y: -4.43, P: 13.80, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 10.58, X: 99.78, Y: 32.90, V_X: -5.27, V_Y: -4.01, P: 13.68, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 10.66, X: 99.36, Y: 32.58, V_X: -4.77, V_Y: -3.59, P: 13.55, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 10.75, X: 98.93, Y: 32.25, V_X: -5.27, V_Y: -4.19, P: 13.51, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 10.83, X: 98.51, Y: 31.91, V_X: -4.76, V_Y: -3.76, P: 13.38, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 10.92, X: 98.10, Y: 31.59, V_X: -5.25, V_Y: -4.33, P: 13.34, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 10.98, X: 97.79, Y: 31.33, V_X: -4.88, V_Y: -4.02, P: 13.25, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 11.04, X: 97.48, Y: 31.09, V_X: -5.25, V_Y: -3.71, P: 13.16, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 11.12, X: 97.07, Y: 30.76, V_X: -4.76, V_Y: -4.29, P: 13.11, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 11.20, X: 96.68, Y: 30.44, V_X: -5.22, V_Y: -3.90, P: 13.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 11.27, X: 96.32, Y: 30.15, V_X: -4.80, V_Y: -4.39, P: 12.96, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 11.34, X: 95.99, Y: 29.87, V_X: -5.20, V_Y: -4.06, P: 12.86, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 11.41, X: 95.62, Y: 29.58, V_X: -4.77, V_Y: -3.69, P: 12.75, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 11.48, X: 95.28, Y: 29.31, V_X: -5.18, V_Y: -4.18, P: 12.72, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 11.54, X: 94.97, Y: 29.07, V_X: -4.81, V_Y: -3.87, P: 12.63, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 11.61, X: 94.62, Y: 28.77, V_X: -5.24, V_Y: -4.37, P: 12.59, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 11.70, X: 94.19, Y: 28.42, V_X: -4.73, V_Y: -3.94, P: 12.46, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 11.78, X: 93.78, Y: 28.07, V_X: -5.24, V_Y: -4.53, P: 12.42, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 11.86, X: 93.36, Y: 27.70, V_X: -4.73, V_Y: -4.11, P: 12.30, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 11.94, X: 92.99, Y: 27.41, V_X: -5.18, V_Y: -3.74, P: 12.18, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 12.01, X: 92.64, Y: 27.13, V_X: -4.75, V_Y: -4.24, P: 12.15, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 12.09, X: 92.23, Y: 26.80, V_X: -5.24, V_Y: -3.83, P: 12.03, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 12.17, X: 91.83, Y: 26.47, V_X: -4.76, V_Y: -4.40, P: 11.99, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 12.25, X: 91.43, Y: 26.14, V_X: -5.23, V_Y: -4.00, P: 11.87, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 12.32, X: 91.10, Y: 25.88, V_X: -4.83, V_Y: -3.66, P: 11.77, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 12.40, X: 90.70, Y: 25.57, V_X: -5.30, V_Y: -4.21, P: 11.73, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 12.46, X: 90.35, Y: 25.30, V_X: -4.90, V_Y: -3.87, P: 11.63, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 12.51, X: 90.10, Y: 25.09, V_X: -5.20, V_Y: -4.23, P: 11.60, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 12.58, X: 89.78, Y: 24.83, V_X: -4.82, V_Y: -3.91, P: 11.51, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 12.63, X: 89.52, Y: 24.62, V_X: -5.14, V_Y: -4.28, P: 11.48, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 12.69, X: 89.21, Y: 24.36, V_X: -4.76, V_Y: -3.97, P: 11.39, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 12.75, X: 88.90, Y: 24.10, V_X: -5.13, V_Y: -4.40, P: 11.36, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 12.84, X: 88.50, Y: 23.76, V_X: -4.64, V_Y: -3.99, P: 11.23, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 12.90, X: 88.17, Y: 23.50, V_X: -5.06, V_Y: -3.65, P: 11.13, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 1
