Cas: 0.00, X: 100.00, Y: 150.00, V_X: 0.00, V_Y: 0.00, P: 20.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.09, X: 100.00, Y: 149.97, V_X: 0.00, V_Y: -0.65, P: 20.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 1.74, X: 100.00, Y: 139.41, V_X: 0.00, V_Y: -12.18, P: 18.35, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 1.81, X: 100.00, Y: 138.56, V_X: 0.00, V_Y: -11.82, P: 18.21, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 1.88, X: 100.00, Y: 137.70, V_X: 0.00, V_Y: -12.32, P: 18.14, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 1.96, X: 100.00, Y: 136.71, V_X: 0.00, V_Y: -11.91, P: 17.98, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.06, X: 100.00, Y: 135.57, V_X: 0.00, V_Y: -12.56, P: 17.88, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.21, X: 100.00, Y: 133.65, V_X: 0.00, V_Y: -11.77, P: 17.57, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.29, X: 100.00, Y: 132.77, V_X: 0.00, V_Y: -12.29, P: 17.49, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.36, X: 100.00, Y: 131.90, V_X: 0.00, V_Y: -11.93, P: 17.35, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.43, X: 100.00, Y: 131.07, V_X: 0.00, V_Y: -12.40, P: 17.28, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.51, X: 100.00, Y: 130.07, V_X: 0.00, V_Y: -11.99, P: 17.12, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.60, X: 100.00, Y: 129.02, V_X: 0.00, V_Y: -12.59, P: 17.03, L: 90.00, R: 110.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.75, X: 100.00, Y: 127.08, V_X: 0.00, V_Y: -11.80, P: 16.72, L: 90.00, R: 110.00, nahoru: 0, doleva: 1, doprava: 1
