Cas: 0.00, X: 70.00, Y: 100.00, V_X: -1.00, V_Y: 0.00, P: 20.00, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.07, X: 66.93, Y: 67.08, V_X: -1.00, V_Y: -20.01, P: 19.87, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 67.05, V_X: -1.00, V_Y: -20.00, P: 19.87, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 67.03, V_X: -1.00, V_Y: -20.00, P: 19.87, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 67.00, V_X: -1.00, V_Y: -20.00, P: 19.87, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 66.97, V_X: -1.00, V_Y: -20.01, P: 19.87, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 66.92, V_X: -1.00, V_Y: -19.99, P: 19.87, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.08, X: 66.92, Y: 66.88, V_X: -1.00, V_Y: -20.01, P: 19.87, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.85, V_X: -1.00, V_Y: -20.00, P: 19.87, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.83, V_X: -1.00, V_Y: -20.00, P: 19.87, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.79, V_X: -1.00, V_Y: -19.99, P: 19.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.76, V_X: -1.00, V_Y: -20.01, P: 19.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.71, V_X: -1.00, V_Y: -20.00, P: 19.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.09, X: 66.91, Y: 66.67, V_X: -1.00, V_Y: -20.01, P: 19.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.10, X: 66.90, Y: 66.63, V_X: -1.00, V_Y: -20.00, P: 19.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.10, X: 66.90, Y: 66.59, V_X: -1.00, V_Y: -20.01, P: 19.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.10, X: 66.90, Y: 66.55, V_X: -1.00, V_Y: -19.99, P: 19.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.10, X: 66.90, Y: 66.51, V_X: -1.00, V_Y: -20.01, P: 19.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.10, X: 66.90, Y: 66.47, V_X: -1.00, V_Y: -20.00, P: 19.86, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.45, V_X: -1.00, V_Y: -20.00, P: 19.86, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.42, V_X: -1.00, V_Y: -19.99, P: 19.85, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.38, V_X: -1.00, V_Y: -20.01, P: 19.85, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.35, V_X: -1.00, V_Y: -20.00, P: 19.85, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.33, V_X: -1.00, V_Y: -20.00, P: 19.85, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.11, X: 66.89, Y: 66.30, V_X: -1.00, V_Y: -19.99, P: 19.85, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.27, V_X: -1.00, V_Y: -20.01, P: 19.85, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.22, V_X: -1.00, V_Y: -19.99, P: 19.85, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.18, V_X: -1.00, V_Y: -20.01, P: 19.85, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.14, V_X: -1.00, V_Y: -20.00, P: 19.85, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.12, V_X: -1.00, V_Y: -20.00, P: 19.85, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.12, X: 66.88, Y: 66.08, V_X: -1.00, V_Y: -19.99, P: 19.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.13, X: 66.87, Y: 66.04, V_X: -1.00, V_Y: -20.01, P: 19.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.13, X: 66.87, Y: 65.99, V_X: -1.00, V_Y: -19.99, P: 19.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.13, X: 66.87, Y: 65.95, V_X: -1.00, V_Y: -20.01, P: 19.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.13, X: 66.87, Y: 65.92, V_X: -1.00, V_Y: -20.00, P: 19.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.13, X: 66.87, Y: 65.90, V_X: -1.00, V_Y: -20.00, P: 19.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.14, X: 66.86, Y: 65.86, V_X: -1.00, V_Y: -19.99, P: 19.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.14, X: 66.86, Y: 65.83, V_X: -1.00, V_Y: -20.01, P: 19.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.14, X: 66.86, Y: 65.79, V_X: -1.00, V_Y: -20.00, P: 19.84, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.14, X: 66.86, Y: 65.74, V_X: -1.00, V_Y: -20.01, P: 19.84, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.67, V_X: -1.00, V_Y: -20.00, P: 19.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.63, V_X: -1.00, V_Y: -20.01, P: 19.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.58, V_X: -1.00, V_Y: -19.99, P: 19.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.55, V_X: -1.00, V_Y: -20.01, P: 19.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.52, V_X: -1.00, V_Y: -20.00, P: 19.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.15, X: 66.85, Y: 65.50, V_X: -1.00, V_Y: -20.00, P: 19.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.16, X: 66.84, Y: 65.46, V_X: -1.00, V_Y: -19.99, P: 19.83, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.16, X: 66.84, Y: 65.42, V_X: -1.00, V_Y: -20.01, P: 19.83, L: 120.00, R: 160.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.16, X: 66.84, Y: 65.38, V_X: -1.00, V_Y: -20.00, P: 19.82, L: 120.00, R: 160.00, nahoru: 0, doleva: 0, doprava: 0
