Cas: 0.00, X: 100.00, Y: 20.00, V_X: -5.00, V_Y: 0.00, P: 10.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.70, X: 96.48, Y: 18.28, V_X: -5.00, V_Y: -4.49, P: 9.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.71, X: 96.46, Y: 18.26, V_X: -5.00, V_Y: -4.51, P: 9.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.71, X: 96.43, Y: 18.24, V_X: -5.00, V_Y: -4.49, P: 9.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.72, X: 96.42, Y: 18.23, V_X: -5.00, V_Y: -4.51, P: 9.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.72, X: 96.40, Y: 18.21, V_X: -5.00, V_Y: -4.49, P: 9.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.72, X: 96.38, Y: 18.19, V_X: -5.00, V_Y: -4.51, P: 9.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.73, X: 96.37, Y: 18.18, V_X: -5.00, V_Y: -4.50, P: 9.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.73, X: 96.36, Y: 18.17, V_X: -5.00, V_Y: -4.51, P: 9.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.73, X: 96.35, Y: 18.16, V_X: -5.00, V_Y: -4.50, P: 9.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.73, X: 96.34, Y: 18.15, V_X: -5.00, V_Y: -4.50, P: 9.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.73, X: 96.33, Y: 18.15, V_X: -5.00, V_Y: -4.50, P: 9.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.73, X: 96.33, Y: 18.14, V_X: -5.00, V_Y: -4.51, P: 9.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.74, X: 96.30, Y: 18.12, V_X: -5.00, V_Y: -4.48, P: 9.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.74, X: 96.28, Y: 18.10, V_X: -5.00, V_Y: -4.51, P: 9.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.75, X: 96.27, Y: 18.09, V_X: -5.00, V_Y: -4.49, P: 9.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.75, X: 96.26, Y: 18.08, V_X: -5.00, V_Y: -4.51, P: 9.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.76, X: 96.22, Y: 18.04, V_X: -5.00, V_Y: -4.48, P: 9.93, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.76, X: 96.20, Y: 18.02, V_X: -5.00, V_Y: -4.50, P: 9.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.76, X: 96.18, Y: 18.01, V_X: -5.00, V_Y: -4.49, P: 9.93, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.77, X: 96.17, Y: 18.00, V_X: -5.00, V_Y: -4.50, P: 9.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.77, X: 96.16, Y: 17.99, V_X: -5.00, V_Y: -4.49, P: 9.93, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.77, X: 96.15, Y: 17.98, V_X: -5.00, V_Y: -4.51, P: 9.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.78, X: 96.12, Y: 17.95, V_X: -5.00, V_Y: -4.48, P: 9.92, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.78, X: 96.10, Y: 17.94, V_X: -5.00, V_Y: -4.51, P: 9.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.78, X: 96.09, Y: 17.92, V_X: -5.00, V_Y: -4.49, P: 9.92, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.78, X: 96.08, Y: 17.92, V_X: -5.00, V_Y: -4.51, P: 9.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.79, X: 96.07, Y: 17.91, V_X: -5.00, V_Y: -4.50, P: 9.92, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.79, X: 96.06, Y: 17.90, V_X: -5.00, V_Y: -4.51, P: 9.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.79, X: 96.04, Y: 17.89, V_X: -5.00, V_Y: -4.49, P: 9.91, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.80, X: 96.01, Y: 17.86, V_X: -5.00, V_Y: -4.54, P: 9.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.80, X: 95.98, Y: 17.82, V_X: -5.00, V_Y: -4.50, P: 9.91, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.81, X: 95.97, Y: 17.82, V_X: -5.00, V_Y: -4.50, P: 9.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.81, X: 95.94, Y: 17.79, V_X: -5.00, V_Y: -4.47, P: 9.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.82, X: 95.92, Y: 17.77, V_X: -5.00, V_Y: -4.51, P: 9.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.82, X: 95.90, Y: 17.76, V_X: -5.00, V_Y: -4.49, P: 9.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.82, X: 95.89, Y: 17.74, V_X: -5.00, V_Y: -4.51, P: 9.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.83, X: 95.87, Y: 17.73, V_X: -5.00, V_Y: -4.50, P: 9.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.83, X: 95.85, Y: 17.72, V_X: -5.00, V_Y: -4.51, P: 9.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.83, X: 95.83, Y: 17.69, V_X: -5.00, V_Y: -4.49, P: 9.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.84, X: 95.82, Y: 17.69, V_X: -5.00, V_Y: -4.51, P: 9.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.84, X: 95.81, Y: 17.67, V_X: -5.00, V_Y: -4.49, P: 9.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.84, X: 95.80, Y: 17.67, V_X: -5.00, V_Y: -4.51, P: 9.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.84, X: 95.79, Y: 17.65, V_X: -5.00, V_Y: -4.49, P: 9.88, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.84, X: 95.78, Y: 17.65, V_X: -5.00, V_Y: -4.51, P: 9.88, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.85, X: 95.75, Y: 17.62, V_X: -5.00, V_Y: -4.48, P: 9.88, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.85, X: 95.73, Y: 17.60, V_X: -5.00, V_Y: -4.51, P: 9.88, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.86, X: 95.71, Y: 17.59, V_X: -5.00, V_Y: -4.49, P: 9.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.86, X: 95.70, Y: 17.58, V_X: -5.00, V_Y: -4.51, P: 9.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.86, X: 95.69, Y: 17.57, V_X: -5.00, V_Y: -4.50, P: 9.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.86, X: 95.68, Y: 17.56, V_X: -5.00, V_Y: -4.51, P: 9.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.87, X: 95.67, Y: 17.55, V_X: -5.00, V_Y: -4.49, P: 9.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.87, X: 95.66, Y: 17.54, V_X: -5.00, V_Y: -4.51, P: 9.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.87, X: 95.64, Y: 17.52, V_X: -5.00, V_Y: -4.49, P: 9.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.87, X: 95.63, Y: 17.51, V_X: -5.00, V_Y: -4.51, P: 9.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.88, X: 95.62, Y: 17.50, V_X: -5.00, V_Y: -4.49, P: 9.86, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.88, X: 95.61, Y: 17.49, V_X: -5.00, V_Y: -4.51, P: 9.86, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.88, X: 95.58, Y: 17.47, V_X: -5.00, V_Y: -4.48, P: 9.86, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.89, X: 95.56, Y: 17.45, V_X: -5.00, V_Y: -4.51, P: 9.86, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.89, X: 95.55, Y: 17.44, V_X: -5.00, V_Y: -4.49, P: 9.86, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.89, X: 95.54, Y: 17.43, V_X: -5.00, V_Y: -4.51, P: 9.86, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.89, X: 95.53, Y: 17.42, V_X: -5.00, V_Y: -4.50, P: 9.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.89, X: 95.53, Y: 17.42, V_X: -5.00, V_Y: -4.50, P: 9.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.90, X: 95.52, Y: 17.41, V_X: -5.00, V_Y: -4.49, P: 9.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.90, X: 95.49, Y: 17.39, V_X: -5.00, V_Y: -4.53, P: 9.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.91, X: 95.46, Y: 17.36, V_X: -5.00, V_Y: -4.50, P: 9.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.91, X: 95.45, Y: 17.35, V_X: -5.00, V_Y: -4.50, P: 9.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.91, X: 95.44, Y: 17.35, V_X: -5.00, V_Y: -4.49, P: 9.84, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.91, X: 95.43, Y: 17.34, V_X: -5.00, V_Y: -4.51, P: 9.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.92, X: 95.41, Y: 17.31, V_X: -5.00, V_Y: -4.48, P: 9.84, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.92, X: 95.39, Y: 17.30, V_X: -5.00, V_Y: -4.51, P: 9.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.92, X: 95.38, Y: 17.29, V_X: -5.00, V_Y: -4.49, P: 9.84, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.93, X: 95.37, Y: 17.28, V_X: -5.00, V_Y: -4.51, P: 9.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.93, X: 95.35, Y: 17.26, V_X: -5.00, V_Y: -4.49, P: 9.83, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.93, X: 95.34, Y: 17.25, V_X: -5.00, V_Y: -4.51, P: 9.83, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.94, X: 95.31, Y: 17.22, V_X: -5.00, V_Y: -4.47, P: 9.83, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.94, X: 95.28, Y: 17.20, V_X: -5.00, V_Y: -4.51, P: 9.83, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.95, X: 95.27, Y: 17.19, V_X: -5.00, V_Y: -4.50, P: 9.82, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.95, X: 95.26, Y: 17.18, V_X: -5.00, V_Y: -4.51, P: 9.82, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.95, X: 95.23, Y: 17.15, V_X: -5.00, V_Y: -4.48, P: 9.82, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.96, X: 95.21, Y: 17.14, V_X: -5.00, V_Y: -4.51, P: 9.82, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.96, X: 95.20, Y: 17.12, V_X: -5.00, V_Y: -4.49, P: 9.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.96, X: 95.18, Y: 17.11, V_X: -5.00, V_Y: -4.51, P: 9.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.97, X: 95.17, Y: 17.10, V_X: -5.00, V_Y: -4.50, P: 9.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.97, X: 95.15, Y: 17.08, V_X: -5.00, V_Y: -4.53, P: 9.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.98, X: 95.12, Y: 17.05, V_X: -5.00, V_Y: -4.50, P: 9.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.98, X: 95.11, Y: 17.05, V_X: -5.00, V_Y: -4.50, P: 9.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.98, X: 95.10, Y: 17.04, V_X: -5.00, V_Y: -4.49, P: 9.80, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.99, X: 95.05, Y: 16.99, V_X: -5.00, V_Y: -4.56, P: 9.80, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.00, X: 94.99, Y: 16.94, V_X: -5.00, V_Y: -4.50, P: 9.79, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.00, X: 94.98, Y: 16.93, V_X: -5.00, V_Y: -4.50, P: 9.79, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.01, X: 94.96, Y: 16.91, V_X: -5.00, V_Y: -4.48, P: 9.79, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.01, X: 94.94, Y: 16.90, V_X: -5.00, V_Y: -4.51, P: 9.79, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.01, X: 94.93, Y: 16.88, V_X: -5.00, V_Y: -4.50, P: 9.78, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.01, X: 94.93, Y: 16.88, V_X: -5.00, V_Y: -4.50, P: 9.78, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.02, X: 94.92, Y: 16.87, V_X: -5.00, V_Y: -4.50, P: 9.78, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.02, X: 94.91, Y: 16.86, V_X: -5.00, V_Y: -4.51, P: 9.78, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.02, X: 94.88, Y: 16.84, V_X: -5.00, V_Y: -4.48, P: 9.78, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.03, X: 94.86, Y: 16.82, V_X: -5.00, V_Y: -4.51, P: 9.78, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.03, X: 94.84, Y: 16.80, V_X: -5.00, V_Y: -4.49, P: 9.77, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.03, X: 94.83, Y: 16.79, V_X: -5.00, V_Y: -4.51, P: 9.77, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.04, X: 94.82, Y: 16.78, V_X: -5.00, V_Y: -4.50, P: 9.77, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.04, X: 94.81, Y: 16.77, V_X: -5.00, V_Y: -4.51, P: 9.77, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.05, X: 94.77, Y: 16.74, V_X: -5.00, V_Y: -4.47, P: 9.76, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.05, X: 94.75, Y: 16.72, V_X: -5.00, V_Y: -4.51, P: 9.76, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.05, X: 94.73, Y: 16.71, V_X: -5.00, V_Y: -4.50, P: 9.76, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.05, X: 94.73, Y: 16.70, V_X: -5.00, V_Y: -4.50, P: 9.76, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.06, X: 94.72, Y: 16.69, V_X: -5.00, V_Y: -4.49, P: 9.76, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.06, X: 94.69, Y: 16.66, V_X: -5.00, V_Y: -4.54, P: 9.76, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.07, X: 94.63, Y: 16.61, V_X: -5.00, V_Y: -4.49, P: 9.75, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.08, X: 94.61, Y: 16.59, V_X: -5.00, V_Y: -4.53, P: 9.75, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.08, X: 94.58, Y: 16.56, V_X: -5.00, V_Y: -4.50, P: 9.74, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.09, X: 94.56, Y: 16.55, V_X: -5.00, V_Y: -4.51, P: 9.74, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.09, X: 94.54, Y: 16.53, V_X: -5.00, V_Y: -4.49, P: 9.74, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.10, X: 94.52, Y: 16.51, V_X: -5.00, V_Y: -4.52, P: 9.74, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.10, X: 94.50, Y: 16.49, V_X: -5.00, V_Y: -4.49, P: 9.73, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.10, X: 94.48, Y: 16.48, V_X: -5.00, V_Y: -4.51, P: 9.73, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.11, X: 94.46, Y: 16.46, V_X: -5.00, V_Y: -4.49, P: 9.73, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.11, X: 94.45, Y: 16.45, V_X: -5.00, V_Y: -4.51, P: 9.73, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.12, X: 94.41, Y: 16.42, V_X: -5.00, V_Y: -4.48, P: 9.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.12, X: 94.40, Y: 16.40, V_X: -5.00, V_Y: -4.51, P: 9.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.12, X: 94.38, Y: 16.39, V_X: -5.00, V_Y: -4.49, P: 9.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.13, X: 94.37, Y: 16.38, V_X: -5.00, V_Y: -4.51, P: 9.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.13, X: 94.36, Y: 16.37, V_X: -5.00, V_Y: -4.50, P: 9.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.13, X: 94.36, Y: 16.37, V_X: -5.00, V_Y: -4.50, P: 9.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.13, X: 94.34, Y: 16.35, V_X: -5.00, V_Y: -4.49, P: 9.71, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.14, X: 94.31, Y: 16.33, V_X: -5.00, V_Y: -4.53, P: 9.71, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.14, X: 94.28, Y: 16.30, V_X: -5.00, V_Y: -4.50, P: 9.71, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.15, X: 94.27, Y: 16.29, V_X: -5.00, V_Y: -4.51, P: 9.71, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.15, X: 94.26, Y: 16.28, V_X: -5.00, V_Y: -4.50, P: 9.70, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.15, X: 94.24, Y: 16.27, V_X: -5.00, V_Y: -4.52, P: 9.70, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.16, X: 94.22, Y: 16.25, V_X: -5.00, V_Y: -4.50, P: 9.70, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.16, X: 94.21, Y: 16.24, V_X: -5.00, V_Y: -4.51, P: 9.70, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.16, X: 94.20, Y: 16.22, V_X: -5.00, V_Y: -4.49, P: 9.70, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.16, X: 94.18, Y: 16.21, V_X: -5.00, V_Y: -4.51, P: 9.70, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.17, X: 94.17, Y: 16.20, V_X: -5.00, V_Y: -4.50, P: 9.69, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.17, X: 94.16, Y: 16.19, V_X: -5.00, V_Y: -4.51, P: 9.69, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.17, X: 94.13, Y: 16.16, V_X: -5.00, V_Y: -4.48, P: 9.69, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.18, X: 94.11, Y: 16.14, V_X: -5.00, V_Y: -4.51, P: 9.69, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.18, X: 94.09, Y: 16.13, V_X: -5.00, V_Y: -4.49, P: 9.69, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.18, X: 94.08, Y: 16.12, V_X: -5.00, V_Y: -4.51, P: 9.69, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.19, X: 94.05, Y: 16.09, V_X: -5.00, V_Y: -4.48, P: 9.68, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.19, X: 94.03, Y: 16.07, V_X: -5.00, V_Y: -4.51, P: 9.68, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.20, X: 94.02, Y: 16.06, V_X: -5.00, V_Y: -4.50, P: 9.68, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.20, X: 94.01, Y: 16.05, V_X: -5.00, V_Y: -4.51, P: 9.68, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.20, X: 93.99, Y: 16.04, V_X: -5.00, V_Y: -4.50, P: 9.67, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.21, X: 93.97, Y: 16.02, V_X: -5.00, V_Y: -4.53, P: 9.67, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.21, X: 93.93, Y: 15.98, V_X: -5.00, V_Y: -4.49, P: 9.67, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
