Cas: 0.00, X: 100.00, Y: 100.00, V_X: 0.00, V_Y: -10.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.62, X: 100.00, Y: 74.58, V_X: 0.00, V_Y: -21.35, P: 15.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.21, X: 100.00, Y: 47.04, V_X: 0.00, V_Y: -13.44, P: 13.42, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.21, X: 100.00, Y: 46.95, V_X: 0.00, V_Y: -13.48, P: 13.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.27, X: 100.00, Y: 46.17, V_X: 0.00, V_Y: -13.19, P: 13.36, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.27, X: 100.00, Y: 46.11, V_X: 0.00, V_Y: -13.22, P: 13.36, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.32, X: 100.00, Y: 45.54, V_X: 0.00, V_Y: -13.01, P: 13.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.32, X: 100.00, Y: 45.47, V_X: 0.00, V_Y: -13.05, P: 13.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.37, X: 100.00, Y: 44.90, V_X: 0.00, V_Y: -12.83, P: 13.27, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.37, X: 100.00, Y: 44.84, V_X: 0.00, V_Y: -12.86, P: 13.27, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.41, X: 100.00, Y: 44.34, V_X: 0.00, V_Y: -12.67, P: 13.23, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.42, X: 100.00, Y: 44.28, V_X: 0.00, V_Y: -12.70, P: 13.23, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.46, X: 100.00, Y: 43.76, V_X: 0.00, V_Y: -12.50, P: 13.19, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.46, X: 100.00, Y: 43.70, V_X: 0.00, V_Y: -12.54, P: 13.19, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.50, X: 100.00, Y: 43.21, V_X: 0.00, V_Y: -12.34, P: 13.15, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.51, X: 100.00, Y: 43.13, V_X: 0.00, V_Y: -12.38, P: 13.15, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.55, X: 100.00, Y: 42.62, V_X: 0.00, V_Y: -12.17, P: 13.11, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.55, X: 100.00, Y: 42.55, V_X: 0.00, V_Y: -12.21, P: 13.11, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.59, X: 100.00, Y: 42.13, V_X: 0.00, V_Y: -12.03, P: 13.07, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.60, X: 100.00, Y: 42.06, V_X: 0.00, V_Y: -12.07, P: 13.07, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.63, X: 100.00, Y: 41.65, V_X: 0.00, V_Y: -11.90, P: 13.04, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.64, X: 100.00, Y: 41.58, V_X: 0.00, V_Y: -11.94, P: 13.04, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.67, X: 100.00, Y: 41.13, V_X: 0.00, V_Y: -11.75, P: 13.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.68, X: 100.00, Y: 41.08, V_X: 0.00, V_Y: -11.78, P: 13.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
