Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.74, X: 100.00, Y: 18.08, V_X: 0.00, V_Y: -5.19, P: 10.00, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.82, X: 100.00, Y: 17.69, V_X: 0.00, V_Y: -4.80, P: 9.92, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.85, X: 100.00, Y: 17.51, V_X: 0.00, V_Y: -5.06, P: 9.92, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.90, X: 100.00, Y: 17.27, V_X: 0.00, V_Y: -4.81, P: 9.87, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.95, X: 100.00, Y: 17.06, V_X: 0.00, V_Y: -5.09, P: 9.87, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.02, X: 100.00, Y: 16.71, V_X: 0.00, V_Y: -4.73, P: 9.80, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.07, X: 100.00, Y: 16.44, V_X: 0.00, V_Y: -5.12, P: 9.80, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.15, X: 100.00, Y: 16.05, V_X: 0.00, V_Y: -4.73, P: 9.72, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.20, X: 100.00, Y: 15.80, V_X: 0.00, V_Y: -5.07, P: 9.72, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.27, X: 100.00, Y: 15.49, V_X: 0.00, V_Y: -4.75, P: 9.66, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.32, X: 100.00, Y: 15.24, V_X: 0.00, V_Y: -5.10, P: 9.66, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.38, X: 100.00, Y: 14.91, V_X: 0.00, V_Y: -4.77, P: 9.59, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.43, X: 100.00, Y: 14.66, V_X: 0.00, V_Y: -5.13, P: 9.59, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.50, X: 100.00, Y: 14.34, V_X: 0.00, V_Y: -4.80, P: 9.53, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.53, X: 100.00, Y: 14.16, V_X: 0.00, V_Y: -5.05, P: 9.53, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.58, X: 100.00, Y: 13.93, V_X: 0.00, V_Y: -4.80, P: 9.48, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.62, X: 100.00, Y: 13.76, V_X: 0.00, V_Y: -5.04, P: 9.48, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.67, X: 100.00, Y: 13.51, V_X: 0.00, V_Y: -4.80, P: 9.43, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.70, X: 100.00, Y: 13.35, V_X: 0.00, V_Y: -5.03, P: 9.43, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 100.00, Y: 13.09, V_X: 0.00, V_Y: -4.75, P: 9.37, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 12.83, V_X: 0.00, V_Y: -5.12, P: 9.37, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.87, X: 100.00, Y: 12.51, V_X: 0.00, V_Y: -4.80, P: 9.31, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 12.31, V_X: 0.00, V_Y: -5.07, P: 9.31, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.98, X: 100.00, Y: 11.97, V_X: 0.00, V_Y: -4.73, P: 9.24, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.02, X: 100.00, Y: 11.76, V_X: 0.00, V_Y: -5.03, P: 9.24, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.07, X: 100.00, Y: 11.52, V_X: 0.00, V_Y: -4.78, P: 9.19, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.12, X: 100.00, Y: 11.27, V_X: 0.00, V_Y: -5.13, P: 9.19, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.19, X: 100.00, Y: 10.94, V_X: 0.00, V_Y: -4.79, P: 9.12, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.22, X: 100.00, Y: 10.77, V_X: 0.00, V_Y: -5.03, P: 9.12, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.27, X: 100.00, Y: 10.53, V_X: 0.00, V_Y: -4.79, P: 9.07, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.32, X: 100.00, Y: 10.28, V_X: 0.00, V_Y: -5.14, P: 9.07, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.38, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -4.85, P: 9.02, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Krach!
