Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 25.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.73, X: 100.00, Y: 18.12, V_X: 0.00, V_Y: -5.13, P: 25.00, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.80, X: 100.00, Y: 17.78, V_X: 0.00, V_Y: -4.79, P: 24.93, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.85, X: 100.00, Y: 17.54, V_X: 0.00, V_Y: -5.13, P: 24.93, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.92, X: 100.00, Y: 17.21, V_X: 0.00, V_Y: -4.79, P: 24.86, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.95, X: 100.00, Y: 17.05, V_X: 0.00, V_Y: -5.02, P: 24.86, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.00, X: 100.00, Y: 16.80, V_X: 0.00, V_Y: -4.77, P: 24.81, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.05, X: 100.00, Y: 16.55, V_X: 0.00, V_Y: -5.12, P: 24.81, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.12, X: 100.00, Y: 16.23, V_X: 0.00, V_Y: -4.79, P: 24.75, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.15, X: 100.00, Y: 16.06, V_X: 0.00, V_Y: -5.02, P: 24.75, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.20, X: 100.00, Y: 15.81, V_X: 0.00, V_Y: -4.77, P: 24.70, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.25, X: 100.00, Y: 15.57, V_X: 0.00, V_Y: -5.12, P: 24.70, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.32, X: 100.00, Y: 15.24, V_X: 0.00, V_Y: -4.79, P: 24.63, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.35, X: 100.00, Y: 15.07, V_X: 0.00, V_Y: -5.02, P: 24.63, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.40, X: 100.00, Y: 14.83, V_X: 0.00, V_Y: -4.77, P: 24.58, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.45, X: 100.00, Y: 14.58, V_X: 0.00, V_Y: -5.12, P: 24.58, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.52, X: 100.00, Y: 14.25, V_X: 0.00, V_Y: -4.79, P: 24.51, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.55, X: 100.00, Y: 14.09, V_X: 0.00, V_Y: -5.02, P: 24.51, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
