Cas: 0.00, X: 100.00, Y: 50.00, V_X: 0.00, V_Y: 5.00, P: 20.00, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.02, X: 100.00, Y: 50.11, V_X: 0.00, V_Y: 4.85, P: 20.00, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.04, X: 100.00, Y: 50.21, V_X: -0.13, V_Y: 4.69, P: 19.99, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.06, X: 100.00, Y: 50.31, V_X: -0.00, V_Y: 4.55, P: 19.98, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.09, X: 100.00, Y: 50.41, V_X: -0.13, V_Y: 4.40, P: 19.97, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.11, X: 99.99, Y: 50.50, V_X: 0.00, V_Y: 4.24, P: 19.96, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.13, X: 99.99, Y: 50.60, V_X: -0.13, V_Y: 4.08, P: 19.95, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.15, X: 99.99, Y: 50.69, V_X: -0.13, V_Y: 3.92, P: 19.95, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.18, X: 99.99, Y: 50.77, V_X: -0.26, V_Y: 3.77, P: 19.93, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.20, X: 99.98, Y: 50.86, V_X: -0.26, V_Y: 3.60, P: 19.93, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.22, X: 99.97, Y: 50.93, V_X: -0.39, V_Y: 3.46, P: 19.92, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.24, X: 99.96, Y: 51.00, V_X: -0.39, V_Y: 3.31, P: 19.92, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.26, X: 99.96, Y: 51.07, V_X: -0.51, V_Y: 3.17, P: 19.91, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.28, X: 99.94, Y: 51.13, V_X: -0.51, V_Y: 3.02, P: 19.91, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.30, X: 99.93, Y: 51.20, V_X: -0.64, V_Y: 2.87, P: 19.90, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.32, X: 99.92, Y: 51.25, V_X: -0.64, V_Y: 2.73, P: 19.90, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.34, X: 99.91, Y: 51.31, V_X: -0.76, V_Y: 2.59, P: 19.89, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.36, X: 99.89, Y: 51.36, V_X: -0.76, V_Y: 2.45, P: 19.89, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.39, X: 99.87, Y: 51.41, V_X: -0.88, V_Y: 2.30, P: 19.88, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.41, X: 99.86, Y: 51.45, V_X: -0.88, V_Y: 2.16, P: 19.88, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.43, X: 99.84, Y: 51.49, V_X: -1.00, V_Y: 2.02, P: 19.87, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.45, X: 99.82, Y: 51.53, V_X: -1.00, V_Y: 1.88, P: 19.87, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.47, X: 99.80, Y: 51.57, V_X: -1.12, V_Y: 1.74, P: 19.86, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.49, X: 99.77, Y: 51.60, V_X: -1.12, V_Y: 1.60, P: 19.86, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.51, X: 99.75, Y: 51.63, V_X: -1.24, V_Y: 1.46, P: 19.85, L: 40.00, R: 90.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.52, X: 99.73, Y: 51.66, V_X: -1.24, V_Y: 1.33, P: 19.85, L: 40.00, R: 90.00, nahoru: 0, doleva: 1, doprava: 0
