Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.30, X: 100.00, Y: 19.69, V_X: 0.00, V_Y: -2.09, P: 10.00, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.52, X: 100.00, Y: 19.35, V_X: 0.00, V_Y: -1.00, P: 9.78, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.68, X: 100.00, Y: 19.10, V_X: 0.00, V_Y: -2.12, P: 9.78, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.89, X: 100.00, Y: 18.77, V_X: 0.00, V_Y: -1.08, P: 9.57, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.03, X: 100.00, Y: 18.53, V_X: 0.00, V_Y: -2.10, P: 9.57, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.23, X: 100.00, Y: 18.21, V_X: 0.00, V_Y: -1.09, P: 9.37, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.37, X: 100.00, Y: 17.99, V_X: 0.00, V_Y: -2.08, P: 9.37, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.57, X: 100.00, Y: 17.67, V_X: 0.00, V_Y: -1.08, P: 9.17, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 17.43, V_X: 0.00, V_Y: -2.15, P: 9.17, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.94, X: 100.00, Y: 17.08, V_X: 0.00, V_Y: -1.09, P: 8.96, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.09, X: 100.00, Y: 16.84, V_X: 0.00, V_Y: -2.12, P: 8.96, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.28, X: 100.00, Y: 16.53, V_X: 0.00, V_Y: -1.16, P: 8.77, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.42, X: 100.00, Y: 16.30, V_X: 0.00, V_Y: -2.13, P: 8.77, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.62, X: 100.00, Y: 15.98, V_X: 0.00, V_Y: -1.14, P: 8.57, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.75, X: 100.00, Y: 15.76, V_X: 0.00, V_Y: -2.09, P: 8.57, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.90, X: 100.00, Y: 15.51, V_X: 0.00, V_Y: -1.35, P: 8.42, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.00, X: 100.00, Y: 15.33, V_X: 0.00, V_Y: -2.08, P: 8.42, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.13, X: 100.00, Y: 15.10, V_X: 0.00, V_Y: -1.44, P: 8.29, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.23, X: 100.00, Y: 14.93, V_X: 0.00, V_Y: -2.11, P: 8.29, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.41, X: 100.00, Y: 14.63, V_X: 0.00, V_Y: -1.21, P: 8.11, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.53, X: 100.00, Y: 14.42, V_X: 0.00, V_Y: -2.09, P: 8.11, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.74, X: 100.00, Y: 14.09, V_X: 0.00, V_Y: -1.04, P: 7.90, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.90, X: 100.00, Y: 13.85, V_X: 0.00, V_Y: -2.13, P: 7.90, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.09, X: 100.00, Y: 13.53, V_X: 0.00, V_Y: -1.19, P: 7.71, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.22, X: 100.00, Y: 13.32, V_X: 0.00, V_Y: -2.08, P: 7.71, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.38, X: 100.00, Y: 13.05, V_X: 0.00, V_Y: -1.26, P: 7.55, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.50, X: 100.00, Y: 12.86, V_X: 0.00, V_Y: -2.08, P: 7.55, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.66, X: 100.00, Y: 12.59, V_X: 0.00, V_Y: -1.28, P: 7.39, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.77, X: 100.00, Y: 12.40, V_X: 0.00, V_Y: -2.07, P: 7.39, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.93, X: 100.00, Y: 12.13, V_X: 0.00, V_Y: -1.28, P: 7.23, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.04, X: 100.00, Y: 11.94, V_X: 0.00, V_Y: -2.10, P: 7.23, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.22, X: 100.00, Y: 11.65, V_X: 0.00, V_Y: -1.22, P: 7.06, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.34, X: 100.00, Y: 11.44, V_X: 0.00, V_Y: -2.09, P: 7.06, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.52, X: 100.00, Y: 11.15, V_X: 0.00, V_Y: -1.21, P: 6.88, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
