Cas: 0.00, X: 100.00, Y: 60.00, V_X: 0.00, V_Y: -5.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.61, X: 100.00, Y: 55.64, V_X: 0.00, V_Y: -9.27, P: 15.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.80, X: 100.00, Y: 54.00, V_X: 0.00, V_Y: -8.34, P: 14.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.86, X: 100.00, Y: 53.42, V_X: 0.00, V_Y: -8.81, P: 14.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.05, X: 100.00, Y: 51.87, V_X: 0.00, V_Y: -7.88, P: 14.63, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.12, X: 100.00, Y: 51.32, V_X: 0.00, V_Y: -8.35, P: 14.63, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.30, X: 100.00, Y: 49.88, V_X: 0.00, V_Y: -7.44, P: 14.44, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.38, X: 100.00, Y: 49.29, V_X: 0.00, V_Y: -7.97, P: 14.44, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.56, X: 100.00, Y: 47.93, V_X: 0.00, V_Y: -7.06, P: 14.26, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.63, X: 100.00, Y: 47.38, V_X: 0.00, V_Y: -7.59, P: 14.26, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 46.09, V_X: 0.00, V_Y: -6.69, P: 14.08, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.89, X: 100.00, Y: 45.56, V_X: 0.00, V_Y: -7.22, P: 14.08, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.07, X: 100.00, Y: 44.36, V_X: 0.00, V_Y: -6.34, P: 13.91, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.14, X: 100.00, Y: 43.85, V_X: 0.00, V_Y: -6.87, P: 13.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.32, X: 100.00, Y: 42.72, V_X: 0.00, V_Y: -5.98, P: 13.73, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.40, X: 100.00, Y: 42.20, V_X: 0.00, V_Y: -6.57, P: 13.73, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.58, X: 100.00, Y: 41.12, V_X: 0.00, V_Y: -5.69, P: 13.55, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.66, X: 100.00, Y: 40.63, V_X: 0.00, V_Y: -6.27, P: 13.55, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.83, X: 100.00, Y: 39.62, V_X: 0.00, V_Y: -5.40, P: 13.38, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.92, X: 100.00, Y: 39.15, V_X: 0.00, V_Y: -5.97, P: 13.38, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
