Cas: 0.00, X: 150.00, Y: 50.00, V_X: 2.00, V_Y: 0.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.01, X: 150.02, Y: 50.00, V_X: 2.00, V_Y: -0.09, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.05, X: 148.87, Y: 46.15, V_X: -4.22, V_Y: -7.34, P: 24.48, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.15, X: 148.41, Y: 45.42, V_X: -4.83, V_Y: -6.83, P: 24.33, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.25, X: 147.95, Y: 44.76, V_X: -4.22, V_Y: -6.32, P: 24.18, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.35, X: 147.53, Y: 44.13, V_X: -4.79, V_Y: -6.98, P: 24.13, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.45, X: 147.02, Y: 43.45, V_X: -5.39, V_Y: -6.48, P: 23.98, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.55, X: 146.50, Y: 42.82, V_X: -4.78, V_Y: -5.97, P: 23.83, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.63, X: 146.07, Y: 42.29, V_X: -5.29, V_Y: -6.56, P: 23.78, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.73, X: 145.52, Y: 41.66, V_X: -5.89, V_Y: -6.06, P: 23.63, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.83, X: 144.96, Y: 41.08, V_X: -5.29, V_Y: -5.56, P: 23.48, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.93, X: 144.44, Y: 40.54, V_X: -5.84, V_Y: -6.20, P: 23.44, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.03, X: 143.83, Y: 39.95, V_X: -6.44, V_Y: -5.71, P: 23.29, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.12, X: 143.23, Y: 39.41, V_X: -5.85, V_Y: -5.22, P: 23.14, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 2.22, X: 142.67, Y: 38.90, V_X: -6.40, V_Y: -5.86, P: 23.09, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.31, X: 142.01, Y: 38.35, V_X: -6.99, V_Y: -5.37, P: 22.95, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.41, X: 141.37, Y: 37.86, V_X: -6.41, V_Y: -4.89, P: 22.80, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 2.51, X: 140.70, Y: 37.34, V_X: -7.00, V_Y: -5.59, P: 22.75, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.61, X: 140.00, Y: 36.82, V_X: -7.58, V_Y: -5.10, P: 22.61, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.70, X: 139.30, Y: 36.36, V_X: -7.01, V_Y: -4.63, P: 22.47, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 2.79, X: 138.63, Y: 35.90, V_X: -7.56, V_Y: -5.27, P: 22.42, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 2.89, X: 137.87, Y: 35.42, V_X: -8.14, V_Y: -4.80, P: 22.28, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.98, X: 137.13, Y: 34.98, V_X: -7.57, V_Y: -4.32, P: 22.13, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.08, X: 136.36, Y: 34.53, V_X: -8.15, V_Y: -5.00, P: 22.08, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 3.18, X: 135.57, Y: 34.08, V_X: -8.72, V_Y: -4.53, P: 21.94, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.27, X: 134.77, Y: 33.68, V_X: -8.15, V_Y: -4.07, P: 21.80, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.37, X: 133.96, Y: 33.25, V_X: -8.73, V_Y: -4.74, P: 21.75, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 3.46, X: 133.13, Y: 32.83, V_X: -9.29, V_Y: -4.28, P: 21.62, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 3.55, X: 132.30, Y: 32.46, V_X: -8.73, V_Y: -3.82, P: 21.48, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.65, X: 131.37, Y: 32.03, V_X: -9.35, V_Y: -4.54, P: 21.43, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 3.74, X: 130.49, Y: 31.64, V_X: -9.90, V_Y: -4.08, P: 21.29, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 1
