Cas: 0.00, X: 100.00, Y: 150.00, V_X: 0.00, V_Y: 0.00, P: 20.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.62, X: 100.00, Y: 148.66, V_X: 0.00, V_Y: -4.32, P: 20.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.72, X: 100.00, Y: 148.23, V_X: 0.00, V_Y: -3.79, P: 19.89, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.81, X: 100.00, Y: 147.88, V_X: 0.00, V_Y: -4.40, P: 19.89, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.94, X: 100.00, Y: 147.34, V_X: 0.00, V_Y: -3.74, P: 19.76, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.03, X: 100.00, Y: 147.01, V_X: 0.00, V_Y: -4.31, P: 19.76, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.13, X: 100.00, Y: 146.59, V_X: 0.00, V_Y: -3.80, P: 19.66, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.20, X: 100.00, Y: 146.28, V_X: 0.00, V_Y: -4.32, P: 19.66, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.31, X: 100.00, Y: 145.87, V_X: 0.00, V_Y: -3.81, P: 19.56, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.38, X: 100.00, Y: 145.58, V_X: 0.00, V_Y: -4.32, P: 19.56, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.47, X: 100.00, Y: 145.19, V_X: 0.00, V_Y: -3.84, P: 19.46, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.52, X: 100.00, Y: 144.99, V_X: 0.00, V_Y: -4.18, P: 19.46, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
