Cas: 0.00, X: 100.00, Y: 60.00, V_X: 0.00, V_Y: -5.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.40, X: 100.00, Y: 41.52, V_X: 0.00, V_Y: -3.81, P: 12.33, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.48, X: 100.00, Y: 41.21, V_X: 0.00, V_Y: -4.34, P: 12.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.58, X: 100.00, Y: 40.79, V_X: 0.00, V_Y: -3.82, P: 12.23, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.65, X: 100.00, Y: 40.49, V_X: 0.00, V_Y: -4.34, P: 12.23, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.75, X: 100.00, Y: 40.08, V_X: 0.00, V_Y: -3.85, P: 12.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.80, X: 100.00, Y: 39.88, V_X: 0.00, V_Y: -4.19, P: 12.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.88, X: 100.00, Y: 39.58, V_X: 0.00, V_Y: -3.81, P: 12.05, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.96, X: 100.00, Y: 39.27, V_X: 0.00, V_Y: -4.34, P: 12.05, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.07, X: 100.00, Y: 38.82, V_X: 0.00, V_Y: -3.79, P: 11.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.14, X: 100.00, Y: 38.51, V_X: 0.00, V_Y: -4.33, P: 11.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.25, X: 100.00, Y: 38.08, V_X: 0.00, V_Y: -3.81, P: 11.84, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.33, X: 100.00, Y: 37.75, V_X: 0.00, V_Y: -4.37, P: 11.84, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.45, X: 100.00, Y: 37.25, V_X: 0.00, V_Y: -3.75, P: 11.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.53, X: 100.00, Y: 36.94, V_X: 0.00, V_Y: -4.29, P: 11.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.63, X: 100.00, Y: 36.51, V_X: 0.00, V_Y: -3.77, P: 11.61, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.72, X: 100.00, Y: 36.18, V_X: 0.00, V_Y: -4.34, P: 11.61, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.83, X: 100.00, Y: 35.74, V_X: 0.00, V_Y: -3.79, P: 11.50, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.90, X: 100.00, Y: 35.42, V_X: 0.00, V_Y: -4.33, P: 11.50, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.01, X: 100.00, Y: 35.00, V_X: 0.00, V_Y: -3.82, P: 11.40, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.06, X: 100.00, Y: 34.79, V_X: 0.00, V_Y: -4.18, P: 11.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.14, X: 100.00, Y: 34.48, V_X: 0.00, V_Y: -3.80, P: 11.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.22, X: 100.00, Y: 34.14, V_X: 0.00, V_Y: -4.38, P: 11.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.33, X: 100.00, Y: 33.71, V_X: 0.00, V_Y: -3.85, P: 11.21, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.38, X: 100.00, Y: 33.50, V_X: 0.00, V_Y: -4.21, P: 11.21, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.45, X: 100.00, Y: 33.21, V_X: 0.00, V_Y: -3.85, P: 11.14, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.50, X: 100.00, Y: 33.01, V_X: 0.00, V_Y: -4.20, P: 11.14, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.57, X: 100.00, Y: 32.71, V_X: 0.00, V_Y: -3.84, P: 11.07, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.62, X: 100.00, Y: 32.51, V_X: 0.00, V_Y: -4.18, P: 11.07, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.70, X: 100.00, Y: 32.22, V_X: 0.00, V_Y: -3.81, P: 10.99, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.77, X: 100.00, Y: 31.93, V_X: 0.00, V_Y: -4.32, P: 10.99, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.88, X: 100.00, Y: 31.48, V_X: 0.00, V_Y: -3.77, P: 10.88, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.96, X: 100.00, Y: 31.14, V_X: 0.00, V_Y: -4.35, P: 10.88, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.07, X: 100.00, Y: 30.70, V_X: 0.00, V_Y: -3.81, P: 10.78, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.12, X: 100.00, Y: 30.48, V_X: 0.00, V_Y: -4.19, P: 10.78, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.20, X: 100.00, Y: 30.17, V_X: 0.00, V_Y: -3.80, P: 10.70, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.28, X: 100.00, Y: 29.85, V_X: 0.00, V_Y: -4.35, P: 10.70, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.39, X: 100.00, Y: 29.42, V_X: 0.00, V_Y: -3.83, P: 10.59, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.44, X: 100.00, Y: 29.21, V_X: 0.00, V_Y: -4.19, P: 10.59, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.52, X: 100.00, Y: 28.89, V_X: 0.00, V_Y: -3.78, P: 10.51, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.60, X: 100.00, Y: 28.54, V_X: 0.00, V_Y: -4.38, P: 10.51, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.71, X: 100.00, Y: 28.09, V_X: 0.00, V_Y: -3.83, P: 10.40, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.77, X: 100.00, Y: 27.88, V_X: 0.00, V_Y: -4.20, P: 10.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.85, X: 100.00, Y: 27.56, V_X: 0.00, V_Y: -3.81, P: 10.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.92, X: 100.00, Y: 27.25, V_X: 0.00, V_Y: -4.35, P: 10.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.03, X: 100.00, Y: 26.81, V_X: 0.00, V_Y: -3.83, P: 10.22, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.09, X: 100.00, Y: 26.59, V_X: 0.00, V_Y: -4.22, P: 10.22, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.16, X: 100.00, Y: 26.27, V_X: 0.00, V_Y: -3.83, P: 10.14, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.22, X: 100.00, Y: 26.07, V_X: 0.00, V_Y: -4.19, P: 10.14, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.29, X: 100.00, Y: 25.75, V_X: 0.00, V_Y: -3.79, P: 10.06, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.37, X: 100.00, Y: 25.43, V_X: 0.00, V_Y: -4.34, P: 10.06, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.47, X: 100.00, Y: 25.02, V_X: 0.00, V_Y: -3.84, P: 9.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.52, X: 100.00, Y: 24.82, V_X: 0.00, V_Y: -4.19, P: 9.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.60, X: 100.00, Y: 24.53, V_X: 0.00, V_Y: -3.83, P: 9.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.65, X: 100.00, Y: 24.33, V_X: 0.00, V_Y: -4.18, P: 9.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.72, X: 100.00, Y: 24.04, V_X: 0.00, V_Y: -3.81, P: 9.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.80, X: 100.00, Y: 23.72, V_X: 0.00, V_Y: -4.35, P: 9.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.91, X: 100.00, Y: 23.28, V_X: 0.00, V_Y: -3.81, P: 9.71, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.98, X: 100.00, Y: 22.96, V_X: 0.00, V_Y: -4.36, P: 9.71, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.08, X: 100.00, Y: 22.55, V_X: 0.00, V_Y: -3.86, P: 9.61, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.13, X: 100.00, Y: 22.35, V_X: 0.00, V_Y: -4.21, P: 9.61, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.21, X: 100.00, Y: 22.04, V_X: 0.00, V_Y: -3.82, P: 9.53, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.26, X: 100.00, Y: 21.82, V_X: 0.00, V_Y: -4.20, P: 9.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.35, X: 100.00, Y: 21.47, V_X: 0.00, V_Y: -3.77, P: 9.44, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.43, X: 100.00, Y: 21.14, V_X: 0.00, V_Y: -4.35, P: 9.44, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.54, X: 100.00, Y: 20.72, V_X: 0.00, V_Y: -3.84, P: 9.34, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.59, X: 100.00, Y: 20.49, V_X: 0.00, V_Y: -4.23, P: 9.34, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.67, X: 100.00, Y: 20.18, V_X: 0.00, V_Y: -3.83, P: 9.26, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.72, X: 100.00, Y: 19.97, V_X: 0.00, V_Y: -4.20, P: 9.26, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.80, X: 100.00, Y: 19.66, V_X: 0.00, V_Y: -3.82, P: 9.18, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.85, X: 100.00, Y: 19.45, V_X: 0.00, V_Y: -4.18, P: 9.18, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.93, X: 100.00, Y: 19.13, V_X: 0.00, V_Y: -3.78, P: 9.10, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.01, X: 100.00, Y: 18.80, V_X: 0.00, V_Y: -4.35, P: 9.10, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.12, X: 100.00, Y: 18.36, V_X: 0.00, V_Y: -3.81, P: 9.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.20, X: 100.00, Y: 18.04, V_X: 0.00, V_Y: -4.35, P: 9.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.30, X: 100.00, Y: 17.62, V_X: 0.00, V_Y: -3.83, P: 8.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.35, X: 100.00, Y: 17.43, V_X: 0.00, V_Y: -4.17, P: 8.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.43, X: 100.00, Y: 17.13, V_X: 0.00, V_Y: -3.80, P: 8.82, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.51, X: 100.00, Y: 16.79, V_X: 0.00, V_Y: -4.37, P: 8.82, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.61, X: 100.00, Y: 16.39, V_X: 0.00, V_Y: -3.88, P: 8.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.65, X: 100.00, Y: 16.20, V_X: 0.00, V_Y: -4.22, P: 8.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.74, X: 100.00, Y: 15.87, V_X: 0.00, V_Y: -3.80, P: 8.64, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.82, X: 100.00, Y: 15.54, V_X: 0.00, V_Y: -4.37, P: 8.64, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.93, X: 100.00, Y: 15.06, V_X: 0.00, V_Y: -3.78, P: 8.52, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.02, X: 100.00, Y: 14.73, V_X: 0.00, V_Y: -4.36, P: 8.52, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.12, X: 100.00, Y: 14.28, V_X: 0.00, V_Y: -3.82, P: 8.41, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.20, X: 100.00, Y: 13.97, V_X: 0.00, V_Y: -4.36, P: 8.41, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.31, X: 100.00, Y: 13.53, V_X: 0.00, V_Y: -3.83, P: 8.31, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.36, X: 100.00, Y: 13.32, V_X: 0.00, V_Y: -4.21, P: 8.31, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.44, X: 100.00, Y: 12.99, V_X: 0.00, V_Y: -3.80, P: 8.23, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.52, X: 100.00, Y: 12.68, V_X: 0.00, V_Y: -4.33, P: 8.23, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.62, X: 100.00, Y: 12.25, V_X: 0.00, V_Y: -3.81, P: 8.12, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.70, X: 100.00, Y: 11.94, V_X: 0.00, V_Y: -4.34, P: 8.12, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.81, X: 100.00, Y: 11.48, V_X: 0.00, V_Y: -3.77, P: 8.01, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.90, X: 100.00, Y: 11.15, V_X: 0.00, V_Y: -4.35, P: 8.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.00, X: 100.00, Y: 10.71, V_X: 0.00, V_Y: -3.80, P: 7.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.09, X: 100.00, Y: 10.37, V_X: 0.00, V_Y: -4.38, P: 7.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.18, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -3.94, P: 7.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Zdar!
