Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 25.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.61, X: 100.00, Y: 18.69, V_X: 0.00, V_Y: -4.29, P: 25.00, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.72, X: 100.00, Y: 18.26, V_X: 0.00, V_Y: -3.75, P: 24.89, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.80, X: 100.00, Y: 17.92, V_X: 0.00, V_Y: -4.35, P: 24.89, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.91, X: 100.00, Y: 17.46, V_X: 0.00, V_Y: -3.79, P: 24.78, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.99, X: 100.00, Y: 17.14, V_X: 0.00, V_Y: -4.35, P: 24.78, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.10, X: 100.00, Y: 16.70, V_X: 0.00, V_Y: -3.81, P: 24.67, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.18, X: 100.00, Y: 16.38, V_X: 0.00, V_Y: -4.36, P: 24.67, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.28, X: 100.00, Y: 15.96, V_X: 0.00, V_Y: -3.85, P: 24.57, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.33, X: 100.00, Y: 15.76, V_X: 0.00, V_Y: -4.19, P: 24.57, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.40, X: 100.00, Y: 15.48, V_X: 0.00, V_Y: -3.83, P: 24.50, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.45, X: 100.00, Y: 15.28, V_X: 0.00, V_Y: -4.18, P: 24.50, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.53, X: 100.00, Y: 14.96, V_X: 0.00, V_Y: -3.78, P: 24.42, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.61, X: 100.00, Y: 14.63, V_X: 0.00, V_Y: -4.36, P: 24.42, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.72, X: 100.00, Y: 14.19, V_X: 0.00, V_Y: -3.82, P: 24.31, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 13.96, V_X: 0.00, V_Y: -4.21, P: 24.31, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.86, X: 100.00, Y: 13.64, V_X: 0.00, V_Y: -3.80, P: 24.23, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.94, X: 100.00, Y: 13.32, V_X: 0.00, V_Y: -4.35, P: 24.23, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.04, X: 100.00, Y: 12.89, V_X: 0.00, V_Y: -3.83, P: 24.13, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.09, X: 100.00, Y: 12.68, V_X: 0.00, V_Y: -4.20, P: 24.13, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.17, X: 100.00, Y: 12.37, V_X: 0.00, V_Y: -3.81, P: 24.05, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.25, X: 100.00, Y: 12.05, V_X: 0.00, V_Y: -4.35, P: 24.05, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.35, X: 100.00, Y: 11.64, V_X: 0.00, V_Y: -3.86, P: 23.95, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.40, X: 100.00, Y: 11.44, V_X: 0.00, V_Y: -4.21, P: 23.95, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.47, X: 100.00, Y: 11.14, V_X: 0.00, V_Y: -3.85, P: 23.88, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.52, X: 100.00, Y: 10.95, V_X: 0.00, V_Y: -4.18, P: 23.88, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.59, X: 100.00, Y: 10.66, V_X: 0.00, V_Y: -3.82, P: 23.81, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.67, X: 100.00, Y: 10.34, V_X: 0.00, V_Y: -4.36, P: 23.81, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.75, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -3.95, P: 23.72, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Krach!
