Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.60, X: 100.00, Y: 18.72, V_X: 0.00, V_Y: -4.23, P: 10.00, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.68, X: 100.00, Y: 18.41, V_X: 0.00, V_Y: -3.84, P: 9.92, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.74, X: 100.00, Y: 18.19, V_X: 0.00, V_Y: -4.23, P: 9.92, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.81, X: 100.00, Y: 17.87, V_X: 0.00, V_Y: -3.83, P: 9.84, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.88, X: 100.00, Y: 17.62, V_X: 0.00, V_Y: -4.27, P: 9.84, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.98, X: 100.00, Y: 17.21, V_X: 0.00, V_Y: -3.75, P: 9.74, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.06, X: 100.00, Y: 16.90, V_X: 0.00, V_Y: -4.29, P: 9.74, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.16, X: 100.00, Y: 16.47, V_X: 0.00, V_Y: -3.76, P: 9.63, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.25, X: 100.00, Y: 16.14, V_X: 0.00, V_Y: -4.33, P: 9.63, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.35, X: 100.00, Y: 15.72, V_X: 0.00, V_Y: -3.82, P: 9.53, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.42, X: 100.00, Y: 15.41, V_X: 0.00, V_Y: -4.35, P: 9.53, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.53, X: 100.00, Y: 14.99, V_X: 0.00, V_Y: -3.84, P: 9.43, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.58, X: 100.00, Y: 14.79, V_X: 0.00, V_Y: -4.20, P: 9.43, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.65, X: 100.00, Y: 14.48, V_X: 0.00, V_Y: -3.82, P: 9.35, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.73, X: 100.00, Y: 14.17, V_X: 0.00, V_Y: -4.36, P: 9.35, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.83, X: 100.00, Y: 13.75, V_X: 0.00, V_Y: -3.84, P: 9.25, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.88, X: 100.00, Y: 13.54, V_X: 0.00, V_Y: -4.20, P: 9.25, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 13.23, V_X: 0.00, V_Y: -3.82, P: 9.17, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.04, X: 100.00, Y: 12.92, V_X: 0.00, V_Y: -4.35, P: 9.17, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.15, X: 100.00, Y: 12.48, V_X: 0.00, V_Y: -3.82, P: 9.07, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.22, X: 100.00, Y: 12.16, V_X: 0.00, V_Y: -4.36, P: 9.07, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.33, X: 100.00, Y: 11.72, V_X: 0.00, V_Y: -3.82, P: 8.96, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.38, X: 100.00, Y: 11.51, V_X: 0.00, V_Y: -4.19, P: 8.96, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.46, X: 100.00, Y: 11.20, V_X: 0.00, V_Y: -3.81, P: 8.88, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.54, X: 100.00, Y: 10.87, V_X: 0.00, V_Y: -4.38, P: 8.88, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.64, X: 100.00, Y: 10.44, V_X: 0.00, V_Y: -3.87, P: 8.78, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.70, X: 100.00, Y: 10.24, V_X: 0.00, V_Y: -4.23, P: 8.78, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.75, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -3.94, P: 8.72, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Krach!
