Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 25.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.01, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: -0.07, P: 25.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.76, X: 101.70, Y: 17.96, V_X: 4.52, V_Y: -5.34, P: 24.62, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 0.81, X: 101.93, Y: 17.71, V_X: 4.81, V_Y: -5.09, P: 24.55, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.84, X: 102.05, Y: 17.58, V_X: 4.96, V_Y: -5.27, P: 24.54, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 0.88, X: 102.26, Y: 17.37, V_X: 5.21, V_Y: -5.06, P: 24.48, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.91, X: 102.43, Y: 17.20, V_X: 5.40, V_Y: -5.28, P: 24.46, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 0.96, X: 102.71, Y: 16.95, V_X: 5.70, V_Y: -5.03, P: 24.38, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 0.99, X: 102.86, Y: 16.81, V_X: 5.86, V_Y: -5.21, P: 24.37, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.04, X: 103.16, Y: 16.55, V_X: 6.16, V_Y: -4.96, P: 24.30, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.07, X: 103.39, Y: 16.37, V_X: 6.38, V_Y: -5.21, P: 24.28, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.13, X: 103.78, Y: 16.07, V_X: 6.74, V_Y: -4.91, P: 24.19, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.17, X: 104.03, Y: 15.89, V_X: 6.95, V_Y: -5.17, P: 24.17, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.23, X: 104.45, Y: 15.59, V_X: 7.31, V_Y: -4.87, P: 24.08, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.26, X: 104.72, Y: 15.41, V_X: 7.53, V_Y: -5.12, P: 24.06, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.32, X: 105.13, Y: 15.14, V_X: 7.84, V_Y: -4.86, P: 23.98, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.34, X: 105.32, Y: 15.02, V_X: 7.99, V_Y: -5.03, P: 23.97, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.39, X: 105.70, Y: 14.79, V_X: 8.27, V_Y: -4.79, P: 23.90, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.41, X: 105.91, Y: 14.67, V_X: 8.42, V_Y: -4.96, P: 23.89, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.45, X: 106.23, Y: 14.49, V_X: 8.64, V_Y: -4.78, P: 23.83, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.48, X: 106.44, Y: 14.37, V_X: 8.79, V_Y: -4.95, P: 23.82, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.53, X: 106.89, Y: 14.13, V_X: 9.09, V_Y: -4.70, P: 23.74, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.56, X: 107.22, Y: 13.95, V_X: 9.31, V_Y: -4.96, P: 23.73, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.61, X: 107.71, Y: 13.71, V_X: 9.62, V_Y: -4.70, P: 23.65, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.64, X: 107.94, Y: 13.59, V_X: 9.76, V_Y: -4.87, P: 23.64, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.68, X: 108.42, Y: 13.36, V_X: 10.05, V_Y: -4.63, P: 23.57, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.72, X: 108.77, Y: 13.20, V_X: 10.26, V_Y: -4.87, P: 23.55, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.77, X: 109.28, Y: 12.96, V_X: 10.56, V_Y: -4.63, P: 23.47, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.79, X: 109.54, Y: 12.85, V_X: 10.70, V_Y: -4.79, P: 23.46, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.84, X: 110.05, Y: 12.63, V_X: 10.98, V_Y: -4.55, P: 23.39, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.88, X: 110.46, Y: 12.46, V_X: 11.20, V_Y: -4.81, P: 23.37, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 1.94, X: 111.17, Y: 12.17, V_X: 11.58, V_Y: -4.50, P: 23.28, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 1.98, X: 111.59, Y: 12.00, V_X: 11.79, V_Y: -4.75, P: 23.26, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.03, X: 112.19, Y: 11.77, V_X: 12.10, V_Y: -4.50, P: 23.19, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.05, X: 112.49, Y: 11.66, V_X: 12.24, V_Y: -4.67, P: 23.17, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.10, X: 113.09, Y: 11.43, V_X: 12.53, V_Y: -4.43, P: 23.10, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.14, X: 113.56, Y: 11.27, V_X: 12.75, V_Y: -4.69, P: 23.08, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.20, X: 114.35, Y: 10.99, V_X: 13.12, V_Y: -4.38, P: 22.99, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.23, X: 114.83, Y: 10.83, V_X: 13.34, V_Y: -4.63, P: 22.97, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.29, X: 115.63, Y: 10.56, V_X: 13.70, V_Y: -4.33, P: 22.88, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.33, X: 116.13, Y: 10.40, V_X: 13.91, V_Y: -4.58, P: 22.86, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.39, X: 116.98, Y: 10.13, V_X: 14.27, V_Y: -4.28, P: 22.77, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 1
Cas: 2.41, X: 117.33, Y: 10.03, V_X: 14.42, V_Y: -4.45, P: 22.76, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 2.42, X: 117.41, Y: 10.00, V_X: 14.45, V_Y: -4.42, P: 22.75, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 1
Krach!
