Cas: 0.00, X: 100.00, Y: 100.00, V_X: 0.00, V_Y: -10.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.73, X: 100.00, Y: 64.44, V_X: 0.00, V_Y: -8.66, P: 12.71, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.77, X: 100.00, Y: 64.14, V_X: 0.00, V_Y: -8.48, P: 12.68, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.79, X: 100.00, Y: 63.93, V_X: 0.00, V_Y: -8.65, P: 12.68, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.84, X: 100.00, Y: 63.53, V_X: 0.00, V_Y: -8.41, P: 12.63, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.87, X: 100.00, Y: 63.23, V_X: 0.00, V_Y: -8.66, P: 12.63, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.92, X: 100.00, Y: 62.82, V_X: 0.00, V_Y: -8.42, P: 12.58, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.95, X: 100.00, Y: 62.60, V_X: 0.00, V_Y: -8.59, P: 12.58, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.99, X: 100.00, Y: 62.20, V_X: 0.00, V_Y: -8.35, P: 12.53, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.02, X: 100.00, Y: 62.00, V_X: 0.00, V_Y: -8.52, P: 12.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.05, X: 100.00, Y: 61.70, V_X: 0.00, V_Y: -8.34, P: 12.50, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.08, X: 100.00, Y: 61.50, V_X: 0.00, V_Y: -8.51, P: 12.50, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.12, X: 100.00, Y: 61.09, V_X: 0.00, V_Y: -8.26, P: 12.45, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.16, X: 100.00, Y: 60.79, V_X: 0.00, V_Y: -8.52, P: 12.45, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.22, X: 100.00, Y: 60.29, V_X: 0.00, V_Y: -8.22, P: 12.39, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.26, X: 100.00, Y: 59.96, V_X: 0.00, V_Y: -8.49, P: 12.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.32, X: 100.00, Y: 59.46, V_X: 0.00, V_Y: -8.20, P: 12.33, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.34, X: 100.00, Y: 59.26, V_X: 0.00, V_Y: -8.36, P: 12.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.38, X: 100.00, Y: 58.96, V_X: 0.00, V_Y: -8.18, P: 12.29, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.40, X: 100.00, Y: 58.76, V_X: 0.00, V_Y: -8.35, P: 12.29, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.45, X: 100.00, Y: 58.35, V_X: 0.00, V_Y: -8.11, P: 12.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.49, X: 100.00, Y: 58.05, V_X: 0.00, V_Y: -8.36, P: 12.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.55, X: 100.00, Y: 57.57, V_X: 0.00, V_Y: -8.06, P: 12.19, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.59, X: 100.00, Y: 57.27, V_X: 0.00, V_Y: -8.32, P: 12.19, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.65, X: 100.00, Y: 56.78, V_X: 0.00, V_Y: -8.02, P: 12.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.67, X: 100.00, Y: 56.58, V_X: 0.00, V_Y: -8.19, P: 12.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.71, X: 100.00, Y: 56.28, V_X: 0.00, V_Y: -8.01, P: 12.09, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.73, X: 100.00, Y: 56.06, V_X: 0.00, V_Y: -8.20, P: 12.09, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.78, X: 100.00, Y: 55.68, V_X: 0.00, V_Y: -7.97, P: 12.04, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.81, X: 100.00, Y: 55.48, V_X: 0.00, V_Y: -8.15, P: 12.04, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.85, X: 100.00, Y: 55.10, V_X: 0.00, V_Y: -7.92, P: 12.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.88, X: 100.00, Y: 54.91, V_X: 0.00, V_Y: -8.09, P: 12.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.91, X: 100.00, Y: 54.63, V_X: 0.00, V_Y: -7.91, P: 11.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.94, X: 100.00, Y: 54.44, V_X: 0.00, V_Y: -8.08, P: 11.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.98, X: 100.00, Y: 54.06, V_X: 0.00, V_Y: -7.84, P: 11.91, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.02, X: 100.00, Y: 53.78, V_X: 0.00, V_Y: -8.09, P: 11.91, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.08, X: 100.00, Y: 53.31, V_X: 0.00, V_Y: -7.79, P: 11.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.11, X: 100.00, Y: 53.03, V_X: 0.00, V_Y: -8.04, P: 11.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.17, X: 100.00, Y: 52.56, V_X: 0.00, V_Y: -7.74, P: 11.79, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.21, X: 100.00, Y: 52.29, V_X: 0.00, V_Y: -7.99, P: 11.79, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.27, X: 100.00, Y: 51.83, V_X: 0.00, V_Y: -7.70, P: 11.74, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.30, X: 100.00, Y: 51.54, V_X: 0.00, V_Y: -7.96, P: 11.74, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.37, X: 100.00, Y: 51.05, V_X: 0.00, V_Y: -7.65, P: 11.67, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.40, X: 100.00, Y: 50.77, V_X: 0.00, V_Y: -7.90, P: 11.67, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.46, X: 100.00, Y: 50.30, V_X: 0.00, V_Y: -7.61, P: 11.61, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.50, X: 100.00, Y: 50.02, V_X: 0.00, V_Y: -7.86, P: 11.61, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.56, X: 100.00, Y: 49.58, V_X: 0.00, V_Y: -7.57, P: 11.56, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.58, X: 100.00, Y: 49.40, V_X: 0.00, V_Y: -7.74, P: 11.56, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.61, X: 100.00, Y: 49.13, V_X: 0.00, V_Y: -7.56, P: 11.52, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.64, X: 100.00, Y: 48.94, V_X: 0.00, V_Y: -7.73, P: 11.52, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.69, X: 100.00, Y: 48.57, V_X: 0.00, V_Y: -7.49, P: 11.47, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.72, X: 100.00, Y: 48.30, V_X: 0.00, V_Y: -7.74, P: 11.47, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.79, X: 100.00, Y: 47.83, V_X: 0.00, V_Y: -7.44, P: 11.41, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.82, X: 100.00, Y: 47.57, V_X: 0.00, V_Y: -7.68, P: 11.41, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.88, X: 100.00, Y: 47.12, V_X: 0.00, V_Y: -7.38, P: 11.35, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.92, X: 100.00, Y: 46.85, V_X: 0.00, V_Y: -7.64, P: 11.35, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.98, X: 100.00, Y: 46.39, V_X: 0.00, V_Y: -7.33, P: 11.29, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.01, X: 100.00, Y: 46.13, V_X: 0.00, V_Y: -7.58, P: 11.29, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.06, X: 100.00, Y: 45.78, V_X: 0.00, V_Y: -7.34, P: 11.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.08, X: 100.00, Y: 45.60, V_X: 0.00, V_Y: -7.51, P: 11.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.13, X: 100.00, Y: 45.25, V_X: 0.00, V_Y: -7.27, P: 11.20, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.17, X: 100.00, Y: 44.98, V_X: 0.00, V_Y: -7.53, P: 11.20, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.23, X: 100.00, Y: 44.51, V_X: 0.00, V_Y: -7.21, P: 11.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.27, X: 100.00, Y: 44.23, V_X: 0.00, V_Y: -7.48, P: 11.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.33, X: 100.00, Y: 43.80, V_X: 0.00, V_Y: -7.18, P: 11.07, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.35, X: 100.00, Y: 43.63, V_X: 0.00, V_Y: -7.35, P: 11.07, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.39, X: 100.00, Y: 43.37, V_X: 0.00, V_Y: -7.17, P: 11.04, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.41, X: 100.00, Y: 43.19, V_X: 0.00, V_Y: -7.33, P: 11.04, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.46, X: 100.00, Y: 42.86, V_X: 0.00, V_Y: -7.10, P: 10.99, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.49, X: 100.00, Y: 42.60, V_X: 0.00, V_Y: -7.35, P: 10.99, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.55, X: 100.00, Y: 42.17, V_X: 0.00, V_Y: -7.06, P: 10.93, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
