Cas: 0.00, X: 150.00, Y: 50.00, V_X: 2.00, V_Y: 0.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.07, X: 152.15, Y: 45.96, V_X: 2.00, V_Y: -7.52, P: 25.00, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.11, X: 152.22, Y: 45.69, V_X: 2.00, V_Y: -7.34, P: 24.96, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.13, X: 152.27, Y: 45.51, V_X: 2.00, V_Y: -7.51, P: 24.96, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.18, X: 152.37, Y: 45.15, V_X: 2.00, V_Y: -7.26, P: 24.91, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.22, X: 152.44, Y: 44.88, V_X: 2.00, V_Y: -7.52, P: 24.91, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.28, X: 152.57, Y: 44.42, V_X: 2.00, V_Y: -7.21, P: 24.85, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.31, X: 152.62, Y: 44.21, V_X: 2.00, V_Y: -7.40, P: 24.85, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.35, X: 152.69, Y: 43.95, V_X: 2.00, V_Y: -7.22, P: 24.82, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.37, X: 152.74, Y: 43.77, V_X: 2.00, V_Y: -7.39, P: 24.82, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.42, X: 152.84, Y: 43.43, V_X: 2.00, V_Y: -7.15, P: 24.77, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.45, X: 152.91, Y: 43.17, V_X: 2.00, V_Y: -7.40, P: 24.77, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.51, X: 153.03, Y: 42.74, V_X: 2.00, V_Y: -7.10, P: 24.71, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.55, X: 153.10, Y: 42.48, V_X: 2.00, V_Y: -7.35, P: 24.71, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.60, X: 153.21, Y: 42.09, V_X: 2.00, V_Y: -7.08, P: 24.65, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.63, X: 153.27, Y: 41.88, V_X: 2.00, V_Y: -7.28, P: 24.65, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.68, X: 153.36, Y: 41.53, V_X: 2.00, V_Y: -7.04, P: 24.61, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.71, X: 153.41, Y: 41.36, V_X: 2.00, V_Y: -7.21, P: 24.61, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 153.51, Y: 41.02, V_X: 2.00, V_Y: -6.97, P: 24.56, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.79, X: 153.58, Y: 40.76, V_X: 2.00, V_Y: -7.22, P: 24.56, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.85, X: 153.70, Y: 40.34, V_X: 2.00, V_Y: -6.92, P: 24.50, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.89, X: 153.77, Y: 40.08, V_X: 2.00, V_Y: -7.18, P: 24.50, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 153.90, Y: 39.64, V_X: 2.00, V_Y: -6.87, P: 24.44, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.99, X: 153.97, Y: 39.38, V_X: 2.00, V_Y: -7.13, P: 24.44, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.05, X: 154.10, Y: 38.95, V_X: 2.00, V_Y: -6.82, P: 24.37, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.08, X: 154.17, Y: 38.69, V_X: 2.00, V_Y: -7.08, P: 24.37, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.15, X: 154.29, Y: 38.26, V_X: 2.00, V_Y: -6.77, P: 24.31, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.18, X: 154.37, Y: 38.01, V_X: 2.00, V_Y: -7.02, P: 24.31, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.24, X: 154.49, Y: 37.59, V_X: 2.00, V_Y: -6.72, P: 24.25, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.28, X: 154.56, Y: 37.33, V_X: 2.00, V_Y: -6.98, P: 24.25, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.34, X: 154.69, Y: 36.91, V_X: 2.00, V_Y: -6.68, P: 24.19, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.38, X: 154.76, Y: 36.66, V_X: 2.00, V_Y: -6.93, P: 24.19, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.44, X: 154.88, Y: 36.25, V_X: 2.00, V_Y: -6.63, P: 24.13, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.48, X: 154.95, Y: 36.01, V_X: 2.00, V_Y: -6.88, P: 24.13, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.54, X: 155.08, Y: 35.59, V_X: 2.00, V_Y: -6.57, P: 24.07, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.58, X: 155.15, Y: 35.34, V_X: 2.00, V_Y: -6.83, P: 24.07, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.64, X: 155.27, Y: 34.94, V_X: 2.00, V_Y: -6.53, P: 24.01, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.68, X: 155.35, Y: 34.67, V_X: 2.00, V_Y: -6.81, P: 24.01, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.74, X: 155.47, Y: 34.28, V_X: 2.00, V_Y: -6.51, P: 23.95, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.76, X: 155.52, Y: 34.13, V_X: 2.00, V_Y: -6.67, P: 23.95, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.81, X: 155.61, Y: 33.82, V_X: 2.00, V_Y: -6.43, P: 23.90, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.84, X: 155.69, Y: 33.57, V_X: 2.00, V_Y: -6.70, P: 23.90, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.90, X: 155.81, Y: 33.17, V_X: 2.00, V_Y: -6.40, P: 23.84, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.94, X: 155.88, Y: 32.94, V_X: 2.00, V_Y: -6.65, P: 23.84, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.00, X: 156.00, Y: 32.54, V_X: 2.00, V_Y: -6.34, P: 23.78, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.04, X: 156.08, Y: 32.30, V_X: 2.00, V_Y: -6.59, P: 23.78, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.10, X: 156.20, Y: 31.91, V_X: 2.00, V_Y: -6.29, P: 23.72, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.14, X: 156.27, Y: 31.67, V_X: 2.00, V_Y: -6.55, P: 23.72, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.20, X: 156.40, Y: 31.26, V_X: 2.00, V_Y: -6.23, P: 23.65, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.24, X: 156.48, Y: 31.03, V_X: 2.00, V_Y: -6.49, P: 23.65, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.29, X: 156.57, Y: 30.71, V_X: 2.00, V_Y: -6.24, P: 23.60, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.31, X: 156.62, Y: 30.55, V_X: 2.00, V_Y: -6.42, P: 23.60, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.36, X: 156.72, Y: 30.25, V_X: 2.00, V_Y: -6.17, P: 23.55, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.40, X: 156.80, Y: 30.01, V_X: 2.00, V_Y: -6.44, P: 23.55, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.46, X: 156.92, Y: 29.63, V_X: 2.00, V_Y: -6.14, P: 23.49, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.48, X: 156.96, Y: 29.48, V_X: 2.00, V_Y: -6.31, P: 23.49, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.52, X: 157.04, Y: 29.25, V_X: 2.00, V_Y: -6.12, P: 23.46, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.54, X: 157.09, Y: 29.10, V_X: 2.00, V_Y: -6.29, P: 23.46, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.59, X: 157.18, Y: 28.80, V_X: 2.00, V_Y: -6.05, P: 23.41, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.63, X: 157.26, Y: 28.58, V_X: 2.00, V_Y: -6.30, P: 23.41, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.69, X: 157.38, Y: 28.20, V_X: 2.00, V_Y: -5.99, P: 23.35, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.73, X: 157.45, Y: 27.98, V_X: 2.00, V_Y: -6.25, P: 23.35, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.79, X: 157.57, Y: 27.62, V_X: 2.00, V_Y: -5.95, P: 23.29, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.82, X: 157.64, Y: 27.41, V_X: 2.00, V_Y: -6.19, P: 23.29, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.88, X: 157.76, Y: 27.06, V_X: 2.00, V_Y: -5.91, P: 23.23, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.91, X: 157.83, Y: 26.85, V_X: 2.00, V_Y: -6.15, P: 23.23, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.96, X: 157.93, Y: 26.55, V_X: 2.00, V_Y: -5.90, P: 23.18, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.99, X: 157.97, Y: 26.41, V_X: 2.00, V_Y: -6.06, P: 23.18, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.03, X: 158.06, Y: 26.13, V_X: 2.00, V_Y: -5.83, P: 23.13, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.07, X: 158.13, Y: 25.93, V_X: 2.00, V_Y: -6.07, P: 23.13, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.12, X: 158.25, Y: 25.58, V_X: 2.00, V_Y: -5.78, P: 23.08, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.16, X: 158.32, Y: 25.38, V_X: 2.00, V_Y: -6.03, P: 23.08, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
