Cas: 0.00, X: 60.00, Y: 120.00, V_X: 5.00, V_Y: 0.00, P: 35.00, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.40, X: 77.02, Y: 79.42, V_X: 5.00, V_Y: -23.83, P: 35.00, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.70, X: 78.50, Y: 72.61, V_X: 5.00, V_Y: -22.36, P: 34.70, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.72, X: 78.62, Y: 72.08, V_X: 5.00, V_Y: -22.52, P: 34.70, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.98, X: 79.91, Y: 66.41, V_X: 5.00, V_Y: -21.23, P: 34.45, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.01, X: 80.03, Y: 65.90, V_X: 5.00, V_Y: -21.39, P: 34.45, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.28, X: 81.39, Y: 60.30, V_X: 5.00, V_Y: -20.04, P: 34.17, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.30, X: 81.50, Y: 59.83, V_X: 5.00, V_Y: -20.20, P: 34.17, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.56, X: 82.80, Y: 54.75, V_X: 5.00, V_Y: -18.90, P: 33.91, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.58, X: 82.92, Y: 54.29, V_X: 5.00, V_Y: -19.07, P: 33.91, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.86, X: 84.29, Y: 49.25, V_X: 5.00, V_Y: -17.70, P: 33.64, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.88, X: 84.41, Y: 48.83, V_X: 5.00, V_Y: -17.87, P: 33.64, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.15, X: 85.77, Y: 44.16, V_X: 5.00, V_Y: -16.51, P: 33.37, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.18, X: 85.89, Y: 43.77, V_X: 5.00, V_Y: -16.67, P: 33.37, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.44, X: 87.20, Y: 39.57, V_X: 5.00, V_Y: -15.36, P: 33.11, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.46, X: 87.32, Y: 39.19, V_X: 5.00, V_Y: -15.53, P: 33.11, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.75, X: 88.73, Y: 35.00, V_X: 5.00, V_Y: -14.12, P: 32.82, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.77, X: 88.85, Y: 34.67, V_X: 5.00, V_Y: -14.28, P: 32.82, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.03, X: 90.15, Y: 31.12, V_X: 5.00, V_Y: -12.98, P: 32.56, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.05, X: 90.27, Y: 30.80, V_X: 5.00, V_Y: -13.15, P: 32.56, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.33, X: 91.67, Y: 27.33, V_X: 5.00, V_Y: -11.76, P: 32.29, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.36, X: 91.78, Y: 27.06, V_X: 5.00, V_Y: -11.93, P: 32.29, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.63, X: 93.14, Y: 24.01, V_X: 5.00, V_Y: -10.57, P: 32.01, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.65, X: 93.26, Y: 23.75, V_X: 5.00, V_Y: -10.74, P: 32.01, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.93, X: 94.66, Y: 20.93, V_X: 5.00, V_Y: -9.33, P: 31.73, L: 150.00, R: 190.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.96, X: 94.78, Y: 20.71, V_X: 5.00, V_Y: -9.49, P: 31.73, L: 150.00, R: 190.00, nahoru: 1, doleva: 0, doprava: 0
