Cas: 0.00, X: 100.00, Y: 40.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.78, X: 100.00, Y: 28.90, V_X: 0.00, V_Y: -12.46, P: 10.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.97, X: 100.00, Y: 26.67, V_X: 0.00, V_Y: -11.53, P: 9.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.99, X: 100.00, Y: 26.39, V_X: 0.00, V_Y: -11.70, P: 9.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.28, X: 100.00, Y: 23.24, V_X: 0.00, V_Y: -10.27, P: 9.53, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.30, X: 100.00, Y: 23.00, V_X: 0.00, V_Y: -10.44, P: 9.53, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.57, X: 100.00, Y: 20.37, V_X: 0.00, V_Y: -9.10, P: 9.26, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.59, X: 100.00, Y: 20.14, V_X: 0.00, V_Y: -9.27, P: 9.26, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.90, X: 100.00, Y: 17.52, V_X: 0.00, V_Y: -7.73, P: 8.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.93, X: 100.00, Y: 17.33, V_X: 0.00, V_Y: -7.90, P: 8.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.20, X: 100.00, Y: 15.35, V_X: 0.00, V_Y: -6.53, P: 8.68, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.22, X: 100.00, Y: 15.20, V_X: 0.00, V_Y: -6.69, P: 8.68, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.50, X: 100.00, Y: 13.55, V_X: 0.00, V_Y: -5.32, P: 8.40, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.52, X: 100.00, Y: 13.42, V_X: 0.00, V_Y: -5.49, P: 8.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.83, X: 100.00, Y: 11.96, V_X: 0.00, V_Y: -3.94, P: 8.09, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.86, X: 100.00, Y: 11.87, V_X: 0.00, V_Y: -4.10, P: 8.09, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.89, X: 100.00, Y: 11.73, V_X: 0.00, V_Y: -3.93, P: 8.06, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.91, X: 100.00, Y: 11.64, V_X: 0.00, V_Y: -4.09, P: 8.06, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.95, X: 100.00, Y: 11.50, V_X: 0.00, V_Y: -3.92, P: 8.02, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.98, X: 100.00, Y: 11.36, V_X: 0.00, V_Y: -4.16, P: 8.02, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.03, X: 100.00, Y: 11.17, V_X: 0.00, V_Y: -3.93, P: 7.98, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.05, X: 100.00, Y: 11.07, V_X: 0.00, V_Y: -4.09, P: 7.98, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.09, X: 100.00, Y: 10.93, V_X: 0.00, V_Y: -3.92, P: 7.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.12, X: 100.00, Y: 10.79, V_X: 0.00, V_Y: -4.17, P: 7.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.17, X: 100.00, Y: 10.59, V_X: 0.00, V_Y: -3.92, P: 7.89, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.20, X: 100.00, Y: 10.50, V_X: 0.00, V_Y: -4.09, P: 7.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.23, X: 100.00, Y: 10.35, V_X: 0.00, V_Y: -3.91, P: 7.86, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.27, X: 100.00, Y: 10.21, V_X: 0.00, V_Y: -4.17, P: 7.86, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.32, X: 100.00, Y: 10.02, V_X: 0.00, V_Y: -3.93, P: 7.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.32, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -3.96, P: 7.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Zdar!
