Cas: 0.00, X: 100.00, Y: 60.00, V_X: 0.00, V_Y: -5.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.62, X: 100.00, Y: 42.66, V_X: 0.00, V_Y: -16.36, P: 15.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 39.09, V_X: 0.00, V_Y: -15.23, P: 14.77, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.87, X: 100.00, Y: 38.71, V_X: 0.00, V_Y: -15.40, P: 14.77, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.15, X: 100.00, Y: 34.68, V_X: 0.00, V_Y: -14.03, P: 14.50, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.17, X: 100.00, Y: 34.34, V_X: 0.00, V_Y: -14.20, P: 14.50, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.45, X: 100.00, Y: 30.62, V_X: 0.00, V_Y: -12.83, P: 14.22, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.47, X: 100.00, Y: 30.32, V_X: 0.00, V_Y: -12.99, P: 14.22, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.74, X: 100.00, Y: 27.06, V_X: 0.00, V_Y: -11.67, P: 13.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.76, X: 100.00, Y: 26.78, V_X: 0.00, V_Y: -11.83, P: 13.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.03, X: 100.00, Y: 23.70, V_X: 0.00, V_Y: -10.45, P: 13.68, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.06, X: 100.00, Y: 23.45, V_X: 0.00, V_Y: -10.62, P: 13.68, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.34, X: 100.00, Y: 20.70, V_X: 0.00, V_Y: -9.24, P: 13.41, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.36, X: 100.00, Y: 20.47, V_X: 0.00, V_Y: -9.41, P: 13.41, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
