Cas: 0.00, X: 100.00, Y: 150.00, V_X: 0.00, V_Y: 0.00, P: 20.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.83, X: 100.00, Y: 98.54, V_X: 0.00, V_Y: -26.84, P: 20.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.08, X: 100.00, Y: 91.98, V_X: 0.00, V_Y: -25.59, P: 19.75, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.11, X: 100.00, Y: 91.36, V_X: 0.00, V_Y: -25.76, P: 19.75, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.38, X: 100.00, Y: 84.63, V_X: 0.00, V_Y: -24.42, P: 19.48, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.40, X: 100.00, Y: 84.05, V_X: 0.00, V_Y: -24.58, P: 19.48, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.67, X: 100.00, Y: 77.64, V_X: 0.00, V_Y: -23.24, P: 19.21, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.69, X: 100.00, Y: 77.06, V_X: 0.00, V_Y: -23.42, P: 19.21, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.98, X: 100.00, Y: 70.65, V_X: 0.00, V_Y: -22.01, P: 18.93, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.00, X: 100.00, Y: 70.12, V_X: 0.00, V_Y: -22.17, P: 18.93, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.26, X: 100.00, Y: 64.45, V_X: 0.00, V_Y: -20.85, P: 18.67, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.29, X: 100.00, Y: 63.94, V_X: 0.00, V_Y: -21.02, P: 18.67, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.57, X: 100.00, Y: 58.29, V_X: 0.00, V_Y: -19.63, P: 18.39, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.59, X: 100.00, Y: 57.84, V_X: 0.00, V_Y: -19.80, P: 18.39, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.85, X: 100.00, Y: 52.89, V_X: 0.00, V_Y: -18.50, P: 18.13, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.87, X: 100.00, Y: 52.45, V_X: 0.00, V_Y: -18.67, P: 18.13, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.13, X: 100.00, Y: 47.78, V_X: 0.00, V_Y: -17.37, P: 17.87, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.15, X: 100.00, Y: 47.36, V_X: 0.00, V_Y: -17.54, P: 17.87, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.43, X: 100.00, Y: 42.70, V_X: 0.00, V_Y: -16.16, P: 17.60, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.45, X: 100.00, Y: 42.31, V_X: 0.00, V_Y: -16.33, P: 17.60, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.73, X: 100.00, Y: 37.95, V_X: 0.00, V_Y: -14.93, P: 17.32, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.76, X: 100.00, Y: 37.59, V_X: 0.00, V_Y: -15.10, P: 17.32, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.03, X: 100.00, Y: 33.69, V_X: 0.00, V_Y: -13.75, P: 17.05, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.05, X: 100.00, Y: 33.37, V_X: 0.00, V_Y: -13.91, P: 17.05, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.32, X: 100.00, Y: 29.85, V_X: 0.00, V_Y: -12.59, P: 16.78, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.34, X: 100.00, Y: 29.54, V_X: 0.00, V_Y: -12.76, P: 16.78, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.62, X: 100.00, Y: 26.20, V_X: 0.00, V_Y: -11.37, P: 16.50, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.64, X: 100.00, Y: 25.92, V_X: 0.00, V_Y: -11.54, P: 16.50, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.93, X: 100.00, Y: 22.86, V_X: 0.00, V_Y: -10.13, P: 16.22, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.95, X: 100.00, Y: 22.61, V_X: 0.00, V_Y: -10.30, P: 16.22, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.24, X: 100.00, Y: 19.87, V_X: 0.00, V_Y: -8.86, P: 15.93, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.26, X: 100.00, Y: 19.66, V_X: 0.00, V_Y: -9.03, P: 15.93, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.52, X: 100.00, Y: 17.49, V_X: 0.00, V_Y: -7.73, P: 15.68, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.54, X: 100.00, Y: 17.30, V_X: 0.00, V_Y: -7.90, P: 15.68, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.84, X: 100.00, Y: 15.20, V_X: 0.00, V_Y: -6.43, P: 15.38, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.86, X: 100.00, Y: 15.04, V_X: 0.00, V_Y: -6.60, P: 15.38, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.15, X: 100.00, Y: 13.31, V_X: 0.00, V_Y: -5.12, P: 15.09, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.18, X: 100.00, Y: 13.19, V_X: 0.00, V_Y: -5.29, P: 15.09, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.45, X: 100.00, Y: 11.92, V_X: 0.00, V_Y: -3.92, P: 14.81, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.48, X: 100.00, Y: 11.83, V_X: 0.00, V_Y: -4.09, P: 14.81, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.51, X: 100.00, Y: 11.68, V_X: 0.00, V_Y: -3.90, P: 14.78, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.55, X: 100.00, Y: 11.53, V_X: 0.00, V_Y: -4.17, P: 14.78, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.60, X: 100.00, Y: 11.33, V_X: 0.00, V_Y: -3.93, P: 14.73, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.62, X: 100.00, Y: 11.24, V_X: 0.00, V_Y: -4.09, P: 14.73, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.66, X: 100.00, Y: 11.10, V_X: 0.00, V_Y: -3.92, P: 14.69, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.68, X: 100.00, Y: 11.00, V_X: 0.00, V_Y: -4.08, P: 14.69, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.72, X: 100.00, Y: 10.86, V_X: 0.00, V_Y: -3.90, P: 14.66, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.75, X: 100.00, Y: 10.71, V_X: 0.00, V_Y: -4.16, P: 14.66, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.80, X: 100.00, Y: 10.52, V_X: 0.00, V_Y: -3.92, P: 14.61, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.84, X: 100.00, Y: 10.38, V_X: 0.00, V_Y: -4.17, P: 14.61, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.89, X: 100.00, Y: 10.18, V_X: 0.00, V_Y: -3.93, P: 14.56, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.91, X: 100.00, Y: 10.08, V_X: 0.00, V_Y: -4.10, P: 14.56, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.93, X: 100.00, Y: 10.00, V_X: 0.00, V_Y: -4.00, P: 14.54, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Zdar!
