Cas: 0.00, X: 100.00, Y: 100.00, V_X: 0.00, V_Y: -10.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.02, X: 100.00, Y: 86.92, V_X: 0.00, V_Y: -4.79, P: 13.39, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.03, X: 100.00, Y: 86.84, V_X: 0.00, V_Y: -4.91, P: 13.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.05, X: 100.00, Y: 86.73, V_X: 0.00, V_Y: -4.80, P: 13.37, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.07, X: 100.00, Y: 86.66, V_X: 0.00, V_Y: -4.91, P: 13.37, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.09, X: 100.00, Y: 86.55, V_X: 0.00, V_Y: -4.80, P: 13.35, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.11, X: 100.00, Y: 86.47, V_X: 0.00, V_Y: -4.91, P: 13.35, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.13, X: 100.00, Y: 86.37, V_X: 0.00, V_Y: -4.80, P: 13.32, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.15, X: 100.00, Y: 86.29, V_X: 0.00, V_Y: -4.91, P: 13.32, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.17, X: 100.00, Y: 86.18, V_X: 0.00, V_Y: -4.79, P: 13.30, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.18, X: 100.00, Y: 86.10, V_X: 0.00, V_Y: -4.90, P: 13.30, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.21, X: 100.00, Y: 86.00, V_X: 0.00, V_Y: -4.79, P: 13.28, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.22, X: 100.00, Y: 85.92, V_X: 0.00, V_Y: -4.91, P: 13.28, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.24, X: 100.00, Y: 85.81, V_X: 0.00, V_Y: -4.80, P: 13.26, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.26, X: 100.00, Y: 85.74, V_X: 0.00, V_Y: -4.91, P: 13.26, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.28, X: 100.00, Y: 85.63, V_X: 0.00, V_Y: -4.80, P: 13.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.30, X: 100.00, Y: 85.55, V_X: 0.00, V_Y: -4.91, P: 13.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.32, X: 100.00, Y: 85.44, V_X: 0.00, V_Y: -4.79, P: 13.21, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.34, X: 100.00, Y: 85.36, V_X: 0.00, V_Y: -4.91, P: 13.21, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.36, X: 100.00, Y: 85.25, V_X: 0.00, V_Y: -4.79, P: 13.19, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.38, X: 100.00, Y: 85.18, V_X: 0.00, V_Y: -4.91, P: 13.19, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.40, X: 100.00, Y: 85.07, V_X: 0.00, V_Y: -4.80, P: 13.17, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.41, X: 100.00, Y: 84.99, V_X: 0.00, V_Y: -4.91, P: 13.17, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.44, X: 100.00, Y: 84.88, V_X: 0.00, V_Y: -4.80, P: 13.15, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.45, X: 100.00, Y: 84.80, V_X: 0.00, V_Y: -4.91, P: 13.15, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.47, X: 100.00, Y: 84.70, V_X: 0.00, V_Y: -4.79, P: 13.12, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.49, X: 100.00, Y: 84.62, V_X: 0.00, V_Y: -4.91, P: 13.12, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.51, X: 100.00, Y: 84.51, V_X: 0.00, V_Y: -4.79, P: 13.10, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.53, X: 100.00, Y: 84.43, V_X: 0.00, V_Y: -4.91, P: 13.10, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.55, X: 100.00, Y: 84.32, V_X: 0.00, V_Y: -4.79, P: 13.08, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.57, X: 100.00, Y: 84.25, V_X: 0.00, V_Y: -4.91, P: 13.08, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.59, X: 100.00, Y: 84.14, V_X: 0.00, V_Y: -4.79, P: 13.06, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.61, X: 100.00, Y: 84.06, V_X: 0.00, V_Y: -4.91, P: 13.06, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.63, X: 100.00, Y: 83.95, V_X: 0.00, V_Y: -4.80, P: 13.03, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.64, X: 100.00, Y: 83.88, V_X: 0.00, V_Y: -4.91, P: 13.03, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.67, X: 100.00, Y: 83.76, V_X: 0.00, V_Y: -4.79, P: 13.01, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.68, X: 100.00, Y: 83.69, V_X: 0.00, V_Y: -4.91, P: 13.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.71, X: 100.00, Y: 83.57, V_X: 0.00, V_Y: -4.79, P: 12.99, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.72, X: 100.00, Y: 83.49, V_X: 0.00, V_Y: -4.91, P: 12.99, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.75, X: 100.00, Y: 83.38, V_X: 0.00, V_Y: -4.79, P: 12.96, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.76, X: 100.00, Y: 83.30, V_X: 0.00, V_Y: -4.91, P: 12.96, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.78, X: 100.00, Y: 83.19, V_X: 0.00, V_Y: -4.80, P: 12.94, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.80, X: 100.00, Y: 83.11, V_X: 0.00, V_Y: -4.91, P: 12.94, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.82, X: 100.00, Y: 83.01, V_X: 0.00, V_Y: -4.80, P: 12.92, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.84, X: 100.00, Y: 82.93, V_X: 0.00, V_Y: -4.91, P: 12.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.86, X: 100.00, Y: 82.82, V_X: 0.00, V_Y: -4.80, P: 12.90, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.88, X: 100.00, Y: 82.74, V_X: 0.00, V_Y: -4.91, P: 12.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.90, X: 100.00, Y: 82.63, V_X: 0.00, V_Y: -4.79, P: 12.87, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.92, X: 100.00, Y: 82.55, V_X: 0.00, V_Y: -4.91, P: 12.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.94, X: 100.00, Y: 82.44, V_X: 0.00, V_Y: -4.80, P: 12.85, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.96, X: 100.00, Y: 82.36, V_X: 0.00, V_Y: -4.91, P: 12.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.98, X: 100.00, Y: 82.25, V_X: 0.00, V_Y: -4.79, P: 12.83, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.99, X: 100.00, Y: 82.17, V_X: 0.00, V_Y: -4.91, P: 12.83, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.02, X: 100.00, Y: 82.06, V_X: 0.00, V_Y: -4.79, P: 12.81, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.03, X: 100.00, Y: 81.98, V_X: 0.00, V_Y: -4.91, P: 12.81, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.06, X: 100.00, Y: 81.87, V_X: 0.00, V_Y: -4.79, P: 12.78, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.07, X: 100.00, Y: 81.79, V_X: 0.00, V_Y: -4.91, P: 12.78, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.10, X: 100.00, Y: 81.68, V_X: 0.00, V_Y: -4.79, P: 12.76, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.11, X: 100.00, Y: 81.61, V_X: 0.00, V_Y: -4.90, P: 12.76, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.13, X: 100.00, Y: 81.50, V_X: 0.00, V_Y: -4.80, P: 12.74, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.15, X: 100.00, Y: 81.42, V_X: 0.00, V_Y: -4.91, P: 12.74, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.17, X: 100.00, Y: 81.31, V_X: 0.00, V_Y: -4.80, P: 12.72, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.19, X: 100.00, Y: 81.23, V_X: 0.00, V_Y: -4.91, P: 12.72, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.21, X: 100.00, Y: 81.13, V_X: 0.00, V_Y: -4.79, P: 12.69, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.23, X: 100.00, Y: 81.05, V_X: 0.00, V_Y: -4.91, P: 12.69, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.25, X: 100.00, Y: 80.93, V_X: 0.00, V_Y: -4.79, P: 12.67, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.27, X: 100.00, Y: 80.85, V_X: 0.00, V_Y: -4.91, P: 12.67, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.29, X: 100.00, Y: 80.75, V_X: 0.00, V_Y: -4.80, P: 12.65, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.30, X: 100.00, Y: 80.67, V_X: 0.00, V_Y: -4.91, P: 12.65, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.33, X: 100.00, Y: 80.56, V_X: 0.00, V_Y: -4.80, P: 12.63, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.34, X: 100.00, Y: 80.49, V_X: 0.00, V_Y: -4.91, P: 12.63, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.36, X: 100.00, Y: 80.38, V_X: 0.00, V_Y: -4.80, P: 12.60, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.38, X: 100.00, Y: 80.30, V_X: 0.00, V_Y: -4.91, P: 12.60, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.40, X: 100.00, Y: 80.19, V_X: 0.00, V_Y: -4.80, P: 12.58, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.42, X: 100.00, Y: 80.11, V_X: 0.00, V_Y: -4.91, P: 12.58, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.44, X: 100.00, Y: 80.00, V_X: 0.00, V_Y: -4.80, P: 12.56, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.46, X: 100.00, Y: 79.92, V_X: 0.00, V_Y: -4.91, P: 12.56, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.48, X: 100.00, Y: 79.81, V_X: 0.00, V_Y: -4.79, P: 12.54, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.50, X: 100.00, Y: 79.73, V_X: 0.00, V_Y: -4.91, P: 12.54, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.52, X: 100.00, Y: 79.62, V_X: 0.00, V_Y: -4.79, P: 12.51, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.54, X: 100.00, Y: 79.54, V_X: 0.00, V_Y: -4.91, P: 12.51, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.56, X: 100.00, Y: 79.43, V_X: 0.00, V_Y: -4.79, P: 12.49, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.58, X: 100.00, Y: 79.35, V_X: 0.00, V_Y: -4.91, P: 12.49, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.60, X: 100.00, Y: 79.24, V_X: 0.00, V_Y: -4.79, P: 12.47, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.61, X: 100.00, Y: 79.16, V_X: 0.00, V_Y: -4.90, P: 12.47, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.64, X: 100.00, Y: 79.06, V_X: 0.00, V_Y: -4.80, P: 12.45, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.65, X: 100.00, Y: 78.98, V_X: 0.00, V_Y: -4.91, P: 12.45, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.67, X: 100.00, Y: 78.87, V_X: 0.00, V_Y: -4.80, P: 12.42, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.69, X: 100.00, Y: 78.80, V_X: 0.00, V_Y: -4.91, P: 12.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.71, X: 100.00, Y: 78.69, V_X: 0.00, V_Y: -4.80, P: 12.40, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.73, X: 100.00, Y: 78.61, V_X: 0.00, V_Y: -4.91, P: 12.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.75, X: 100.00, Y: 78.50, V_X: 0.00, V_Y: -4.79, P: 12.38, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.77, X: 100.00, Y: 78.42, V_X: 0.00, V_Y: -4.91, P: 12.38, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.79, X: 100.00, Y: 78.32, V_X: 0.00, V_Y: -4.79, P: 12.36, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.81, X: 100.00, Y: 78.24, V_X: 0.00, V_Y: -4.91, P: 12.36, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.83, X: 100.00, Y: 78.13, V_X: 0.00, V_Y: -4.79, P: 12.33, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.84, X: 100.00, Y: 78.05, V_X: 0.00, V_Y: -4.91, P: 12.33, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.87, X: 100.00, Y: 77.94, V_X: 0.00, V_Y: -4.79, P: 12.31, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.88, X: 100.00, Y: 77.86, V_X: 0.00, V_Y: -4.91, P: 12.31, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.91, X: 100.00, Y: 77.75, V_X: 0.00, V_Y: -4.79, P: 12.29, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.92, X: 100.00, Y: 77.67, V_X: 0.00, V_Y: -4.91, P: 12.29, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.94, X: 100.00, Y: 77.57, V_X: 0.00, V_Y: -4.80, P: 12.27, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.96, X: 100.00, Y: 77.49, V_X: 0.00, V_Y: -4.91, P: 12.27, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.98, X: 100.00, Y: 77.38, V_X: 0.00, V_Y: -4.80, P: 12.24, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.00, X: 100.00, Y: 77.30, V_X: 0.00, V_Y: -4.91, P: 12.24, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.02, X: 100.00, Y: 77.20, V_X: 0.00, V_Y: -4.80, P: 12.22, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.04, X: 100.00, Y: 77.12, V_X: 0.00, V_Y: -4.91, P: 12.22, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.06, X: 100.00, Y: 77.01, V_X: 0.00, V_Y: -4.79, P: 12.20, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.08, X: 100.00, Y: 76.93, V_X: 0.00, V_Y: -4.91, P: 12.20, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.10, X: 100.00, Y: 76.82, V_X: 0.00, V_Y: -4.80, P: 12.18, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.11, X: 100.00, Y: 76.74, V_X: 0.00, V_Y: -4.91, P: 12.18, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.14, X: 100.00, Y: 76.63, V_X: 0.00, V_Y: -4.80, P: 12.15, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.15, X: 100.00, Y: 76.56, V_X: 0.00, V_Y: -4.90, P: 12.15, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.17, X: 100.00, Y: 76.45, V_X: 0.00, V_Y: -4.79, P: 12.13, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.19, X: 100.00, Y: 76.37, V_X: 0.00, V_Y: -4.91, P: 12.13, L: 85.00, R: 115.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.21, X: 100.00, Y: 76.26, V_X: 0.00, V_Y: -4.79, P: 12.11, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
