Cas: 0.00, X: 100.00, Y: 70.00, V_X: 0.00, V_Y: 0.00, P: 15.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.67, X: 100.00, Y: 68.42, V_X: 0.00, V_Y: -4.71, P: 15.00, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.73, X: 100.00, Y: 68.14, V_X: 0.00, V_Y: -4.39, P: 14.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.78, X: 100.00, Y: 67.93, V_X: 0.00, V_Y: -4.71, P: 14.94, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.84, X: 100.00, Y: 67.64, V_X: 0.00, V_Y: -4.39, P: 14.87, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.89, X: 100.00, Y: 67.44, V_X: 0.00, V_Y: -4.71, P: 14.87, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 0.95, X: 100.00, Y: 67.15, V_X: 0.00, V_Y: -4.39, P: 14.81, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.99, X: 100.00, Y: 66.95, V_X: 0.00, V_Y: -4.71, P: 14.81, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.06, X: 100.00, Y: 66.67, V_X: 0.00, V_Y: -4.39, P: 14.75, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.10, X: 100.00, Y: 66.46, V_X: 0.00, V_Y: -4.71, P: 14.75, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.16, X: 100.00, Y: 66.18, V_X: 0.00, V_Y: -4.39, P: 14.69, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.21, X: 100.00, Y: 65.97, V_X: 0.00, V_Y: -4.71, P: 14.69, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.27, X: 100.00, Y: 65.69, V_X: 0.00, V_Y: -4.40, P: 14.62, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.32, X: 100.00, Y: 65.49, V_X: 0.00, V_Y: -4.71, P: 14.62, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.38, X: 100.00, Y: 65.20, V_X: 0.00, V_Y: -4.39, P: 14.56, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.42, X: 100.00, Y: 65.00, V_X: 0.00, V_Y: -4.71, P: 14.56, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.49, X: 100.00, Y: 64.71, V_X: 0.00, V_Y: -4.39, P: 14.50, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.53, X: 100.00, Y: 64.51, V_X: 0.00, V_Y: -4.71, P: 14.50, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.59, X: 100.00, Y: 64.23, V_X: 0.00, V_Y: -4.39, P: 14.44, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.64, X: 100.00, Y: 64.03, V_X: 0.00, V_Y: -4.71, P: 14.44, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.70, X: 100.00, Y: 63.74, V_X: 0.00, V_Y: -4.39, P: 14.37, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.74, X: 100.00, Y: 63.54, V_X: 0.00, V_Y: -4.71, P: 14.37, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.81, X: 100.00, Y: 63.25, V_X: 0.00, V_Y: -4.39, P: 14.31, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 63.05, V_X: 0.00, V_Y: -4.71, P: 14.31, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.91, X: 100.00, Y: 62.76, V_X: 0.00, V_Y: -4.40, P: 14.25, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.96, X: 100.00, Y: 62.56, V_X: 0.00, V_Y: -4.71, P: 14.25, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.02, X: 100.00, Y: 62.28, V_X: 0.00, V_Y: -4.40, P: 14.19, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.07, X: 100.00, Y: 62.07, V_X: 0.00, V_Y: -4.71, P: 14.19, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.13, X: 100.00, Y: 61.79, V_X: 0.00, V_Y: -4.39, P: 14.12, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.17, X: 100.00, Y: 61.59, V_X: 0.00, V_Y: -4.71, P: 14.12, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.24, X: 100.00, Y: 61.30, V_X: 0.00, V_Y: -4.39, P: 14.06, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.28, X: 100.00, Y: 61.10, V_X: 0.00, V_Y: -4.71, P: 14.06, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.34, X: 100.00, Y: 60.82, V_X: 0.00, V_Y: -4.39, P: 14.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.39, X: 100.00, Y: 60.61, V_X: 0.00, V_Y: -4.71, P: 14.00, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.45, X: 100.00, Y: 60.33, V_X: 0.00, V_Y: -4.40, P: 13.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.49, X: 100.00, Y: 60.12, V_X: 0.00, V_Y: -4.71, P: 13.94, L: 80.00, R: 120.00, nahoru: 1, doleva: 0, doprava: 0
