Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.06, X: 100.00, Y: 19.99, V_X: 0.00, V_Y: -0.40, P: 10.00, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 1
Cas: 0.56, X: 100.75, Y: 20.42, V_X: 3.01, V_Y: 2.11, P: 9.25, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.21, X: 105.71, Y: 30.68, V_X: 3.01, V_Y: 10.35, P: 7.60, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.71, X: 110.22, Y: 38.32, V_X: 3.01, V_Y: -0.16, P: 7.60, L: 100.00, R: 150.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 3.96, X: 110.78, Y: 38.06, V_X: 1.51, V_Y: -1.90, P: 7.48, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.61, X: 111.77, Y: 35.35, V_X: 1.51, V_Y: -6.45, P: 7.48, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.76, X: 111.99, Y: 34.44, V_X: 1.51, V_Y: -5.71, P: 7.33, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.86, X: 112.14, Y: 33.83, V_X: 1.51, V_Y: -6.41, P: 7.33, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.01, X: 112.37, Y: 32.93, V_X: 1.51, V_Y: -5.66, P: 7.18, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.11, X: 112.52, Y: 32.33, V_X: 1.51, V_Y: -6.36, P: 7.18, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.26, X: 112.75, Y: 31.42, V_X: 1.51, V_Y: -5.60, P: 7.03, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.41, X: 112.98, Y: 30.51, V_X: 1.51, V_Y: -6.65, P: 7.03, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.61, X: 113.28, Y: 29.28, V_X: 1.51, V_Y: -5.65, P: 6.83, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.71, X: 113.43, Y: 28.68, V_X: 1.51, V_Y: -6.35, P: 6.83, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.86, X: 113.66, Y: 27.78, V_X: 1.51, V_Y: -5.60, P: 6.68, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.01, X: 113.88, Y: 26.86, V_X: 1.51, V_Y: -6.65, P: 6.68, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.21, X: 114.19, Y: 25.63, V_X: 1.51, V_Y: -5.64, P: 6.48, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.36, X: 114.41, Y: 24.71, V_X: 1.51, V_Y: -6.69, P: 6.48, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.56, X: 114.72, Y: 23.47, V_X: 1.51, V_Y: -5.69, P: 6.28, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.66, X: 114.87, Y: 22.87, V_X: 1.51, V_Y: -6.39, P: 6.28, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.91, X: 115.25, Y: 21.42, V_X: 1.51, V_Y: -5.14, P: 6.02, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.01, X: 115.40, Y: 20.87, V_X: 1.51, V_Y: -5.84, P: 6.02, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.26, X: 115.78, Y: 19.57, V_X: 1.51, V_Y: -4.59, P: 5.78, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.35, X: 115.93, Y: 19.08, V_X: 1.51, V_Y: -5.29, P: 5.78, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.56, X: 116.23, Y: 18.12, V_X: 1.51, V_Y: -4.29, P: 5.57, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.66, X: 116.38, Y: 17.66, V_X: 1.51, V_Y: -4.99, P: 5.57, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.86, X: 116.69, Y: 16.76, V_X: 1.51, V_Y: -3.99, P: 5.37, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.96, X: 116.84, Y: 16.33, V_X: 1.51, V_Y: -4.68, P: 5.37, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.16, X: 117.14, Y: 15.49, V_X: 1.51, V_Y: -3.68, P: 5.17, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.26, X: 117.29, Y: 15.09, V_X: 1.51, V_Y: -4.38, P: 5.17, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.41, X: 117.52, Y: 14.49, V_X: 1.51, V_Y: -3.64, P: 5.03, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.56, X: 117.74, Y: 13.86, V_X: 1.51, V_Y: -4.69, P: 5.03, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.76, X: 118.05, Y: 13.02, V_X: 1.51, V_Y: -3.69, P: 4.83, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.86, X: 118.20, Y: 12.62, V_X: 1.51, V_Y: -4.39, P: 4.83, L: 100.00, R: 150.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.01, X: 118.42, Y: 12.02, V_X: 1.51, V_Y: -3.64, P: 4.68, L: 100.00, R: 150.00, nahoru: 0, doleva: 0, doprava: 0
