Cas: 0.00, X: 100.00, Y: 150.00, V_X: 0.00, V_Y: 0.00, P: 20.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.95, X: 100.00, Y: 146.81, V_X: 0.00, V_Y: -6.68, P: 20.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.15, X: 100.00, Y: 145.58, V_X: 0.00, V_Y: -5.68, P: 19.80, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.25, X: 100.00, Y: 144.97, V_X: 0.00, V_Y: -6.39, P: 19.80, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.40, X: 100.00, Y: 144.07, V_X: 0.00, V_Y: -5.64, P: 19.65, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.55, X: 100.00, Y: 143.15, V_X: 0.00, V_Y: -6.69, P: 19.65, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.75, X: 100.00, Y: 141.91, V_X: 0.00, V_Y: -5.69, P: 19.45, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.85, X: 100.00, Y: 141.31, V_X: 0.00, V_Y: -6.38, P: 19.45, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.00, X: 100.00, Y: 140.41, V_X: 0.00, V_Y: -5.63, P: 19.30, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.15, X: 100.00, Y: 139.48, V_X: 0.00, V_Y: -6.69, P: 19.30, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.35, X: 100.00, Y: 138.24, V_X: 0.00, V_Y: -5.69, P: 19.10, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.45, X: 100.00, Y: 137.64, V_X: 0.00, V_Y: -6.39, P: 19.10, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.60, X: 100.00, Y: 136.74, V_X: 0.00, V_Y: -5.64, P: 18.95, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.75, X: 100.00, Y: 135.81, V_X: 0.00, V_Y: -6.70, P: 18.95, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.95, X: 100.00, Y: 134.57, V_X: 0.00, V_Y: -5.70, P: 18.75, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.05, X: 100.00, Y: 133.97, V_X: 0.00, V_Y: -6.40, P: 18.75, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.20, X: 100.00, Y: 133.06, V_X: 0.00, V_Y: -5.65, P: 18.60, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.30, X: 100.00, Y: 132.47, V_X: 0.00, V_Y: -6.34, P: 18.60, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.45, X: 100.00, Y: 131.57, V_X: 0.00, V_Y: -5.59, P: 18.45, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.60, X: 100.00, Y: 130.65, V_X: 0.00, V_Y: -6.63, P: 18.45, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.80, X: 100.00, Y: 129.43, V_X: 0.00, V_Y: -5.64, P: 18.25, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.95, X: 100.00, Y: 128.50, V_X: 0.00, V_Y: -6.69, P: 18.25, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.15, X: 100.00, Y: 127.26, V_X: 0.00, V_Y: -5.69, P: 18.05, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.25, X: 100.00, Y: 126.67, V_X: 0.00, V_Y: -6.38, P: 18.05, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.40, X: 100.00, Y: 125.76, V_X: 0.00, V_Y: -5.63, P: 17.90, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.55, X: 100.00, Y: 124.84, V_X: 0.00, V_Y: -6.68, P: 17.90, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.75, X: 100.00, Y: 123.60, V_X: 0.00, V_Y: -5.68, P: 17.70, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.85, X: 100.00, Y: 123.00, V_X: 0.00, V_Y: -6.37, P: 17.70, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.00, X: 100.00, Y: 122.11, V_X: 0.00, V_Y: -5.62, P: 17.55, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.15, X: 100.00, Y: 121.18, V_X: 0.00, V_Y: -6.68, P: 17.55, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.35, X: 100.00, Y: 119.95, V_X: 0.00, V_Y: -5.67, P: 17.35, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.45, X: 100.00, Y: 119.34, V_X: 0.00, V_Y: -6.38, P: 17.35, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.60, X: 100.00, Y: 118.44, V_X: 0.00, V_Y: -5.62, P: 17.20, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.75, X: 100.00, Y: 117.52, V_X: 0.00, V_Y: -6.67, P: 17.20, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.95, X: 100.00, Y: 116.29, V_X: 0.00, V_Y: -5.66, P: 17.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.05, X: 100.00, Y: 115.69, V_X: 0.00, V_Y: -6.36, P: 17.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.20, X: 100.00, Y: 114.79, V_X: 0.00, V_Y: -5.61, P: 16.85, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.35, X: 100.00, Y: 113.87, V_X: 0.00, V_Y: -6.66, P: 16.85, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.55, X: 100.00, Y: 112.64, V_X: 0.00, V_Y: -5.66, P: 16.65, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.65, X: 100.00, Y: 112.03, V_X: 0.00, V_Y: -6.36, P: 16.65, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.80, X: 100.00, Y: 111.14, V_X: 0.00, V_Y: -5.61, P: 16.50, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.95, X: 100.00, Y: 110.22, V_X: 0.00, V_Y: -6.66, P: 16.50, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.15, X: 100.00, Y: 108.99, V_X: 0.00, V_Y: -5.66, P: 16.30, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.25, X: 100.00, Y: 108.38, V_X: 0.00, V_Y: -6.36, P: 16.30, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.40, X: 100.00, Y: 107.49, V_X: 0.00, V_Y: -5.61, P: 16.15, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.55, X: 100.00, Y: 106.57, V_X: 0.00, V_Y: -6.66, P: 16.15, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 7.75, X: 100.00, Y: 105.33, V_X: 0.00, V_Y: -5.67, P: 15.95, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 7.85, X: 100.00, Y: 104.73, V_X: 0.00, V_Y: -6.37, P: 15.95, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.00, X: 100.00, Y: 103.83, V_X: 0.00, V_Y: -5.61, P: 15.80, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.15, X: 100.00, Y: 102.91, V_X: 0.00, V_Y: -6.66, P: 15.80, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.35, X: 100.00, Y: 101.68, V_X: 0.00, V_Y: -5.66, P: 15.60, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.45, X: 100.00, Y: 101.08, V_X: 0.00, V_Y: -6.35, P: 15.60, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.60, X: 100.00, Y: 100.19, V_X: 0.00, V_Y: -5.60, P: 15.45, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 8.75, X: 100.00, Y: 99.26, V_X: 0.00, V_Y: -6.66, P: 15.45, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 8.95, X: 100.00, Y: 98.04, V_X: 0.00, V_Y: -5.67, P: 15.25, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.05, X: 100.00, Y: 97.43, V_X: 0.00, V_Y: -6.37, P: 15.25, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.20, X: 100.00, Y: 96.53, V_X: 0.00, V_Y: -5.62, P: 15.10, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.35, X: 100.00, Y: 95.61, V_X: 0.00, V_Y: -6.67, P: 15.10, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.55, X: 100.00, Y: 94.37, V_X: 0.00, V_Y: -5.67, P: 14.90, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.65, X: 100.00, Y: 93.77, V_X: 0.00, V_Y: -6.37, P: 14.90, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 9.80, X: 100.00, Y: 92.88, V_X: 0.00, V_Y: -5.62, P: 14.75, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 9.95, X: 100.00, Y: 91.96, V_X: 0.00, V_Y: -6.66, P: 14.75, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.15, X: 100.00, Y: 90.72, V_X: 0.00, V_Y: -5.66, P: 14.55, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.25, X: 100.00, Y: 90.12, V_X: 0.00, V_Y: -6.36, P: 14.55, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.40, X: 100.00, Y: 89.22, V_X: 0.00, V_Y: -5.61, P: 14.40, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.55, X: 100.00, Y: 88.30, V_X: 0.00, V_Y: -6.66, P: 14.40, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 10.75, X: 100.00, Y: 87.07, V_X: 0.00, V_Y: -5.66, P: 14.20, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 10.85, X: 100.00, Y: 86.47, V_X: 0.00, V_Y: -6.36, P: 14.20, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.00, X: 100.00, Y: 85.57, V_X: 0.00, V_Y: -5.62, P: 14.05, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.15, X: 100.00, Y: 84.65, V_X: 0.00, V_Y: -6.67, P: 14.05, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.35, X: 100.00, Y: 83.42, V_X: 0.00, V_Y: -5.67, P: 13.85, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.45, X: 100.00, Y: 82.81, V_X: 0.00, V_Y: -6.37, P: 13.85, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.60, X: 100.00, Y: 81.91, V_X: 0.00, V_Y: -5.63, P: 13.70, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 11.75, X: 100.00, Y: 80.98, V_X: 0.00, V_Y: -6.68, P: 13.70, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 11.95, X: 100.00, Y: 79.75, V_X: 0.00, V_Y: -5.69, P: 13.50, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.05, X: 100.00, Y: 79.15, V_X: 0.00, V_Y: -6.39, P: 13.50, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.20, X: 100.00, Y: 78.25, V_X: 0.00, V_Y: -5.64, P: 13.35, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.35, X: 100.00, Y: 77.32, V_X: 0.00, V_Y: -6.70, P: 13.35, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.55, X: 100.00, Y: 76.08, V_X: 0.00, V_Y: -5.70, P: 13.15, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.65, X: 100.00, Y: 75.47, V_X: 0.00, V_Y: -6.40, P: 13.15, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 12.80, X: 100.00, Y: 74.57, V_X: 0.00, V_Y: -5.65, P: 13.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 12.95, X: 100.00, Y: 73.64, V_X: 0.00, V_Y: -6.70, P: 13.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.15, X: 100.00, Y: 72.41, V_X: 0.00, V_Y: -5.70, P: 12.80, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.25, X: 100.00, Y: 71.80, V_X: 0.00, V_Y: -6.40, P: 12.80, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.40, X: 100.00, Y: 70.90, V_X: 0.00, V_Y: -5.66, P: 12.65, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.50, X: 100.00, Y: 70.29, V_X: 0.00, V_Y: -6.37, P: 12.65, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 13.65, X: 100.00, Y: 69.39, V_X: 0.00, V_Y: -5.62, P: 12.50, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 13.80, X: 100.00, Y: 68.47, V_X: 0.00, V_Y: -6.67, P: 12.50, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.00, X: 100.00, Y: 67.24, V_X: 0.00, V_Y: -5.67, P: 12.30, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.10, X: 100.00, Y: 66.64, V_X: 0.00, V_Y: -6.38, P: 12.30, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.25, X: 100.00, Y: 65.74, V_X: 0.00, V_Y: -5.63, P: 12.15, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.40, X: 100.00, Y: 64.82, V_X: 0.00, V_Y: -6.68, P: 12.15, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.60, X: 100.00, Y: 63.58, V_X: 0.00, V_Y: -5.68, P: 11.95, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 14.70, X: 100.00, Y: 62.98, V_X: 0.00, V_Y: -6.38, P: 11.95, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 14.85, X: 100.00, Y: 62.07, V_X: 0.00, V_Y: -5.62, P: 11.80, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.00, X: 100.00, Y: 61.16, V_X: 0.00, V_Y: -6.67, P: 11.80, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.20, X: 100.00, Y: 59.92, V_X: 0.00, V_Y: -5.66, P: 11.60, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.30, X: 100.00, Y: 59.32, V_X: 0.00, V_Y: -6.36, P: 11.60, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.45, X: 100.00, Y: 58.42, V_X: 0.00, V_Y: -5.61, P: 11.45, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.60, X: 100.00, Y: 57.50, V_X: 0.00, V_Y: -6.66, P: 11.45, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 15.80, X: 100.00, Y: 56.27, V_X: 0.00, V_Y: -5.66, P: 11.25, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 15.90, X: 100.00, Y: 55.67, V_X: 0.00, V_Y: -6.36, P: 11.25, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.05, X: 100.00, Y: 54.77, V_X: 0.00, V_Y: -5.61, P: 11.10, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.20, X: 100.00, Y: 53.85, V_X: 0.00, V_Y: -6.66, P: 11.10, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.40, X: 100.00, Y: 52.62, V_X: 0.00, V_Y: -5.66, P: 10.90, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.50, X: 100.00, Y: 52.02, V_X: 0.00, V_Y: -6.36, P: 10.90, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 16.65, X: 100.00, Y: 51.12, V_X: 0.00, V_Y: -5.61, P: 10.75, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 16.80, X: 100.00, Y: 50.20, V_X: 0.00, V_Y: -6.66, P: 10.75, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.00, X: 100.00, Y: 48.97, V_X: 0.00, V_Y: -5.66, P: 10.55, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.10, X: 100.00, Y: 48.37, V_X: 0.00, V_Y: -6.36, P: 10.55, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.25, X: 100.00, Y: 47.47, V_X: 0.00, V_Y: -5.61, P: 10.40, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.40, X: 100.00, Y: 46.55, V_X: 0.00, V_Y: -6.66, P: 10.40, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.60, X: 100.00, Y: 45.32, V_X: 0.00, V_Y: -5.66, P: 10.20, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 17.70, X: 100.00, Y: 44.71, V_X: 0.00, V_Y: -6.37, P: 10.20, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 17.85, X: 100.00, Y: 43.81, V_X: 0.00, V_Y: -5.62, P: 10.05, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.00, X: 100.00, Y: 42.89, V_X: 0.00, V_Y: -6.67, P: 10.05, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.20, X: 100.00, Y: 41.66, V_X: 0.00, V_Y: -5.67, P: 9.85, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.30, X: 100.00, Y: 41.06, V_X: 0.00, V_Y: -6.37, P: 9.85, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.45, X: 100.00, Y: 40.16, V_X: 0.00, V_Y: -5.62, P: 9.70, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.60, X: 100.00, Y: 39.24, V_X: 0.00, V_Y: -6.67, P: 9.70, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 18.80, X: 100.00, Y: 38.01, V_X: 0.00, V_Y: -5.67, P: 9.50, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 18.90, X: 100.00, Y: 37.41, V_X: 0.00, V_Y: -6.37, P: 9.50, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.05, X: 100.00, Y: 36.51, V_X: 0.00, V_Y: -5.61, P: 9.35, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.20, X: 100.00, Y: 35.59, V_X: 0.00, V_Y: -6.66, P: 9.35, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.40, X: 100.00, Y: 34.35, V_X: 0.00, V_Y: -5.66, P: 9.15, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.50, X: 100.00, Y: 33.75, V_X: 0.00, V_Y: -6.35, P: 9.15, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 19.65, X: 100.00, Y: 32.85, V_X: 0.00, V_Y: -5.60, P: 9.00, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 19.80, X: 100.00, Y: 31.94, V_X: 0.00, V_Y: -6.65, P: 9.00, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.00, X: 100.00, Y: 30.70, V_X: 0.00, V_Y: -5.65, P: 8.80, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.15, X: 100.00, Y: 29.78, V_X: 0.00, V_Y: -6.70, P: 8.80, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.35, X: 100.00, Y: 28.54, V_X: 0.00, V_Y: -5.69, P: 8.60, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.45, X: 100.00, Y: 27.94, V_X: 0.00, V_Y: -6.39, P: 8.60, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.60, X: 100.00, Y: 27.03, V_X: 0.00, V_Y: -5.64, P: 8.45, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 20.75, X: 100.00, Y: 26.11, V_X: 0.00, V_Y: -6.68, P: 8.45, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 20.95, X: 100.00, Y: 24.87, V_X: 0.00, V_Y: -5.68, P: 8.25, L: 90.00, R: 110.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 21.05, X: 100.00, Y: 24.27, V_X: 0.00, V_Y: -6.38, P: 8.25, L: 90.00, R: 110.00, nahoru: 1, doleva: 0, doprava: 0
