Cas: 0.00, X: 150.00, Y: 50.00, V_X: 2.00, V_Y: 0.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.05, X: 150.11, Y: 49.99, V_X: 2.00, V_Y: -0.38, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.80, X: 149.92, Y: 47.74, V_X: -2.50, V_Y: -5.62, P: 24.63, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.00, X: 149.30, Y: 46.72, V_X: -3.70, V_Y: -4.62, P: 24.33, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.15, X: 148.68, Y: 45.94, V_X: -4.60, V_Y: -5.67, P: 24.25, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.35, X: 147.64, Y: 44.91, V_X: -5.80, V_Y: -4.67, P: 23.95, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.45, X: 147.03, Y: 44.41, V_X: -6.40, V_Y: -5.36, P: 23.90, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.60, X: 146.00, Y: 43.66, V_X: -7.30, V_Y: -4.61, P: 23.67, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.75, X: 144.84, Y: 42.89, V_X: -8.20, V_Y: -5.66, P: 23.60, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.95, X: 143.08, Y: 41.85, V_X: -9.40, V_Y: -4.66, P: 23.30, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 2.00, X: 142.61, Y: 41.62, V_X: -9.69, V_Y: -5.01, P: 23.27, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.05, X: 142.11, Y: 41.35, V_X: -9.69, V_Y: -5.36, P: 23.27, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.20, X: 140.67, Y: 40.61, V_X: -9.69, V_Y: -4.62, P: 23.13, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.35, X: 139.21, Y: 39.83, V_X: -9.69, V_Y: -5.67, P: 23.13, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.55, X: 137.27, Y: 38.80, V_X: -9.69, V_Y: -4.67, P: 22.92, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.65, X: 136.30, Y: 38.30, V_X: -9.69, V_Y: -5.37, P: 22.92, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.80, X: 134.85, Y: 37.55, V_X: -9.69, V_Y: -4.62, P: 22.78, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.95, X: 133.39, Y: 36.77, V_X: -9.69, V_Y: -5.68, P: 22.78, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
