Cas: 0.00, X: 150.00, Y: 120.00, V_X: 0.00, V_Y: -3.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.05, X: 150.00, Y: 119.83, V_X: 0.00, V_Y: -3.38, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.35, X: 149.73, Y: 118.50, V_X: -1.81, V_Y: -5.48, P: 24.85, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 0.50, X: 149.39, Y: 117.73, V_X: -2.70, V_Y: -4.73, P: 24.63, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.60, X: 149.09, Y: 117.23, V_X: -3.30, V_Y: -5.43, P: 24.58, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 0.75, X: 148.53, Y: 116.47, V_X: -4.20, V_Y: -4.68, P: 24.35, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 0.85, X: 148.08, Y: 115.97, V_X: -4.80, V_Y: -5.38, P: 24.30, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.00, X: 147.29, Y: 115.21, V_X: -5.70, V_Y: -4.62, P: 24.07, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.15, X: 146.36, Y: 114.44, V_X: -6.61, V_Y: -5.68, P: 24.00, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.35, X: 144.92, Y: 113.40, V_X: -7.81, V_Y: -4.68, P: 23.70, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.45, X: 144.11, Y: 112.90, V_X: -8.40, V_Y: -5.37, P: 23.65, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.60, X: 142.79, Y: 112.15, V_X: -9.30, V_Y: -4.63, P: 23.42, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.65, X: 142.31, Y: 111.91, V_X: -9.60, V_Y: -4.98, P: 23.40, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.75, X: 141.36, Y: 111.38, V_X: -9.60, V_Y: -5.68, P: 23.40, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 1.95, X: 139.43, Y: 110.34, V_X: -9.60, V_Y: -4.67, P: 23.20, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.05, X: 138.48, Y: 109.85, V_X: -9.60, V_Y: -5.37, P: 23.20, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.20, X: 137.03, Y: 109.10, V_X: -9.60, V_Y: -4.61, P: 23.05, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.35, X: 135.60, Y: 108.33, V_X: -9.60, V_Y: -5.66, P: 23.05, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.55, X: 133.68, Y: 107.30, V_X: -9.60, V_Y: -4.66, P: 22.85, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.65, X: 132.71, Y: 106.79, V_X: -9.60, V_Y: -5.37, P: 22.85, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.80, X: 131.28, Y: 106.05, V_X: -9.60, V_Y: -4.62, P: 22.70, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.95, X: 129.84, Y: 105.27, V_X: -9.60, V_Y: -5.67, P: 22.70, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.15, X: 127.91, Y: 104.23, V_X: -9.60, V_Y: -4.67, P: 22.50, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.25, X: 126.95, Y: 103.74, V_X: -9.60, V_Y: -5.36, P: 22.50, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.40, X: 125.51, Y: 102.99, V_X: -9.60, V_Y: -4.62, P: 22.35, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.55, X: 124.07, Y: 102.21, V_X: -9.60, V_Y: -5.67, P: 22.35, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.75, X: 122.15, Y: 101.18, V_X: -9.60, V_Y: -4.67, P: 22.15, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.85, X: 121.19, Y: 100.68, V_X: -9.60, V_Y: -5.37, P: 22.15, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.00, X: 119.75, Y: 99.93, V_X: -9.60, V_Y: -4.62, P: 22.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.15, X: 118.31, Y: 99.16, V_X: -9.60, V_Y: -5.67, P: 22.00, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.35, X: 116.38, Y: 98.12, V_X: -9.60, V_Y: -4.66, P: 21.80, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.45, X: 115.42, Y: 97.62, V_X: -9.60, V_Y: -5.36, P: 21.80, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.60, X: 113.99, Y: 96.88, V_X: -9.60, V_Y: -4.61, P: 21.65, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 4.75, X: 112.55, Y: 96.11, V_X: -9.60, V_Y: -5.66, P: 21.65, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 4.95, X: 110.63, Y: 95.07, V_X: -9.60, V_Y: -4.67, P: 21.45, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.05, X: 109.67, Y: 94.57, V_X: -9.60, V_Y: -5.37, P: 21.45, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.20, X: 108.23, Y: 93.82, V_X: -9.60, V_Y: -4.62, P: 21.30, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.35, X: 106.79, Y: 93.05, V_X: -9.60, V_Y: -5.67, P: 21.30, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.55, X: 104.87, Y: 92.02, V_X: -9.60, V_Y: -4.67, P: 21.10, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.65, X: 103.91, Y: 91.51, V_X: -9.60, V_Y: -5.37, P: 21.10, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 5.80, X: 102.46, Y: 90.76, V_X: -9.60, V_Y: -4.62, P: 20.95, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 5.95, X: 101.03, Y: 90.00, V_X: -9.60, V_Y: -5.66, P: 20.95, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.15, X: 99.10, Y: 88.96, V_X: -9.60, V_Y: -4.65, P: 20.75, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.30, X: 97.66, Y: 88.18, V_X: -9.60, V_Y: -5.70, P: 20.75, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 6.50, X: 95.74, Y: 87.14, V_X: -9.60, V_Y: -4.70, P: 20.55, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 6.60, X: 94.78, Y: 86.64, V_X: -9.60, V_Y: -5.41, P: 20.55, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
