Cas: 0.00, X: 100.00, Y: 100.00, V_X: 0.00, V_Y: -10.00, P: 15.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.01, X: 100.00, Y: 99.88, V_X: 0.00, V_Y: -10.08, P: 15.00, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.93, X: 100.00, Y: 91.73, V_X: 0.00, V_Y: 4.50, P: 9.17, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 3.08, X: 100.00, Y: 92.35, V_X: 0.00, V_Y: 3.41, P: 9.01, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 3.29, X: 100.00, Y: 93.17, V_X: 0.00, V_Y: 4.45, P: 8.60, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 3.45, X: 100.00, Y: 93.77, V_X: 0.00, V_Y: 3.36, P: 8.44, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 3.66, X: 100.00, Y: 94.58, V_X: 0.00, V_Y: 4.40, P: 8.02, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 3.81, X: 100.00, Y: 95.18, V_X: 0.00, V_Y: 3.30, P: 7.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 4.02, X: 100.00, Y: 95.97, V_X: 0.00, V_Y: 4.33, P: 7.46, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 4.12, X: 100.00, Y: 96.38, V_X: 0.00, V_Y: 3.61, P: 7.35, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 4.28, X: 100.00, Y: 97.00, V_X: 0.00, V_Y: 4.38, P: 7.04, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 4.43, X: 100.00, Y: 97.60, V_X: 0.00, V_Y: 3.29, P: 6.89, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 4.64, X: 100.00, Y: 98.38, V_X: 0.00, V_Y: 4.32, P: 6.47, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 4.74, X: 100.00, Y: 98.79, V_X: 0.00, V_Y: 3.60, P: 6.37, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 4.90, X: 100.00, Y: 99.41, V_X: 0.00, V_Y: 4.38, P: 6.06, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 5.05, X: 100.00, Y: 100.01, V_X: 0.00, V_Y: 3.29, P: 5.90, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 5.26, X: 100.00, Y: 100.80, V_X: 0.00, V_Y: 4.33, P: 5.49, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 5.36, X: 100.00, Y: 101.21, V_X: 0.00, V_Y: 3.60, P: 5.38, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 5.52, X: 100.00, Y: 101.84, V_X: 0.00, V_Y: 4.39, P: 5.07, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 5.68, X: 100.00, Y: 102.43, V_X: 0.00, V_Y: 3.31, P: 4.92, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 5.88, X: 100.00, Y: 103.22, V_X: 0.00, V_Y: 4.34, P: 4.50, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 5.99, X: 100.00, Y: 103.63, V_X: 0.00, V_Y: 3.62, P: 4.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 6.14, X: 100.00, Y: 104.25, V_X: 0.00, V_Y: 4.39, P: 4.09, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 6.30, X: 100.00, Y: 104.85, V_X: 0.00, V_Y: 3.30, P: 3.93, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 6.50, X: 100.00, Y: 105.64, V_X: 0.00, V_Y: 4.34, P: 3.52, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 6.61, X: 100.00, Y: 106.05, V_X: 0.00, V_Y: 3.61, P: 3.42, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 6.76, X: 100.00, Y: 106.67, V_X: 0.00, V_Y: 4.38, P: 3.11, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 6.92, X: 100.00, Y: 107.26, V_X: 0.00, V_Y: 3.30, P: 2.95, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 7.13, X: 100.00, Y: 108.09, V_X: 0.00, V_Y: 4.37, P: 2.52, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 7.29, X: 100.00, Y: 108.68, V_X: 0.00, V_Y: 3.29, P: 2.37, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 7.49, X: 100.00, Y: 109.47, V_X: 0.00, V_Y: 4.32, P: 1.95, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 7.60, X: 100.00, Y: 109.88, V_X: 0.00, V_Y: 3.60, P: 1.85, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 7.75, X: 100.00, Y: 110.50, V_X: 0.00, V_Y: 4.38, P: 1.54, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 7.91, X: 100.00, Y: 111.09, V_X: 0.00, V_Y: 3.30, P: 1.39, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 8.11, X: 100.00, Y: 111.88, V_X: 0.00, V_Y: 4.33, P: 0.97, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 8.22, X: 100.00, Y: 112.29, V_X: 0.00, V_Y: 3.62, P: 0.87, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 8.37, X: 100.00, Y: 112.91, V_X: 0.00, V_Y: 4.39, P: 0.56, L: 85.00, R: 115.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 8.53, X: 100.00, Y: 113.51, V_X: 0.00, V_Y: 3.30, P: 0.40, L: 85.00, R: 115.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 8.73, X: 100.00, Y: 114.27, V_X: 0.00, V_Y: 4.31, P: 0.00, L: 85.00, R: 115.00, nahoru: 0, doleva: 0, doprava: 0
