Cas: 0.00, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: 0.00, P: 10.00, L: 80.00, R: 120.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.04, X: 100.00, Y: 20.00, V_X: 0.00, V_Y: -0.25, P: 10.00, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 0.36, X: 100.00, Y: 20.18, V_X: 0.00, V_Y: 1.37, P: 9.35, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 0.52, X: 100.00, Y: 20.31, V_X: 0.00, V_Y: 0.24, P: 9.19, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 0.73, X: 100.00, Y: 20.46, V_X: 0.00, V_Y: 1.29, P: 8.77, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 0.83, X: 100.00, Y: 20.56, V_X: 0.00, V_Y: 0.55, P: 8.67, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 0.99, X: 100.00, Y: 20.71, V_X: 0.00, V_Y: 1.34, P: 8.35, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 1.10, X: 100.00, Y: 20.82, V_X: 0.00, V_Y: 0.58, P: 8.24, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 1.26, X: 100.00, Y: 20.97, V_X: 0.00, V_Y: 1.36, P: 7.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 1.36, X: 100.00, Y: 21.07, V_X: 0.00, V_Y: 0.64, P: 7.83, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 1.52, X: 100.00, Y: 21.24, V_X: 0.00, V_Y: 1.44, P: 7.51, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 1.68, X: 100.00, Y: 21.38, V_X: 0.00, V_Y: 0.34, P: 7.35, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 1.89, X: 100.00, Y: 21.56, V_X: 0.00, V_Y: 1.38, P: 6.93, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.04, X: 100.00, Y: 21.69, V_X: 0.00, V_Y: 0.28, P: 6.78, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.25, X: 100.00, Y: 21.85, V_X: 0.00, V_Y: 1.32, P: 6.36, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.36, X: 100.00, Y: 21.95, V_X: 0.00, V_Y: 0.60, P: 6.25, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.52, X: 100.00, Y: 22.11, V_X: 0.00, V_Y: 1.39, P: 5.94, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.67, X: 100.00, Y: 22.24, V_X: 0.00, V_Y: 0.30, P: 5.78, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
Cas: 2.88, X: 100.00, Y: 22.41, V_X: 0.00, V_Y: 1.34, P: 5.37, L: 80.00, R: 120.00, nahoru: 0, doleva: 1, doprava: 1
Cas: 2.98, X: 100.00, Y: 22.51, V_X: 0.00, V_Y: 0.62, P: 5.26, L: 80.00, R: 120.00, nahoru: 1, doleva: 1, doprava: 1
