Cas: 0.00, X: 150.00, Y: 50.00, V_X: 2.00, V_Y: 0.00, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 0.04, X: 150.08, Y: 49.99, V_X: 2.00, V_Y: -0.28, P: 25.00, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.36, X: 147.51, Y: 43.56, V_X: -5.90, V_Y: -9.50, P: 24.34, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.42, X: 147.10, Y: 42.94, V_X: -6.30, V_Y: -9.16, P: 24.24, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.47, X: 146.78, Y: 42.47, V_X: -6.60, V_Y: -9.52, P: 24.22, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.54, X: 146.33, Y: 41.85, V_X: -7.00, V_Y: -9.18, P: 24.12, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.57, X: 146.09, Y: 41.54, V_X: -7.20, V_Y: -9.42, P: 24.10, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.62, X: 145.72, Y: 41.07, V_X: -7.50, V_Y: -9.17, P: 24.03, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.67, X: 145.34, Y: 40.60, V_X: -7.80, V_Y: -9.52, P: 24.00, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.74, X: 144.80, Y: 39.98, V_X: -8.20, V_Y: -9.19, P: 23.90, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.77, X: 144.53, Y: 39.67, V_X: -8.40, V_Y: -9.42, P: 23.88, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.82, X: 144.10, Y: 39.21, V_X: -8.70, V_Y: -9.17, P: 23.81, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.87, X: 143.66, Y: 38.74, V_X: -9.00, V_Y: -9.52, P: 23.78, L: 20.00, R: 80.00, nahoru: 1, doleva: 1, doprava: 0
Cas: 1.94, X: 143.04, Y: 38.12, V_X: -9.40, V_Y: -9.19, P: 23.68, L: 20.00, R: 80.00, nahoru: 0, doleva: 1, doprava: 0
Cas: 1.96, X: 142.89, Y: 37.96, V_X: -9.50, V_Y: -9.30, P: 23.68, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 1.97, X: 142.73, Y: 37.81, V_X: -9.50, V_Y: -9.42, P: 23.68, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.03, X: 142.23, Y: 37.32, V_X: -9.50, V_Y: -9.16, P: 23.62, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.07, X: 141.78, Y: 36.88, V_X: -9.50, V_Y: -9.49, P: 23.62, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.14, X: 141.14, Y: 36.25, V_X: -9.50, V_Y: -9.15, P: 23.56, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.19, X: 140.67, Y: 35.79, V_X: -9.50, V_Y: -9.50, P: 23.56, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.26, X: 140.04, Y: 35.17, V_X: -9.50, V_Y: -9.17, P: 23.49, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.31, X: 139.56, Y: 34.70, V_X: -9.50, V_Y: -9.52, P: 23.49, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.37, X: 138.93, Y: 34.07, V_X: -9.50, V_Y: -9.19, P: 23.42, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.41, X: 138.61, Y: 33.77, V_X: -9.50, V_Y: -9.42, P: 23.42, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.46, X: 138.14, Y: 33.30, V_X: -9.50, V_Y: -9.17, P: 23.37, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.51, X: 137.66, Y: 32.83, V_X: -9.50, V_Y: -9.52, P: 23.37, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.57, X: 137.03, Y: 32.21, V_X: -9.50, V_Y: -9.19, P: 23.31, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.61, X: 136.71, Y: 31.90, V_X: -9.50, V_Y: -9.42, P: 23.31, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.66, X: 136.23, Y: 31.43, V_X: -9.50, V_Y: -9.17, P: 23.26, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.71, X: 135.76, Y: 30.97, V_X: -9.50, V_Y: -9.52, P: 23.26, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.77, X: 135.13, Y: 30.34, V_X: -9.50, V_Y: -9.19, P: 23.19, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.81, X: 134.81, Y: 30.03, V_X: -9.50, V_Y: -9.42, P: 23.19, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.86, X: 134.33, Y: 29.57, V_X: -9.50, V_Y: -9.17, P: 23.14, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 2.91, X: 133.86, Y: 29.10, V_X: -9.50, V_Y: -9.52, P: 23.14, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 2.97, X: 133.22, Y: 28.48, V_X: -9.50, V_Y: -9.19, P: 23.07, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.01, X: 132.91, Y: 28.17, V_X: -9.50, V_Y: -9.42, P: 23.07, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.06, X: 132.43, Y: 27.70, V_X: -9.50, V_Y: -9.17, P: 23.02, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.11, X: 131.96, Y: 27.24, V_X: -9.50, V_Y: -9.51, P: 23.02, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.17, X: 131.32, Y: 26.61, V_X: -9.50, V_Y: -9.18, P: 22.96, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.22, X: 130.85, Y: 26.15, V_X: -9.50, V_Y: -9.53, P: 22.96, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.29, X: 130.22, Y: 25.52, V_X: -9.50, V_Y: -9.20, P: 22.89, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.32, X: 129.90, Y: 25.21, V_X: -9.50, V_Y: -9.43, P: 22.89, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.37, X: 129.42, Y: 24.75, V_X: -9.50, V_Y: -9.18, P: 22.84, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.43, X: 128.93, Y: 24.26, V_X: -9.50, V_Y: -9.55, P: 22.84, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.51, X: 128.16, Y: 23.50, V_X: -9.50, V_Y: -9.14, P: 22.76, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.56, X: 127.66, Y: 23.01, V_X: -9.50, V_Y: -9.50, P: 22.76, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.62, X: 127.05, Y: 22.41, V_X: -9.50, V_Y: -9.18, P: 22.69, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.67, X: 126.57, Y: 21.94, V_X: -9.50, V_Y: -9.53, P: 22.69, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.74, X: 125.94, Y: 21.32, V_X: -9.50, V_Y: -9.20, P: 22.63, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
Cas: 3.77, X: 125.62, Y: 21.01, V_X: -9.50, V_Y: -9.43, P: 22.63, L: 20.00, R: 80.00, nahoru: 1, doleva: 0, doprava: 0
Cas: 3.82, X: 125.15, Y: 20.54, V_X: -9.50, V_Y: -9.18, P: 22.58, L: 20.00, R: 80.00, nahoru: 0, doleva: 0, doprava: 0
